time,setpoint,measured,err,sum_err,der,output,l_speed,r_speed,rolling_mean
0.864,80,86.3124,-6.31244,0,170.375,-0.0946866,3.23469,3.04531,-27.9231
0.896,80,79.2704,0.729589,0,293.418,0.0109438,3.12906,3.15094,-26.8998
0.928,80,82.5565,-2.55646,0,-136.919,-0.0383469,3.17835,3.10165,-26.0604
0.96,80,84.8739,-4.87386,0,-96.5583,-0.0731079,3.21311,3.06689,-25.3542
0.992,80,72.1092,7.89077,0,531.859,0.118362,3.02164,3.25836,-24.2818
1.024,80,65.5348,14.4652,0,273.934,0.216978,2.92302,3.35698,-23.0709
1.056,80,76.8796,3.12035,0,-472.701,0.0468053,3.09319,3.18681,-22.2772
1.088,80,66.7002,13.2998,0,424.145,0.199498,2.9405,3.3395,-21.2309
1.12,80,63.8865,16.1135,0,117.235,0.241702,2.8983,3.3817,-20.1639
1.152,80,57.5568,22.4432,0,263.739,0.336648,2.80335,3.47665,-18.9803
1.184,80,61.9359,18.0641,0,-182.462,0.270962,2.86904,3.41096,-17.9791
1.216,80,62.8384,17.1616,0,-37.6067,0.257423,2.88258,3.39742,-17.0544
1.248,80,75.5888,4.41117,0,-531.266,0.0661676,3.07383,3.20617,-16.504
1.28,80,62.9948,17.0052,0,524.753,0.255079,2.88492,3.39508,-15.6663
1.312,80,76.0394,3.96061,0,-543.526,0.0594092,3.08059,3.19941,-15.1876
1.344,80,64.4829,15.5171,0,481.52,0.232756,2.90724,3.37276,-14.4565
1.376,80,69.7358,10.2642,0,-218.872,0.153962,2.98604,3.29396,-13.8816
1.408,80,69.9405,10.0595,0,-8.5274,0.150893,2.98911,3.29089,-13.3375
1.44,80,56.0895,23.9105,0,577.125,0.358657,2.78134,3.49866,-12.5097
1.472,80,66.7078,13.2922,0,-442.43,0.199383,2.94062,3.33938,-11.9488
1.504,80,66.5906,13.4094,0,4.88283,0.20114,2.93886,3.34114,-11.4093
1.536,80,63.9,16.1,0,112.11,0.2415,2.8985,3.3815,-10.8362
1.568,80,68.8101,11.1899,0,-204.589,0.167848,2.97215,3.30785,-10.3867
1.6,80,64.0327,15.9673,0,199.059,0.239509,2.90049,3.37951,-9.85959
1.632,80,69.0404,10.9596,0,-208.655,0.164393,2.97561,3.30439,-9.45138
1.664,80,71.641,8.35904,0,-108.355,0.125386,3.01461,3.26539,-9.10887
1.696,80,70.6565,9.34353,0,41.0204,0.140153,2.99985,3.28015,-8.76071
1.728,80,68.1183,11.8817,0,105.758,0.178226,2.96177,3.31823,-8.37844
1.76,80,63.2238,16.7762,0,203.936,0.251643,2.88836,3.39164,-7.92109
1.792,80,67.113,12.887,0,-162.048,0.193306,2.94669,3.33331,-7.54951
1.824,80,66.3238,13.6762,0,32.8827,0.205143,2.93486,3.34514,-7.17713
1.856,80,66.3178,13.6822,0,0.248951,0.205233,2.93477,3.34523,-6.81749
1.888,80,72.4187,7.58127,0,-254.206,0.113719,3.02628,3.25372,-6.57344
1.92,80,65.9877,14.0123,0,267.96,0.210185,2.92982,3.35018,-6.23034
1.952,80,67.7732,12.2268,0,-74.3952,0.183402,2.9566,3.3234,-5.92777
1.984,80,72.2705,7.72947,0,-187.39,0.115942,3.02406,3.25594,-5.70749
2.016,80,62.3661,17.6339,0,412.683,0.264508,2.87549,3.40451,-5.33699
2.048,80,65.3934,14.6066,0,-126.135,0.2191,2.9209,3.3591,-5.02537
2.08,80,68.2157,11.7843,0,-117.596,0.176765,2.96324,3.31676,-4.76676
2.112,80,69.1976,10.8024,0,-40.9131,0.162036,2.97796,3.30204,-4.53087
2.144,80,63.6019,16.3981,0,233.154,0.245972,2.89403,3.38597,-4.21849
2.176,80,64.2439,15.7561,0,-26.7517,0.236341,2.90366,3.37634,-3.92475
2.208,80,67.9558,12.0442,0,-154.662,0.180663,2.95934,3.32066,-3.69332
2.24,80,65.7888,14.2112,0,90.2922,0.213168,2.92683,3.35317,-3.43754
2.272,80,70.6775,9.32253,0,-203.694,0.139838,3.00016,3.27984,-3.25782
2.304,80,70.656,9.34395,0,0.892667,0.140159,2.99984,3.28016,-3.08279
2.336,80,68.4743,11.5257,0,90.907,0.172886,2.96711,3.31289,-2.88268
2.368,80,67.1553,12.8447,0,54.9592,0.192671,2.94733,3.33267,-2.67014
2.4,80,68.1383,11.8617,0,-40.9589,0.177926,2.96207,3.31793,-2.47639
2.432,80,69.9057,10.0943,0,-73.6438,0.151414,2.98859,3.29141,-2.31098
2.464,80,67.5155,12.4845,0,99.5919,0.187267,2.95273,3.32727,-2.11883
2.496,80,64.1285,15.8715,0,141.125,0.238072,2.90193,3.37807,-1.88819
2.528,80,70.9211,9.07887,0,-283.025,0.136183,3.00382,3.27618,-1.74936
2.56,80,72.1525,7.84751,0,-51.3064,0.117713,3.02229,3.25771,-1.6294
2.592,80,63.3018,16.6982,0,368.778,0.250473,2.88953,3.39047,-1.40314
2.624,80,67.2507,12.7493,0,-164.536,0.19124,2.94876,3.33124,-1.23055
2.656,80,70.0958,9.90418,0,-118.548,0.148563,2.99144,3.28856,-1.09639
2.688,80,74.5253,5.47471,0,-184.562,0.0821206,3.05788,3.22212,-1.01817
2.72,80,67.2725,12.7275,0,302.2,0.190913,2.94909,3.33091,-0.856451
2.752,80,69.209,10.791,0,-80.6878,0.161865,2.97813,3.30187,-0.721016
2.784,80,70.18,9.81999,0,-40.4587,0.1473,2.9927,3.2873,-0.599855
2.816,80,67.2289,12.7711,0,122.961,0.191566,2.94843,3.33157,-0.447913
2.848,80,62.4223,17.5777,0,200.276,0.263665,2.87633,3.40367,-0.245378
2.88,80,72.0519,7.94812,0,-401.232,0.119222,3.02078,3.25922,-0.154339
2.912,80,67.2144,12.7856,0,201.564,0.191785,2.94822,3.33178,-0.0121414
2.944,80,64.8697,15.1303,0,97.6924,0.226954,2.91305,3.36695,0.15245
2.976,80,70.8374,9.16258,0,-248.654,0.137439,3.00256,3.27744,0.249333
3.008,80,68.1183,11.8817,0,113.298,0.178226,2.96177,3.31823,0.373082
3.04,80,60.774,19.226,0,306.011,0.28839,2.85161,3.42839,0.571534
3.072,80,74.4187,5.58126,0,-568.531,0.0837189,3.05628,3.22372,0.623718
3.104,80,74.1468,5.85316,0,11.3292,0.0877974,3.0522,3.2278,0.67763
3.136,80,64.5868,15.4132,0,398.333,0.231197,2.9088,3.3712,0.827992
3.168,80,70.5624,9.43757,0,-248.983,0.141564,2.99844,3.28156,0.914958
3.2,80,69.3708,10.6292,0,49.651,0.159438,2.98056,3.29944,1.0121
3.232,80,63.7805,16.2195,0,232.927,0.243292,2.89671,3.38329,1.16267
3.264,80,63.1538,16.8462,0,26.1131,0.252692,2.88731,3.39269,1.31643
3.296,80,74.9093,5.09066,0,-489.813,0.07636,3.06364,3.21636,1.35307
3.328,80,63.9106,16.0894,0,458.279,0.24134,2.89866,3.38134,1.49477
3.36,80,69.6445,10.3555,0,-238.912,0.155332,2.98467,3.29533,1.57915
3.392,80,66.0952,13.9048,0,147.89,0.208573,2.93143,3.34857,1.69543
3.424,80,64.5117,15.4883,0,65.9786,0.232325,2.90768,3.37232,1.82434
3.456,80,65.4211,14.5789,0,-37.8911,0.218684,2.92132,3.35868,1.94244
3.488,80,67.6537,12.3463,0,-93.0285,0.185194,2.95481,3.32519,2.03789
3.52,80,63.276,16.724,0,182.406,0.25086,2.88914,3.39086,2.1714
3.552,80,63.2525,16.7475,0,0.980055,0.251213,2.88879,3.39121,2.30271
3.584,80,60.8304,19.1696,0,100.918,0.287543,2.85246,3.42754,2.45331
3.616,80,67.8169,12.1831,0,-291.101,0.182747,2.95725,3.32275,2.53941
3.648,80,65.2016,14.7984,0,108.971,0.221977,2.91802,3.36198,2.64695
3.68,80,66.2595,13.7405,0,-44.0811,0.206107,2.93389,3.34611,2.74341
3.712,80,70.8544,9.14561,0,-191.454,0.137184,3.00282,3.27718,2.79861
3.744,80,65.1068,14.8932,0,239.484,0.223399,2.9166,3.3634,2.90198
3.776,80,64.0875,15.9125,0,42.4674,0.238687,2.90131,3.37869,3.01224
3.808,80,64.8328,15.1672,0,-31.0514,0.227508,2.91249,3.36751,3.11438
3.84,80,69.8321,10.1679,0,-208.304,0.152519,2.98748,3.29252,3.17316
3.872,80,63.0902,16.9098,0,280.91,0.253647,2.88635,3.39365,3.28669
3.904,80,67.4827,12.5173,0,-183.019,0.18776,2.95224,3.32776,3.36235
3.936,80,68.7917,11.2083,0,-54.543,0.168124,2.97188,3.30812,3.42613
3.968,80,66.8551,13.1449,0,80.6946,0.197174,2.94283,3.33717,3.50451
4,80,68.1461,11.8539,0,-53.7953,0.177808,2.96219,3.31781,3.57131
4.032,80,62.0688,17.9312,0,253.224,0.268968,2.87103,3.40897,3.68527
4.064,80,68.7542,11.2458,0,-278.559,0.168687,2.97131,3.30869,3.74481
4.096,80,70.1557,9.84426,0,-58.3976,0.147664,2.99234,3.28766,3.79246
4.128,80,67.7845,12.2155,0,98.803,0.183233,2.95677,3.32323,3.85775
4.16,80,64.9324,15.0676,0,118.837,0.226014,2.91399,3.36601,3.94398
4.192,80,72.7122,7.28776,0,-324.16,0.109316,3.03068,3.24932,3.96951
4.224,80,69.0291,10.9709,0,153.466,0.164564,2.97544,3.30456,4.02255
4.256,80,67.7373,12.2627,0,53.8244,0.183941,2.95606,3.32394,4.08451
4.288,80,56.2381,23.7619,0,479.133,0.356429,2.78357,3.49643,4.23135
4.32,80,62.3415,17.6585,0,-254.309,0.264878,2.87512,3.40488,4.33081
4.352,80,62.1789,17.8211,0,6.77426,0.267317,2.87268,3.40732,4.43001
4.384,80,70.9061,9.09393,0,-363.632,0.136409,3.00359,3.27641,4.46405
4.416,80,61.9067,18.0933,0,374.972,0.271399,2.8686,3.4114,4.56281
4.448,80,71.9864,8.0136,0,-419.986,0.120204,3.0198,3.2602,4.58764
4.48,80,66.2487,13.7513,0,239.071,0.20627,2.93373,3.34627,4.65309
4.512,80,68.1702,11.8298,0,-80.0618,0.177447,2.96255,3.31745,4.70399
4.544,80,65.4662,14.5338,0,112.666,0.218007,2.92199,3.35801,4.77321
4.576,80,61.3291,18.6709,0,172.378,0.280063,2.85994,3.42006,4.8704
4.608,80,65.948,14.052,0,-192.454,0.210779,2.92922,3.35078,4.93416
4.64,80,70.9871,9.01289,0,-209.961,0.135193,3.00481,3.27519,4.96229
4.672,80,70.2481,9.75189,0,30.7914,0.146278,2.99372,3.28628,4.9951
4.704,80,68.3307,11.6693,0,79.8938,0.17504,2.96496,3.31504,5.0405
4.736,80,66.3699,13.6301,0,81.6992,0.204452,2.93555,3.34445,5.09854
4.768,80,64.8713,15.1287,0,62.4405,0.22693,2.91307,3.36693,5.16585
4.8,80,68.3264,11.6736,0,-143.96,0.175105,2.9649,3.3151,5.20924
4.832,80,67.8109,12.1891,0,21.4782,0.182837,2.95716,3.32284,5.25546
4.864,80,68.2425,11.7575,0,-17.9846,0.176362,2.96364,3.31636,5.29824
4.896,80,70.6623,9.33768,0,-100.826,0.140065,2.99993,3.28007,5.32464
4.928,80,73.4334,6.56658,0,-115.462,0.0984987,3.0415,3.2385,5.33271
4.96,80,76.7558,3.24418,0,-138.433,0.0486627,3.09134,3.18866,5.31923
4.992,80,73.191,6.80903,0,148.536,0.102135,3.03786,3.24214,5.32878
5.024,80,81.6235,-1.62349,0,-351.355,-0.0243524,3.16435,3.11565,5.2845
5.056,80,86.584,-6.58404,0,-206.69,-0.0987606,3.23876,3.04124,5.20938
5.088,80,89.8397,-9.8397,0,-135.653,-0.147596,3.2876,2.9924,5.11473
5.12,80,83.9209,-3.92086,0,246.618,-0.0588129,3.19881,3.08119,5.05826
5.152,80,90.4445,-10.4445,0,-271.819,-0.156668,3.29667,2.98333,4.96197
5.184,80,100.916,-20.9156,0,-436.294,-0.313733,3.45373,2.82627,4.80223
5.216,80,101.652,-21.6515,0,-30.6658,-0.324773,3.46477,2.81523,4.63994
5.248,80,105.056,-25.0559,0,-141.849,-0.375839,3.51584,2.76416,4.45887
5.28,80,111.956,-31.9559,0,-287.498,-0.479338,3.61934,2.66066,4.23817
5.312,80,112.107,-32.1067,0,-6.28513,-0.481601,3.6216,2.6584,4.01923
5.344,80,106.19,-26.1897,0,246.544,-0.392845,3.53284,2.74716,3.83834
5.376,80,106.788,-26.7876,0,-24.9138,-0.401814,3.54181,2.73819,3.65604
5.408,80,109.024,-29.0244,0,-93.2024,-0.435367,3.57537,2.70463,3.46266
5.44,80,118.033,-38.0327,0,-375.345,-0.570491,3.71049,2.56951,3.21857
5.472,80,120.443,-40.4427,0,-100.414,-0.60664,3.74664,2.53336,2.96324
5.504,80,121.704,-41.7041,0,-52.5601,-0.625561,3.76556,2.51444,2.70355
5.536,80,108.508,-28.5081,0,549.833,-0.427621,3.56762,2.71238,2.52314
5.568,80,116.93,-36.9296,0,-350.897,-0.553944,3.69394,2.58606,2.2964
5.6,80,114.678,-34.678,0,93.8184,-0.52017,3.66017,2.61983,2.08511
5.632,80,112.414,-32.4142,0,94.3245,-0.486213,3.62621,2.65379,1.88909
5.664,80,121.984,-41.984,0,-398.741,-0.62976,3.76976,2.51024,1.64122
5.696,80,123.057,-43.0565,0,-44.6888,-0.645848,3.78585,2.49415,1.39011
5.728,80,128.594,-48.5939,0,-230.724,-0.728908,3.86891,2.41109,1.11087
5.76,80,127.871,-47.8713,0,30.1091,-0.718069,3.85807,2.42193,0.83875
5.792,80,120.803,-40.8033,0,294.498,-0.61205,3.75205,2.52795,0.608683
5.824,80,138.441,-58.4413,0,-734.918,-0.87662,4.01662,2.26338,0.284233
5.856,80,123.853,-43.8531,0,607.842,-0.657797,3.7978,2.4822,0.043045
5.888,80,125.437,-45.4369,0,-65.9922,-0.681554,3.82155,2.45845,-0.204129
5.92,80,124.612,-44.6124,0,34.3573,-0.669185,3.80919,2.47081,-0.444173
5.952,80,130.629,-50.6292,0,-250.702,-0.759438,3.89944,2.38056,-0.713985
5.984,80,128.677,-48.677,0,81.3445,-0.730154,3.87015,2.40985,-0.970472
6.016,80,120.148,-40.1478,0,355.382,-0.602217,3.74222,2.53778,-1.17886
6.048,80,131.661,-51.6609,0,-479.715,-0.774914,3.91491,2.36509,-1.44596
6.08,80,120.922,-40.9221,0,447.45,-0.613832,3.75383,2.52617,-1.65373
6.112,80,116.254,-36.2541,0,194.5,-0.543812,3.68381,2.59619,-1.83489
6.144,80,115.135,-35.1347,0,46.6414,-0.527021,3.66702,2.61298,-2.00832
6.176,80,107.471,-27.4706,0,319.337,-0.41206,3.55206,2.72794,-2.14025
6.208,80,120.867,-40.867,0,-558.18,-0.613004,3.753,2.527,-2.33987
6.24,80,114.233,-34.2325,0,276.434,-0.513488,3.65349,2.62651,-2.50343
6.272,80,115.777,-35.7771,0,-64.3551,-0.536656,3.67666,2.60334,-2.67319
6.304,80,117.989,-37.9893,0,-92.1766,-0.56984,3.70984,2.57016,-2.85246
6.336,80,111.289,-31.2894,0,279.162,-0.469341,3.60934,2.67066,-2.99608
6.368,80,122.61,-42.6096,0,-471.672,-0.639143,3.77914,2.50086,-3.19514
6.4,80,103.498,-23.4982,0,796.305,-0.352474,3.49247,2.78753,-3.29666
6.432,80,106.426,-26.4262,0,-121.998,-0.396393,3.53639,2.74361,-3.41173
6.464,80,111.616,-31.6162,0,-216.252,-0.474244,3.61424,2.66576,-3.55136
6.496,80,108.223,-28.2225,0,141.404,-0.423338,3.56334,2.71666,-3.67289
6.528,80,112.185,-32.1848,0,-165.093,-0.482772,3.62277,2.65723,-3.81265
6.56,80,101.511,-21.5112,0,444.734,-0.322667,3.46267,2.81733,-3.89899
6.592,80,99.2516,-19.2516,0,94.15,-0.288773,3.42877,2.85123,-3.97352
6.624,80,95.6888,-15.6888,0,148.447,-0.235332,3.37533,2.90467,-4.03011
6.656,80,88.5085,-8.50851,0,299.18,-0.127628,3.26763,3.01237,-4.05164
6.688,80,89.9,-9.89996,0,-57.9768,-0.148499,3.2885,2.9915,-4.07962
6.72,80,90.4519,-10.4519,0,-22.9977,-0.156779,3.29678,2.98322,-4.10997
6.752,80,77.5693,2.43073,0,536.776,0.0364609,3.10354,3.17646,-4.07897
6.784,80,82.7644,-2.7644,0,-216.464,-0.041466,3.18147,3.09853,-4.07277
6.816,80,79.682,0.317974,0,128.432,0.00476962,3.13523,3.14477,-4.05216
6.848,80,72.5644,7.43561,0,296.568,0.111534,3.02847,3.25153,-3.99847
6.88,80,73.3192,6.68084,0,-31.449,0.100213,3.03979,3.24021,-3.9488
6.912,80,69.015,10.985,0,179.34,0.164775,2.97523,3.30477,-3.87966
6.944,80,59.213,20.787,0,408.416,0.311805,2.8282,3.4518,-3.76599
6.976,80,66.8946,13.1054,0,-320.067,0.196581,2.94342,3.33658,-3.6886
7.008,80,66.6804,13.3196,0,8.92398,0.199793,2.94021,3.33979,-3.61094
7.04,80,63.7434,16.2566,0,122.376,0.243849,2.89615,3.38385,-3.52063
7.072,80,67.5888,12.4112,0,-160.224,0.186168,2.95383,3.32617,-3.44854
7.104,80,64.0707,15.9293,0,146.589,0.23894,2.90106,3.37894,-3.36126
7.136,80,68.1129,11.8871,0,-168.424,0.178307,2.96169,3.31831,-3.29288
7.168,80,68.4055,11.5945,0,-12.1933,0.173918,2.96608,3.31392,-3.22642
7.2,80,67.1272,12.8728,0,53.2636,0.193092,2.94691,3.33309,-3.15486
7.232,80,69.0985,10.9015,0,-82.1403,0.163522,2.97648,3.30352,-3.09267
7.264,80,67.1399,12.8601,0,81.6081,0.192901,2.9471,3.3329,-3.02239
7.296,80,67.4455,12.5545,0,-12.7302,0.188318,2.95168,3.32832,-2.95407
7.328,80,69.5073,10.4927,0,-85.9114,0.15739,2.98261,3.29739,-2.89535
7.36,80,64.5358,15.4642,0,207.149,0.231964,2.90804,3.37196,-2.81553
7.392,80,69.7915,10.2085,0,-218.991,0.153127,2.98687,3.29313,-2.75915
7.424,80,63.6943,16.3057,0,254.054,0.244586,2.89541,3.38459,-2.67697
7.456,80,67.2046,12.7954,0,-146.266,0.191931,2.94807,3.33193,-2.61056
7.488,80,63.4387,16.5613,0,156.914,0.24842,2.89158,3.38842,-2.52863
7.52,80,69.4398,10.5602,0,-250.047,0.158403,2.9816,3.2984,-2.47294
7.552,80,69.1789,10.8211,0,10.871,0.162316,2.97768,3.30232,-2.41661
7.584,80,62.9742,17.0258,0,258.531,0.255387,2.88461,3.39539,-2.33457
7.616,80,67.2529,12.7471,0,-178.279,0.191207,2.94879,3.33121,-2.2712
7.648,80,68.1746,11.8254,0,-38.404,0.177381,2.96262,3.31738,-2.21222
7.68,80,64.3746,15.6254,0,158.334,0.234381,2.90562,3.37438,-2.1379
7.712,80,64.3942,15.6058,0,-0.815994,0.234088,2.90591,3.37409,-2.06427
7.744,80,65.7005,14.2995,0,-54.433,0.214492,2.92551,3.35449,-1.99665
7.776,80,64.0206,15.9794,0,69.9959,0.23969,2.90031,3.37969,-1.92268
7.808,80,65.1717,14.8283,0,-47.9616,0.222424,2.91758,3.36242,-1.85403
7.84,80,59.8691,20.1309,0,220.942,0.301963,2.83804,3.44196,-1.76429
7.872,80,67.1598,12.8402,0,-303.778,0.192603,2.9474,3.3326,-1.70492
7.904,80,71.1934,8.80657,0,-168.068,0.132099,3.0079,3.2721,-1.66237
7.936,80,69.0837,10.9163,0,87.9065,0.163745,2.97626,3.30374,-1.61165
7.968,80,65.1877,14.8123,0,162.33,0.222184,2.91782,3.36218,-1.54569
8,80,64.456,15.544,0,30.4896,0.23316,2.90684,3.37316,-1.47733
8.032,80,62.5382,17.4618,0,79.9074,0.261927,2.87807,3.40193,-1.40187
8.064,80,69.6756,10.3244,0,-297.389,0.154867,2.98513,3.29487,-1.35534
8.096,80,70.7021,9.29785,0,-42.7745,0.139468,3.00053,3.27947,-1.31323
8.128,80,66.4955,13.5045,0,175.277,0.202568,2.93743,3.34257,-1.2549
8.16,80,67.1369,12.8631,0,-26.7258,0.192946,2.94705,3.33295,-1.19953
8.192,80,73.0813,6.91869,0,-247.683,0.10378,3.03622,3.24378,-1.16782
8.224,80,68.6671,11.3329,0,183.925,0.169993,2.97001,3.30999,-1.11918
8.256,80,63.2794,16.7206,0,224.489,0.250809,2.88919,3.39081,-1.05003
8.288,80,67.8821,12.1179,0,-191.78,0.181768,2.95823,3.32177,-0.999191
8.32,80,65.8433,14.1567,0,84.9511,0.212351,2.92765,3.35235,-0.940899
8.352,80,65.0688,14.9312,0,32.2711,0.223968,2.91603,3.36397,-0.880086
8.384,80,64.7497,15.2503,0,13.2934,0.228754,2.91125,3.36875,-0.81852
8.416,80,68.8085,11.1915,0,-169.113,0.167873,2.97213,3.30787,-0.772854
8.448,80,65.1679,14.8321,0,151.69,0.222482,2.91752,3.36248,-0.713744
8.48,80,70.0294,9.97059,0,-202.563,0.149559,2.99044,3.28956,-0.673426
8.512,80,67.663,12.337,0,98.6003,0.185055,2.95495,3.32505,-0.624515
8.544,80,63.8005,16.1995,0,160.937,0.242992,2.89701,3.38299,-0.561504
8.576,80,69.9843,10.0157,0,-257.656,0.150236,2.98976,3.29024,-0.522036
8.608,80,68.474,11.526,0,62.9274,0.17289,2.96711,3.31289,-0.477248
8.64,80,63.6095,16.3905,0,202.689,0.245858,2.89414,3.38586,-0.414775
8.672,80,71.176,8.82404,0,-315.271,0.132361,3.00764,3.27236,-0.380683
8.704,80,64.8482,15.1518,0,263.658,0.227278,2.91272,3.36728,-0.323578
8.736,80,63.9081,16.0919,0,39.1685,0.241378,2.89862,3.38138,-0.263448
8.768,80,63.4793,16.5207,0,17.8665,0.24781,2.89219,3.38781,-0.202193
8.8,80,62.437,17.563,0,43.431,0.263445,2.87655,3.40345,-0.137592
8.832,80,60.0994,19.9006,0,97.3993,0.298509,2.84149,3.43851,-0.0649896
8.864,80,70.8454,9.15459,0,-447.75,0.137319,3.00268,3.27732,-0.0317059
8.896,80,67.8961,12.1039,0,122.888,0.181558,2.95844,3.32156,0.0119474
8.928,80,67.4522,12.5478,0,18.4946,0.188217,2.95178,3.32822,0.0568786
8.96,80,65.9532,14.0468,0,62.4608,0.210702,2.9293,3.3507,0.106843
8.992,80,65.4757,14.5243,0,19.8936,0.217864,2.92214,3.35786,0.15815
9.024,80,70.8738,9.12617,0,-224.921,0.136893,3.00311,3.27689,0.189952
9.056,80,63.2018,16.7982,0,319.669,0.251973,2.88803,3.39197,0.248638
9.088,80,67.5763,12.4237,0,-182.272,0.186355,2.95364,3.32636,0.291508
9.12,80,62.1451,17.8549,0,226.301,0.267824,2.87218,3.40782,0.353134
9.152,80,66.0893,13.9107,0,-164.343,0.20866,2.93134,3.34866,0.400538
9.184,80,65.8602,14.1398,0,9.5449,0.212097,2.9279,3.3521,0.44841
9.216,80,65.7588,14.2412,0,4.2255,0.213618,2.92638,3.35362,0.496302
9.248,80,66.6077,13.3923,0,-35.3724,0.200884,2.93912,3.34088,0.540925
9.28,80,70.4917,9.50832,0,-161.83,0.142625,2.99738,3.28262,0.571847
9.312,80,65.2766,14.7234,0,217.293,0.22085,2.91915,3.36085,0.620477
9.344,80,66.4465,13.5535,0,-48.7446,0.203302,2.9367,3.3433,0.664768
9.376,80,71.3547,8.64527,0,-204.509,0.129679,3.01032,3.26968,0.692005
9.408,80,73.4299,6.57009,0,-86.4657,0.0985514,3.04145,3.23855,0.711999
9.44,80,67.8572,12.1428,0,232.195,0.182141,2.95786,3.32214,0.750747
9.472,80,61.9286,18.0714,0,247.027,0.271071,2.86893,3.41107,0.809263
9.504,80,71.175,8.825,0,-385.267,0.132375,3.00763,3.27237,0.836252
9.536,80,62.2078,17.7922,0,373.632,0.266883,2.87312,3.40688,0.893151
9.568,80,65.1831,14.8169,0,-123.972,0.222253,2.91775,3.36225,0.939719
9.6,80,63.5124,16.4876,0,69.6129,0.247313,2.89269,3.38731,0.991545
9.632,80,70.1472,9.85284,0,-276.447,0.147793,2.99221,3.28779,1.02098
9.664,80,62.6155,17.3845,0,313.821,0.260768,2.87923,3.40077,1.07517
9.696,80,71.8359,8.16406,0,-384.187,0.122461,3.01754,3.26246,1.09856
9.728,80,70.8555,9.14447,0,40.8501,0.137167,3.00283,3.27717,1.12503
9.76,80,71.4536,8.54642,0,-24.9184,0.128196,3.0118,3.2682,1.14936
9.792,80,65.7902,14.2098,0,235.976,0.213148,2.92685,3.35315,1.19204
9.824,80,68.2201,11.7799,0,-101.25,0.176698,2.9633,3.3167,1.22653
9.856,80,65.1067,14.8933,0,129.727,0.2234,2.9166,3.3634,1.27091
9.888,80,71.6031,8.3969,0,-270.683,0.125954,3.01405,3.26595,1.29397
9.92,80,69.2807,10.7193,0,96.7675,0.16079,2.97921,3.30079,1.32437
9.952,80,69.9369,10.0631,0,-27.3435,0.150946,2.98905,3.29095,1.35247
9.984,80,62.0458,17.9542,0,328.798,0.269314,2.87069,3.40931,1.40568
10.016,80,70.3898,9.61021,0,-347.668,0.144153,2.99585,3.28415,1.43189
10.048,80,66.7001,13.2999,0,153.736,0.199498,2.9405,3.3395,1.46969
10.08,80,65.6802,14.3198,0,42.498,0.214797,2.9252,3.3548,1.51048
10.112,80,68.3107,11.6893,0,-109.606,0.175339,2.96466,3.31534,1.54269
10.144,80,66.8917,13.1083,0,59.1247,0.196624,2.94338,3.33662,1.57918
10.176,80,69.1467,10.8533,0,-93.9562,0.1628,2.9772,3.3028,1.60834
10.208,80,60.0202,19.9798,0,380.272,0.299698,2.8403,3.4397,1.66593
