time,setpoint,measured,err,sum_err,der,output,l_speed,r_speed,rolling_mean
9.984,80,62.0458,17.9542,0,328.798,0.0359085,3.10409,3.17591,2.71181
10.016,80,70.3898,9.61021,0,-347.668,0.0192204,3.12078,3.15922,2.73385
10.048,80,66.7001,13.2999,0,153.736,0.0265997,3.1134,3.1666,2.7675
10.08,80,65.6802,14.3198,0,42.498,0.0286396,3.11136,3.16864,2.80418
10.112,80,68.3107,11.6893,0,-109.606,0.0233785,3.11662,3.16338,2.83229
10.144,80,66.8917,13.1083,0,59.1247,0.0262165,3.11378,3.16622,2.86471
10.176,80,69.1467,10.8533,0,-93.9562,0.0217066,3.11829,3.16171,2.88983
10.208,80,60.0202,19.9798,0,380.272,0.0399597,3.10004,3.17996,2.9434
10.24,80,64.3595,15.6405,0,-180.805,0.0312811,3.10872,3.17128,2.98308
10.272,80,68.5922,11.4078,0,-176.363,0.0228156,3.11718,3.16282,3.00933
10.304,80,67.9018,12.0982,0,28.7677,0.0241965,3.1158,3.1642,3.03755
10.336,80,69.1617,10.8383,0,-52.4985,0.0216766,3.11832,3.16168,3.06171
10.368,80,70.1227,9.87734,0,-40.039,0.0197547,3.12025,3.15975,3.08274
10.4,80,62.1439,17.8561,0,332.45,0.0357123,3.10429,3.17571,3.1282
10.432,80,67.8187,12.1813,0,-236.454,0.0243625,3.11564,3.16436,3.15597
10.464,80,64.989,15.011,0,117.907,0.0300221,3.10998,3.17002,3.19222
10.496,80,62.7537,17.2463,0,93.1359,0.0344926,3.10551,3.17449,3.23507
10.528,80,66.3917,13.6083,0,-151.581,0.0272167,3.11278,3.16722,3.2666
10.56,80,63.1105,16.8895,0,136.714,0.033779,3.10622,3.17378,3.30788
10.592,80,66.799,13.201,0,-153.686,0.026402,3.1136,3.1664,3.33777
10.624,80,65.9103,14.0897,0,37.0291,0.0281794,3.11182,3.16818,3.37016
10.656,80,68.6349,11.3651,0,-113.527,0.0227302,3.11727,3.16273,3.39416
10.688,80,72.0568,7.94317,0,-142.58,0.0158863,3.12411,3.15589,3.40778
10.72,80,65.7724,14.2276,0,261.85,0.0284551,3.11154,3.16846,3.44008
10.752,80,63.8059,16.1941,0,81.9379,0.0323881,3.10761,3.17239,3.47804
10.784,80,66.9354,13.0646,0,-130.393,0.0261293,3.11387,3.16613,3.50649
10.816,80,64.6263,15.3737,0,96.2112,0.0307474,3.10925,3.17075,3.5416
10.848,80,67.9173,12.0827,0,-137.125,0.0241654,3.11583,3.16417,3.56679
10.88,80,67.6297,12.3703,0,11.9821,0.0247405,3.11526,3.16474,3.59268
10.912,80,69.0971,10.9029,0,-61.1401,0.0218058,3.11819,3.16181,3.61412
10.944,80,61.6537,18.3463,0,310.143,0.0366927,3.10331,3.17669,3.6572
10.976,80,72.9154,7.08458,0,-469.24,0.0141692,3.12583,3.15417,3.66719
11.008,80,68.2123,11.7877,0,195.964,0.0235754,3.11642,3.16358,3.6908
11.04,80,65.181,14.819,0,126.301,0.0296379,3.11036,3.16964,3.72305
11.072,80,72.3876,7.6124,0,-300.273,0.0152248,3.12478,3.15522,3.73429
11.104,80,62.6442,17.3558,0,405.974,0.0347115,3.10529,3.17471,3.77355
11.136,80,68.3978,11.6022,0,-239.732,0.0232044,3.1168,3.1632,3.79604
11.168,80,66.1356,13.8644,0,94.2577,0.0277288,3.11227,3.16773,3.82489
11.2,80,62.4999,17.5001,0,151.489,0.0350002,3.105,3.175,3.86397
11.232,80,63.704,16.296,0,-50.1701,0.0325921,3.10741,3.17259,3.89938
11.264,80,64.2798,15.7202,0,-23.9931,0.0314404,3.10856,3.17144,3.93297
11.296,80,68.7149,11.2851,0,-184.794,0.0225703,3.11743,3.16257,3.95379
11.328,80,72.3811,7.6189,0,-152.759,0.0152378,3.12476,3.15524,3.96415
11.36,80,70.3194,9.68056,0,85.9025,0.0193611,3.12064,3.15936,3.98025
11.392,80,64.9947,15.0053,0,221.863,0.0300105,3.10999,3.17001,4.01122
11.424,80,71.0973,8.90274,0,-254.272,0.0178055,3.12219,3.15781,4.02492
11.456,80,70.2603,9.7397,0,34.8731,0.0194794,3.12052,3.15948,4.04088
11.488,80,67.008,12.992,0,135.511,0.0259839,3.11402,3.16598,4.06582
11.52,80,69.2829,10.7171,0,-94.784,0.0214343,3.11857,3.16143,4.08429
11.552,80,68.5317,11.4683,0,31.2994,0.0229367,3.11706,3.16294,4.10475
11.584,80,65.9275,14.0725,0,108.507,0.028145,3.11186,3.16814,4.13228
11.616,80,70.2237,9.77632,0,-179.007,0.0195526,3.12045,3.15955,4.14783
11.648,80,63.8455,16.1545,0,265.756,0.0323089,3.10769,3.17231,4.18082
11.68,80,69.1641,10.8359,0,-221.605,0.0216719,3.11833,3.16167,4.19905
11.712,80,68.8274,11.1726,0,14.0293,0.0223453,3.11765,3.16235,4.2181
11.744,80,68.2414,11.7586,0,24.4145,0.0235172,3.11648,3.16352,4.23865
11.776,80,63.9931,16.0069,0,177.012,0.0320138,3.10799,3.17201,4.27063
11.808,80,66.9159,13.0841,0,-121.783,0.0261682,3.11383,3.16617,4.29451
11.84,80,68.8585,11.1415,0,-80.9403,0.022283,3.11772,3.16228,4.31302
11.872,80,66.5221,13.4779,0,97.3496,0.0269558,3.11304,3.16696,4.33772
11.904,80,67.729,12.271,0,-50.2896,0.0245419,3.11546,3.16454,4.35905
11.936,80,64.162,15.838,0,148.627,0.031676,3.10832,3.17168,4.38982
11.968,80,66.2871,13.7129,0,-88.5476,0.0274257,3.11257,3.16743,4.41475
12,80,57.4495,22.5505,0,368.237,0.0451011,3.0949,3.1851,4.46311
12.032,80,62.7566,17.2434,0,-221.133,0.0344867,3.10551,3.17449,4.4971
12.064,80,69.0168,10.9832,0,-260.84,0.0219664,3.11803,3.16197,4.51431
12.096,80,66.0386,13.9614,0,124.094,0.0279229,3.11208,3.16792,4.5393
12.128,80,59.3196,20.6804,0,279.957,0.0413608,3.09864,3.18136,4.58189
12.16,80,75.0515,4.94851,0,-655.496,0.00989701,3.1301,3.1499,4.58285
12.192,80,65.5658,14.4342,0,395.236,0.0288683,3.11113,3.16887,4.60871
12.224,80,68.5822,11.4178,0,-125.682,0.0228356,3.11716,3.16284,4.62653
12.256,80,66.3078,13.6922,0,94.7669,0.0273844,3.11262,3.16738,4.6502
12.288,80,71.6013,8.39869,0,-220.563,0.0167974,3.1232,3.1568,4.65997
12.32,80,63.0961,16.9039,0,354.384,0.0338078,3.10619,3.17381,4.69177
12.352,80,67.6981,12.3019,0,-191.748,0.0246039,3.1154,3.1646,4.71148
12.384,80,69.9145,10.0855,0,-92.353,0.0201709,3.11983,3.16017,4.72537
12.416,80,72.6252,7.37479,0,-112.945,0.0147496,3.12525,3.15475,4.7322
12.448,80,66.8465,13.1535,0,240.779,0.026307,3.11369,3.16631,4.75385
12.48,80,65.1302,14.8698,0,71.5111,0.0297395,3.11026,3.16974,4.77979
12.512,80,67.4732,12.5268,0,-97.6231,0.0250536,3.11495,3.16505,4.7996
12.544,80,67.4465,12.5535,0,1.11133,0.0251069,3.11489,3.16511,4.81938
12.576,80,68.5193,11.4807,0,-44.6984,0.0229614,3.11704,3.16296,4.83633
12.608,80,65.4543,14.5457,0,127.708,0.0290914,3.11091,3.16909,4.86097
12.64,80,73.7844,6.21556,0,-347.089,0.0124311,3.12757,3.15243,4.8644
12.672,80,66.9115,13.0885,0,286.373,0.026177,3.11382,3.16618,4.88517
12.704,80,62.5362,17.4638,0,182.301,0.0349275,3.10507,3.17493,4.91685
12.736,80,63.8106,16.1894,0,-53.0969,0.0323789,3.10762,3.17238,4.94518
12.768,80,70.2555,9.74453,0,-268.537,0.0194891,3.12051,3.15949,4.9572
12.8,80,71.3902,8.6098,0,-47.2805,0.0172196,3.12278,3.15722,4.96634
12.832,80,70.863,9.13699,0,21.9664,0.018274,3.12173,3.15827,4.97674
12.864,80,63.5802,16.4198,0,303.45,0.0328396,3.10716,3.17284,5.0052
12.896,80,68.7775,11.2225,0,-216.552,0.0224451,3.11755,3.16245,5.02063
12.928,80,65.4295,14.5705,0,139.5,0.0291411,3.11086,3.16914,5.04427
12.96,80,63.4173,16.5827,0,83.8412,0.0331655,3.10683,3.17317,5.07276
12.992,80,71.34,8.65999,0,-330.114,0.01732,3.12268,3.15732,5.08159
13.024,80,64.2299,15.7701,0,296.253,0.0315401,3.10846,3.17154,5.10786
13.056,80,67.5891,12.4109,0,-139.965,0.0248218,3.11518,3.16482,5.12576
13.088,80,71.6157,8.38432,0,-167.774,0.0167686,3.12323,3.15677,5.13372
13.12,80,62.6051,17.3949,0,375.44,0.0347897,3.10521,3.17479,5.16363
13.152,80,61.3871,18.6129,0,50.7514,0.0372258,3.10277,3.17723,5.19635
13.184,80,67.7804,12.2196,0,-266.389,0.0244391,3.11556,3.16444,5.2134
13.216,80,64.2975,15.7025,0,145.123,0.031405,3.10859,3.17141,5.23879
13.248,80,72.9813,7.01875,0,-361.824,0.0140375,3.12596,3.15404,5.24309
13.28,80,70.6844,9.31558,0,95.7015,0.0186312,3.12137,3.15863,5.25291
13.312,80,66.678,13.322,0,166.936,0.0266441,3.11336,3.16664,5.2723
13.344,80,67.3432,12.6568,0,-27.7203,0.0253135,3.11469,3.16531,5.29001
13.376,80,69.7727,10.2273,0,-101.227,0.0204546,3.11955,3.16045,5.30182
13.408,80,74.1664,5.83356,0,-183.074,0.0116671,3.12833,3.15167,5.30309
13.44,80,71.1309,8.86913,0,126.482,0.0177383,3.12226,3.15774,5.31158
13.472,80,60.8772,19.1228,0,427.238,0.0382457,3.10175,3.17825,5.34439
13.504,80,69.0509,10.9491,0,-340.574,0.0218981,3.1181,3.1619,5.35767
13.536,80,66.557,13.443,0,103.913,0.026886,3.11311,3.16689,5.37679
13.568,80,67.6319,12.3681,0,-44.7862,0.0247362,3.11526,3.16474,5.39327
13.6,80,70.5235,9.47647,0,-120.485,0.0189529,3.12105,3.15895,5.40288
13.632,80,69.7139,10.2861,0,33.7355,0.0205722,3.11943,3.16057,5.41435
13.664,80,67.14,12.86,0,107.246,0.02572,3.11428,3.16572,5.43178
13.696,80,69.0482,10.9518,0,-79.5088,0.0219036,3.1181,3.1619,5.44468
13.728,80,66.6781,13.3219,0,98.7546,0.0266438,3.11336,3.16664,5.46304
13.76,80,68.3187,11.6813,0,-68.3583,0.0233626,3.11664,3.16336,5.4775
13.792,80,66.0747,13.9253,0,93.4978,0.0278505,3.11215,3.16785,5.4971
13.824,80,67.2603,12.7397,0,-49.399,0.0254794,3.11452,3.16548,5.51387
13.856,80,66.0701,13.9299,0,49.5929,0.0278598,3.11214,3.16786,5.5333
13.888,80,67.5403,12.4597,0,-61.2601,0.0249193,3.11508,3.16492,5.54926
13.92,80,63.026,16.974,0,188.096,0.033948,3.10605,3.17395,5.57553
13.952,80,68.7753,11.2247,0,-239.555,0.0224493,3.11755,3.16245,5.58848
13.984,80,61.4397,18.5603,0,305.65,0.0371205,3.10288,3.17712,5.61817
14.016,80,64.7411,15.2589,0,-137.557,0.0305178,3.10948,3.17052,5.64018
14.048,80,67.2927,12.7073,0,-106.317,0.0254146,3.11459,3.16541,5.65628
14.08,80,69.8443,10.1557,0,-106.315,0.0203115,3.11969,3.16031,5.6665
14.112,80,66.8456,13.1544,0,124.946,0.0263089,3.11369,3.16631,5.68348
14.144,80,61.7694,18.2306,0,211.505,0.0364612,3.10354,3.17646,5.71187
14.176,80,66.808,13.192,0,-209.94,0.0263841,3.11362,3.16638,5.72876
14.208,80,67.2187,12.7813,0,-17.1154,0.0255625,3.11444,3.16556,5.74464
14.24,80,67.1361,12.8639,0,3.4441,0.0257278,3.11427,3.16573,5.76064
14.272,80,62.5321,17.4679,0,191.832,0.0349358,3.10506,3.17494,5.78689
14.304,80,66.507,13.493,0,-165.621,0.026986,3.11301,3.16699,5.80413
14.336,80,66.5754,13.4246,0,-2.85076,0.0268491,3.11315,3.16685,5.82114
14.368,80,62.5519,17.4481,0,167.648,0.0348962,3.1051,3.1749,5.84703
14.4,80,64.1575,15.8425,0,-66.9024,0.0316849,3.10832,3.17168,5.86924
14.432,80,60.1738,19.8262,0,165.99,0.0396524,3.10035,3.17965,5.90019
14.464,80,66.8639,13.1361,0,-278.756,0.0262721,3.11373,3.16627,5.9162
14.496,80,67.1104,12.8896,0,-10.2706,0.0257792,3.11422,3.16578,5.93159
14.528,80,70.699,9.30099,0,-149.524,0.018602,3.1214,3.1586,5.93901
14.56,80,63.1896,16.8104,0,312.89,0.0336207,3.10638,3.17362,5.96291
14.592,80,67.4381,12.5619,0,-177.021,0.0251237,3.11488,3.16512,5.97738
14.624,80,71.9417,8.05832,0,-187.648,0.0161166,3.12388,3.15612,5.98193
14.656,80,69.6698,10.3302,0,94.6635,0.0206605,3.11934,3.16066,5.99143
14.688,80,71.6595,8.34053,0,-82.9047,0.0166811,3.12332,3.15668,5.99654
14.72,80,73.4319,6.5681,0,-73.8513,0.0131362,3.12686,3.15314,5.99779
14.752,80,79.0814,0.91859,0,-235.396,0.00183718,3.13816,3.14184,5.98677
14.784,80,72.2753,7.72471,0,283.588,0.0154494,3.12455,3.15545,5.99053
14.816,80,79.8835,0.116504,0,-317.009,0.000233007,3.13977,3.14023,5.97784
14.848,80,79.5547,0.445337,0,13.7014,0.000890675,3.13911,3.14089,5.96592
14.88,80,84.6908,-4.6908,0,-214.006,-0.0093816,3.14938,3.13062,5.943
14.912,80,84.8192,-4.8192,0,-5.3499,-0.00963839,3.14964,3.13036,5.91991
14.944,80,84.2546,-4.25464,0,23.5234,-0.00850927,3.14851,3.13149,5.89812
14.976,80,86.9992,-6.99919,0,-114.356,-0.0139984,3.154,3.126,5.87056
15.008,80,79.6677,0.332346,0,305.481,0.000664693,3.13934,3.14066,5.85875
15.04,80,90.1976,-10.1976,0,-438.746,-0.0203951,3.1604,3.1196,5.82459
15.072,80,83.221,-3.22098,0,290.691,-0.00644196,3.14644,3.13356,5.80539
15.104,80,90.7254,-10.7254,0,-312.684,-0.0214508,3.16145,3.11855,5.77036
15.136,80,88.922,-8.92198,0,75.1425,-0.017844,3.15784,3.12216,5.7393
15.168,80,92.6666,-12.6666,0,-156.026,-0.0253332,3.16533,3.11467,5.70047
15.2,80,90.5982,-10.5982,0,86.1817,-0.0211965,3.1612,3.1188,5.66616
15.232,80,98.5332,-18.5332,0,-330.623,-0.0370664,3.17707,3.10293,5.61532
15.264,80,96.7534,-16.7534,0,74.1605,-0.0335067,3.17351,3.10649,5.56842
15.296,80,94.857,-14.857,0,79.0128,-0.0297141,3.16971,3.11029,5.52569
15.328,80,94.6854,-14.6854,0,7.15022,-0.0293709,3.16937,3.11063,5.4835
15.36,80,100.303,-20.3029,0,-234.06,-0.0406058,3.18061,3.09939,5.42978
15.392,80,96.6988,-16.6988,0,150.17,-0.0333976,3.1734,3.1066,5.38377
15.424,80,102.851,-22.8511,0,-256.345,-0.0457022,3.1857,3.0943,5.32519
15.456,80,100.841,-20.8412,0,83.7457,-0.0416824,3.18168,3.09832,5.27102
15.488,80,98.3243,-18.3243,0,104.869,-0.0366487,3.17665,3.10335,5.22227
15.52,80,102.863,-22.8626,0,-189.096,-0.0457253,3.18573,3.09427,5.16436
15.552,80,102.004,-22.0042,0,35.7688,-0.0440084,3.18401,3.09599,5.10846
15.584,80,97.8414,-17.8414,0,173.452,-0.0356827,3.17568,3.10432,5.06133
15.616,80,105.942,-25.9424,0,-337.545,-0.0518849,3.19188,3.08812,4.9978
15.648,80,110.193,-30.1928,0,-177.098,-0.0603856,3.20039,3.07961,4.92584
15.68,80,111.85,-31.8496,0,-69.0327,-0.0636992,3.2037,3.0763,4.85078
15.712,80,109.187,-29.1875,0,110.922,-0.0583749,3.19837,3.08163,4.78146
15.744,80,107.23,-27.2295,0,81.5812,-0.054459,3.19446,3.08554,4.7164
15.776,80,102.831,-22.8313,0,183.258,-0.0456626,3.18566,3.09434,4.66052
15.808,80,106.023,-26.0229,0,-132.983,-0.0520458,3.19205,3.08795,4.59841
15.84,80,106.594,-26.5942,0,-23.8047,-0.0531885,3.19319,3.08681,4.53539
15.872,80,103.586,-23.5861,0,125.339,-0.0471722,3.18717,3.09283,4.4787
15.904,80,103.121,-23.1213,0,19.3674,-0.0462426,3.18624,3.09376,4.42316
15.936,80,111.037,-31.0371,0,-329.826,-0.0620742,3.20207,3.07793,4.35196
15.968,80,106.307,-26.3072,0,197.078,-0.0526145,3.19261,3.08739,4.29052
16,80,117.755,-37.7546,0,-476.976,-0.0755093,3.21551,3.06449,4.20643
16.032,80,110.383,-30.3825,0,307.172,-0.060765,3.20077,3.07923,4.13739
16.064,80,110.171,-30.1713,0,8.79873,-0.0603427,3.20034,3.07966,4.06904
16.096,80,109.474,-29.4737,0,29.0682,-0.0589474,3.19895,3.08105,4.00236
16.128,80,110.088,-30.0881,0,-25.5992,-0.0601762,3.20018,3.07982,3.93472
16.16,80,105.624,-25.6242,0,185.995,-0.0512484,3.19125,3.08875,3.87618
16.192,80,114.305,-34.3051,0,-361.704,-0.0686102,3.20861,3.07139,3.80073
16.224,80,110.915,-30.9149,0,141.258,-0.0618298,3.20183,3.07817,3.73225
16.256,80,111.471,-31.471,0,-23.1729,-0.0629421,3.20294,3.07706,3.66296
16.288,80,119.793,-39.7929,0,-346.745,-0.0795858,3.21959,3.06041,3.57758
16.32,80,116.22,-36.2203,0,148.86,-0.0724406,3.21244,3.06756,3.49955
16.352,80,115.72,-35.7199,0,20.8497,-0.0714398,3.21144,3.06856,3.4228
16.384,80,118.674,-38.6742,0,-123.095,-0.0773483,3.21735,3.06265,3.34058
16.416,80,118.154,-38.154,0,21.6726,-0.0763081,3.21631,3.06369,3.25969
16.448,80,117.41,-37.41,0,31.001,-0.07482,3.21482,3.06518,3.18057
16.48,80,113.21,-33.2102,0,174.993,-0.0664204,3.20642,3.07358,3.1099
16.512,80,116.397,-36.397,0,-132.785,-0.072794,3.21279,3.06721,3.03334
16.544,80,111.298,-31.2981,0,212.455,-0.0625962,3.2026,3.0774,2.96693
16.576,80,120.788,-40.7884,0,-395.429,-0.0815768,3.22158,3.05842,2.88247
16.608,80,118.135,-38.1353,0,110.544,-0.0762707,3.21627,3.06373,2.80343
16.64,80,121.109,-41.1094,0,-123.919,-0.0822188,3.22222,3.05778,2.71899
16.672,80,122.219,-42.2193,0,-46.2473,-0.0844387,3.22444,3.05556,2.63273
16.704,80,124.748,-44.7476,0,-105.345,-0.0894952,3.2295,3.0505,2.54196
16.736,80,112.265,-32.2651,0,520.106,-0.0645301,3.20453,3.07547,2.47541
16.768,80,116.25,-36.2497,0,-166.026,-0.0724994,3.2125,3.0675,2.40151
16.8,80,120.996,-40.9958,0,-197.755,-0.0819916,3.22199,3.05801,2.31885
16.832,80,119.916,-39.9162,0,44.9842,-0.0798324,3.21983,3.06017,2.23855
16.864,80,111.667,-31.6668,0,343.723,-0.0633336,3.20333,3.07667,2.17422
16.896,80,120.7,-40.7004,0,-376.4,-0.0814008,3.2214,3.0586,2.09301
16.928,80,115.775,-35.7753,0,205.213,-0.0715506,3.21155,3.06845,2.02143
16.96,80,119.653,-39.6528,0,-161.563,-0.0793056,3.21931,3.06069,1.9428
16.992,80,108.966,-28.9656,0,445.299,-0.0579313,3.19793,3.08207,1.88459
17.024,80,124.515,-44.5148,0,-647.883,-0.0890297,3.22903,3.05097,1.79737
17.056,80,111.198,-31.198,0,554.87,-0.0623959,3.2024,3.0776,1.73547
17.088,80,122.31,-42.3099,0,-462.996,-0.0846197,3.22462,3.05538,1.65299
17.12,80,118.353,-38.3534,0,164.851,-0.0767069,3.21671,3.06329,1.57821
17.152,80,118.6,-38.6,0,-10.2736,-0.0772,3.2172,3.0628,1.50325
17.184,80,123.273,-43.2728,0,-194.7,-0.0865456,3.22655,3.05345,1.41987
17.216,80,121.688,-41.6882,0,66.0268,-0.0833763,3.22338,3.05662,1.33974
17.248,80,130.339,-50.3389,0,-360.446,-0.100678,3.24068,3.03932,1.24386
17.28,80,122.58,-42.5795,0,323.305,-0.0851591,3.22516,3.05484,1.16271
17.312,80,122.29,-42.2904,0,12.0462,-0.0845809,3.22458,3.05542,1.08239
17.344,80,122.181,-42.1812,0,4.55312,-0.0843623,3.22436,3.05564,1.00257
17.376,80,117.233,-37.2333,0,206.162,-0.0744666,3.21447,3.06553,0.93215
17.408,80,117.171,-37.1711,0,2.58892,-0.0743423,3.21434,3.06566,0.862107
17.44,80,126.884,-46.8837,0,-404.689,-0.0937673,3.23377,3.04623,0.7745
17.472,80,126.689,-46.6891,0,8.10793,-0.0933782,3.23338,3.04662,0.68757
17.504,80,115.395,-35.395,0,470.587,-0.07079,3.21079,3.06921,0.621606
17.536,80,120.877,-40.8768,0,-228.41,-0.0817537,3.22175,3.05825,0.545879
17.568,80,119.709,-39.7086,0,48.6773,-0.0794171,3.21942,3.06058,0.472555
17.6,80,115.58,-35.5797,0,172.037,-0.0711594,3.21116,3.06884,0.407006
17.632,80,120.814,-40.8138,0,-218.089,-0.0816276,3.22163,3.05837,0.332195
17.664,80,124.184,-44.1841,0,-140.429,-0.0883682,3.22837,3.05163,0.25155
17.696,80,122.404,-42.4036,0,74.1891,-0.0848072,3.22481,3.05519,0.174415
17.728,80,118.229,-38.2292,0,173.932,-0.0764584,3.21646,3.06354,0.105095
17.76,80,115.804,-35.8043,0,101.04,-0.0716085,3.21161,3.06839,0.0403933
17.792,80,116.754,-36.7536,0,-39.5562,-0.0735072,3.21351,3.06649,-0.025783
17.824,80,104.892,-24.8919,0,494.239,-0.0497837,3.18978,3.09022,-0.0704258
17.856,80,117.452,-37.4518,0,-523.332,-0.0749036,3.2149,3.0651,-0.137418
17.888,80,112.679,-32.6786,0,198.884,-0.0653572,3.20536,3.07464,-0.195631
17.92,80,115.788,-35.7881,0,-129.563,-0.0715763,3.21158,3.06842,-0.259189
17.952,80,113.518,-33.5178,0,94.5952,-0.0670357,3.20704,3.07296,-0.318473
17.984,80,124.481,-44.4812,0,-456.806,-0.0889624,3.22896,3.05104,-0.397055
18.016,80,118.599,-38.5991,0,245.087,-0.0771982,3.2172,3.0628,-0.464909
18.048,80,120.064,-40.0642,0,-61.0454,-0.0801284,3.22013,3.05987,-0.535121
18.08,80,124.785,-44.7853,0,-196.715,-0.0895707,3.22957,3.05043,-0.61344
18.112,80,123.339,-43.3394,0,60.2498,-0.0866787,3.22668,3.05332,-0.688927
18.144,80,119.311,-39.3112,0,167.841,-0.0786223,3.21862,3.06138,-0.757044
18.176,80,120.022,-40.0223,0,-29.63,-0.0800446,3.22004,3.05996,-0.826173
18.208,80,118.994,-38.9942,0,42.8348,-0.0779885,3.21799,3.06201,-0.893252
18.24,80,117.476,-37.4758,0,63.2675,-0.0749516,3.21495,3.06505,-0.957432
18.272,80,117.257,-37.2567,0,9.12868,-0.0745135,3.21451,3.06549,-1.021
18.304,80,114.875,-34.8754,0,99.2222,-0.0697508,3.20975,3.07025,-1.08019
18.336,80,123.481,-43.4815,0,-358.587,-0.086963,3.22696,3.05304,-1.15419
18.368,80,122.702,-42.7023,0,32.4655,-0.0854046,3.2254,3.0546,-1.22657
18.4,80,118.869,-38.869,0,159.722,-0.0777379,3.21774,3.06226,-1.29204
18.432,80,119.534,-39.534,0,-27.7078,-0.0790679,3.21907,3.06093,-1.35843
18.464,80,122.724,-42.7235,0,-132.899,-0.0854471,3.22545,3.05455,-1.43012
18.496,80,114.512,-34.512,0,342.146,-0.0690241,3.20902,3.07098,-1.48735
18.528,80,116.544,-36.544,0,-84.6633,-0.0730879,3.21309,3.06691,-1.5479
18.56,80,121,-40.9997,0,-185.656,-0.0819994,3.222,3.058,-1.61592
18.592,80,112.862,-32.8619,0,339.074,-0.0657239,3.20572,3.07428,-1.6697
18.624,80,115.159,-35.159,0,-95.7118,-0.070318,3.21032,3.06968,-1.72724
18.656,80,114.114,-34.1138,0,43.5514,-0.0682276,3.20823,3.07177,-1.78279
18.688,80,120.855,-40.8553,0,-280.898,-0.0817107,3.22171,3.05829,-1.8497
18.72,80,111.004,-31.0039,0,410.477,-0.0620077,3.20201,3.07799,-1.89954
18.752,80,112.745,-32.7448,0,-72.5406,-0.0654897,3.20549,3.07451,-1.95217
18.784,80,115.056,-35.0555,0,-96.2779,-0.070111,3.21011,3.06989,-2.00857
18.816,80,115.143,-35.143,0,-3.64372,-0.0702859,3.21029,3.06971,-2.06492
18.848,80,115.344,-35.3439,0,-8.37261,-0.0706878,3.21069,3.06931,-2.12142
18.88,80,107.292,-27.2918,0,335.505,-0.0545836,3.19458,3.08542,-2.16408
18.912,80,111.441,-31.4406,0,-172.868,-0.0628812,3.20288,3.07712,-2.21362
18.944,80,110.783,-30.783,0,27.4002,-0.061566,3.20157,3.07843,-2.26188
18.976,80,114.082,-34.082,0,-137.456,-0.0681639,3.20816,3.07184,-2.31554
19.008,80,109.879,-29.8791,0,175.12,-0.0597582,3.19976,3.08024,-2.36194
19.04,80,109.163,-29.1629,0,29.8393,-0.0583259,3.19833,3.08167,-2.40698
19.072,80,112.962,-32.9619,0,-158.289,-0.0659238,3.20592,3.07408,-2.45825
19.104,80,112.149,-32.149,0,33.8688,-0.0642981,3.2043,3.0757,-2.50798
19.136,80,112.838,-32.8375,0,-28.6863,-0.065675,3.20568,3.07432,-2.5587
19.168,80,110.405,-30.4053,0,101.343,-0.0608105,3.20081,3.07919,-2.60519
19.2,80,113.211,-33.2114,0,-116.924,-0.0664229,3.20642,3.07358,-2.6562
19.232,80,106.174,-26.1736,0,293.245,-0.0523471,3.19235,3.08765,-2.69533
19.264,80,105.531,-25.5306,0,26.7897,-0.0510612,3.19106,3.08894,-2.73326
19.296,80,106.793,-26.7926,0,-52.5832,-0.0535852,3.19359,3.08641,-2.77316
19.328,80,103.876,-23.8759,0,121.529,-0.0477518,3.18775,3.09225,-2.8081
19.36,80,104.932,-24.9318,0,-43.9949,-0.0498636,3.18986,3.09014,-2.84467
19.392,80,107.092,-27.092,0,-90.0103,-0.0541841,3.19418,3.08582,-2.88468
19.424,80,106.163,-26.1632,0,38.6997,-0.0523265,3.19233,3.08767,-2.92303
19.456,80,106.984,-26.9838,0,-34.1922,-0.0539677,3.19397,3.08603,-2.9626
19.488,80,102.942,-22.9419,0,168.413,-0.0458839,3.18588,3.09412,-2.99541
19.52,80,104.031,-24.0306,0,-45.3599,-0.0480611,3.18806,3.09194,-3.0299
19.552,80,101.072,-21.072,0,123.276,-0.0421439,3.18214,3.09786,-3.05942
19.584,80,96.8233,-16.8233,0,177.029,-0.0336465,3.17365,3.10635,-3.08191
19.616,80,108.551,-28.5506,0,-488.638,-0.0571012,3.1971,3.0829,-3.12346
19.648,80,102.781,-22.7808,0,240.406,-0.0455617,3.18556,3.09444,-3.15548
19.68,80,101.293,-21.2933,0,61.9827,-0.0425865,3.18259,3.09741,-3.18497
19.712,80,107.241,-27.2414,0,-247.839,-0.0544828,3.19448,3.08552,-3.22402
19.744,80,98.4664,-18.4664,0,365.625,-0.0369328,3.17693,3.10307,-3.24873
19.776,80,99.8248,-19.8248,0,-56.6012,-0.0396497,3.17965,3.10035,-3.27555
19.808,80,90.0335,-10.0335,0,407.971,-0.020067,3.16007,3.11993,-3.28647
19.84,80,97.7992,-17.7992,0,-323.568,-0.0355983,3.1756,3.1044,-3.30987
19.872,80,91.3952,-11.3952,0,266.832,-0.0227904,3.16279,3.11721,-3.32289
19.904,80,100.603,-20.6034,0,-383.674,-0.0412067,3.18121,3.09879,-3.35068
19.936,80,99.1114,-19.1114,0,62.1628,-0.0382229,3.17822,3.10178,-3.37597
19.968,80,94.93,-14.93,0,174.226,-0.02986,3.16986,3.11014,-3.39449
20,80,95.8212,-15.8212,0,-37.1318,-0.0316424,3.17164,3.10836,-3.41437
