time,setpoint,measured,err,sum_err,der,output,l_speed,r_speed,rolling_mean
3.808,80,112.753,-32.7525,0,-29.8274,-0.982576,4.12258,2.15742,-1.09986
3.84,80,119.105,-39.1045,0,-264.667,-1.17314,4.31314,1.96686,-1.41657
3.872,80,109.343,-29.3434,0,406.715,-0.880301,4.0203,2.2597,-1.64737
3.904,80,114.075,-34.0753,0,-197.165,-1.02226,4.16226,2.11774,-1.91317
3.936,80,114.457,-34.4568,0,-15.8963,-1.0337,4.1737,2.1063,-2.17775
3.968,80,110.593,-30.5929,0,160.997,-0.917787,4.05779,2.22221,-2.40691
4,80,111.152,-31.1517,0,-23.2817,-0.93455,4.07455,2.20545,-2.63687
4.032,80,102.86,-22.8601,0,345.482,-0.685803,3.8258,2.4542,-2.79737
4.064,80,108.718,-28.7176,0,-244.062,-0.861528,4.00153,2.27847,-3.00146
4.096,80,108.41,-28.4095,0,12.8367,-0.852285,3.99229,2.28771,-3.19996
4.128,80,102.344,-22.3444,0,252.712,-0.670332,3.81033,2.46967,-3.34837
4.16,80,94.9772,-14.9772,0,306.969,-0.449315,3.58931,2.69069,-3.43782
4.192,80,98.7573,-18.7573,0,-157.507,-0.56272,3.70272,2.57728,-3.55477
4.224,80,89.9544,-9.95437,0,366.79,-0.298631,3.43863,2.84137,-3.60325
4.256,80,84.4472,-4.44722,0,229.465,-0.133417,3.27342,3.00658,-3.60959
4.288,80,68.745,11.255,0,654.257,0.337649,2.80235,3.47765,-3.49866
4.32,80,72.7526,7.24738,0,-166.982,0.217422,2.92258,3.35742,-3.41906
4.352,80,70.504,9.49598,0,93.6913,0.284879,2.85512,3.42488,-3.3241
4.384,80,77.1318,2.86825,0,-276.155,0.0860474,3.05395,3.22605,-3.2789
4.416,80,64.729,15.271,0,516.782,0.458131,2.68187,3.59813,-3.14448
4.448,80,74.502,5.498,0,-407.209,0.16494,2.97506,3.30494,-3.0823
4.48,80,66.6798,13.3202,0,325.927,0.399607,2.74039,3.53961,-2.96514
4.512,80,68.1702,11.8298,0,-62.1006,0.354895,2.78511,3.49489,-2.86021
4.544,80,65.4662,14.5338,0,112.666,0.436014,2.70399,3.57601,-2.73772
4.576,80,61.3291,18.6709,0,172.378,0.560126,2.57987,3.70013,-2.58801
4.608,80,65.948,14.052,0,-192.454,0.421559,2.71844,3.56156,-2.47246
4.64,80,70.9871,9.01289,0,-209.961,0.270387,2.86961,3.41039,-2.39325
4.672,80,70.2481,9.75189,0,30.7914,0.292557,2.84744,3.43256,-2.31006
4.704,80,68.3307,11.6693,0,79.8938,0.35008,2.78992,3.49008,-2.21496
4.736,80,66.3699,13.6301,0,81.6992,0.408904,2.7311,3.5489,-2.1079
4.768,80,64.8713,15.1287,0,62.4405,0.453861,2.68614,3.59386,-1.99222
4.8,80,68.3264,11.6736,0,-143.96,0.350209,2.78979,3.49021,-1.90111
4.832,80,67.4717,12.5283,0,35.6113,0.375849,2.76415,3.51585,-1.80555
4.864,80,65.5882,14.4118,0,78.4801,0.432355,2.70764,3.57236,-1.69886
4.896,80,66.1108,13.8892,0,-21.7783,0.416675,2.72333,3.55667,-1.59698
4.928,80,66.4227,13.5773,0,-12.9939,0.407319,2.73268,3.54732,-1.49844
4.96,80,67.189,12.811,0,-31.9303,0.384329,2.75567,3.52433,-1.40613
4.992,80,61.162,18.838,0,251.125,0.565139,2.57486,3.70514,-1.27636
5.024,80,66.7821,13.2179,0,-234.17,0.396536,2.74346,3.53654,-1.18404
5.056,80,68.2646,11.7354,0,-61.7713,0.352061,2.78794,3.49206,-1.10227
5.088,80,68.7804,11.2196,0,-21.4918,0.336587,2.80341,3.47659,-1.02477
5.12,80,58.6607,21.3393,0,421.655,0.640178,2.49982,3.78018,-0.884996
5.152,80,61.727,18.273,0,-127.76,0.548191,2.59181,3.68819,-0.766002
5.184,80,69.8055,10.1945,0,-336.604,0.305836,2.83416,3.44584,-0.698345
5.216,80,67.9034,12.0966,0,79.2554,0.362899,2.7771,3.5029,-0.619848
5.248,80,67.8776,12.1224,0,1.07499,0.363673,2.77633,3.50367,-0.542151
5.28,80,73.1436,6.85644,0,-219.417,0.205693,2.93431,3.34569,-0.497311
5.312,80,71.6225,8.37747,0,63.3764,0.251324,2.88868,3.39132,-0.443848
5.344,80,64.7889,15.2111,0,284.736,0.456334,2.68367,3.59633,-0.350106
5.376,80,64.417,15.583,0,15.4927,0.467489,2.67251,3.60749,-0.255266
5.408,80,65.3462,14.6538,0,-38.7153,0.439614,2.70039,3.57961,-0.167047
5.44,80,71.2306,8.76945,0,-245.181,0.263083,2.87692,3.40308,-0.114479
5.472,80,72.0038,7.99623,0,-32.2174,0.239887,2.90011,3.37989,-0.0670482
5.504,80,72.0607,7.93925,0,-2.37412,0.238178,2.90182,3.37818,-0.0204999
5.536,80,61.6872,18.3128,0,432.23,0.549383,2.59062,3.68938,0.0854727
5.568,80,67.1076,12.8924,0,-225.848,0.386772,2.75323,3.52677,0.159076
5.6,80,64.9716,15.0284,0,89.0008,0.450853,2.68915,3.59085,0.244044
5.632,80,62.9807,17.0193,0,82.9525,0.510579,2.62942,3.65058,0.339358
5.664,80,68.8239,11.1761,0,-243.467,0.335283,2.80472,3.47528,0.400582
5.696,80,68.9309,11.0691,0,-4.45846,0.332073,2.80793,3.47207,0.460517
5.728,80,71.6445,8.35546,0,-113.068,0.250664,2.88934,3.39066,0.504623
5.76,80,70.418,9.58202,0,51.1066,0.287461,2.85254,3.42746,0.555053
5.792,80,65.2806,14.7194,0,214.056,0.441581,2.69842,3.58158,0.633309
5.824,80,72.5784,7.42155,0,-304.076,0.222647,2.91735,3.36265,0.670607
5.856,80,65.7516,14.2484,0,284.452,0.427452,2.71255,3.56745,0.744803
5.888,80,67.3587,12.6413,0,-66.9607,0.37924,2.76076,3.51924,0.809458
5.92,80,66.2416,13.7584,0,46.5434,0.412752,2.72725,3.55275,0.879452
5.952,80,70.8342,9.16581,0,-191.358,0.274974,2.86503,3.41497,0.924003
5.984,80,69.9823,10.0177,0,35.4952,0.300531,2.83947,3.44053,0.972632
6.016,80,64.8286,15.1714,0,214.736,0.455141,2.68486,3.59514,1.04816
6.048,80,73.0179,6.98212,0,-341.218,0.209464,2.93054,3.34946,1.07955
6.08,80,66.9708,13.0292,0,251.963,0.390877,2.74912,3.53088,1.14245
6.112,80,64.8372,15.1628,0,88.8989,0.454884,2.68512,3.59488,1.21585
6.144,80,64.5279,15.4721,0,12.8867,0.464163,2.67584,3.60416,1.2901
6.176,80,59.8164,20.1836,0,196.311,0.605507,2.53449,3.74551,1.388
6.208,80,69.48,10.52,0,-402.65,0.315599,2.8244,3.4556,1.43507
6.24,80,65.4243,14.5757,0,168.989,0.437271,2.70273,3.57727,1.50246
6.272,80,67.2221,12.7779,0,-74.9071,0.383338,2.75666,3.52334,1.55998
6.304,80,69.6905,10.3095,0,-102.85,0.309286,2.83071,3.44929,1.6044
6.336,80,65.3042,14.6958,0,182.76,0.440873,2.69913,3.58087,1.67052
6.368,80,75.3251,4.67488,0,-417.537,0.140247,2.99975,3.28025,1.68561
6.4,80,61.2425,18.7575,0,586.774,0.562724,2.57728,3.70272,1.77097
6.432,80,64.8011,15.1989,0,-148.275,0.455966,2.68403,3.59597,1.83778
6.464,80,70.5358,9.46424,0,-238.942,0.283927,2.85607,3.42393,1.87553
6.496,80,69.1854,10.8146,0,56.2662,0.324439,2.81556,3.46444,1.91957
6.528,80,76.8022,3.19783,0,-317.366,0.095935,3.04406,3.23594,1.92583
6.56,80,70.8696,9.13042,0,247.191,0.273913,2.86609,3.41391,1.96098
6.592,80,74.3891,5.6109,0,-146.646,0.168327,2.97167,3.30833,1.9787
6.624,80,77.3003,2.69974,0,-121.299,0.0809921,3.05901,3.22099,1.98218
6.656,80,76.0057,3.99432,0,53.9408,0.119829,3.02017,3.25983,1.99185
6.688,80,84.2454,-4.24543,0,-343.323,-0.127363,3.26736,3.01264,1.96201
6.72,80,91.9726,-11.9726,0,-321.964,-0.359177,3.49918,2.78082,1.89566
6.752,80,86.5172,-6.51722,0,227.306,-0.195516,3.33552,2.94448,1.85578
6.784,80,97.5992,-17.5992,0,-461.748,-0.527975,3.66798,2.61202,1.76401
6.816,80,102.138,-22.1376,0,-189.1,-0.664127,3.80413,2.47587,1.6518
6.848,80,101.865,-21.8655,0,11.3372,-0.655964,3.79596,2.48404,1.54191
6.88,80,108.705,-28.7054,0,-284.998,-0.861163,4.00116,2.27884,1.40122
6.912,80,108.688,-28.6876,0,0.74263,-0.860628,4.00063,2.27937,1.26192
6.944,80,99.2385,-19.2385,0,393.711,-0.577156,3.71716,2.56284,1.16745
6.976,80,108.904,-28.9045,0,-402.746,-0.867134,4.00713,2.27287,1.02951
7.008,80,109.652,-29.6519,0,-31.1446,-0.889558,4.02956,2.25044,0.889407
7.04,80,107.219,-27.2188,0,101.379,-0.816565,3.95657,2.32343,0.761642
7.072,80,113.339,-33.3388,0,-254.997,-1.00016,4.14016,2.13984,0.607342
7.104,80,109.67,-29.6696,0,152.882,-0.890088,4.03009,2.24991,0.470959
7.136,80,115.492,-35.4917,0,-242.587,-1.06475,4.20475,2.07525,0.309692
7.168,80,116.762,-36.7623,0,-52.9426,-1.10287,4.24287,2.03713,0.144192
7.2,80,115.403,-35.4033,0,56.6239,-1.0621,4.2021,2.0779,-0.0137971
7.232,80,117.98,-37.9801,0,-107.363,-1.1394,4.2794,2.0006,-0.181789
7.264,80,115.445,-35.4454,0,105.611,-1.06336,4.20336,2.07664,-0.337136
7.296,80,115.608,-35.6082,0,-6.78545,-1.06825,4.20825,2.07175,-0.491833
7.328,80,117.646,-37.646,0,-84.9053,-1.12938,4.26938,2.01062,-0.654079
7.36,80,110.442,-30.4425,0,300.145,-0.913274,4.05327,2.22673,-0.783593
7.392,80,116.485,-36.485,0,-251.771,-1.09455,4.23455,2.04545,-0.938145
7.424,80,107.788,-27.7885,0,362.355,-0.833654,3.97365,2.30635,-1.05388
7.456,80,111.407,-31.4073,0,-150.784,-0.942218,4.08222,2.19778,-1.18415
7.488,80,105.43,-25.4301,0,249.048,-0.762903,3.9029,2.3771,-1.28777
7.52,80,112.701,-32.7006,0,-302.935,-0.981017,4.12102,2.15898,-1.42144
7.552,80,109.14,-29.1397,0,148.37,-0.87419,4.01419,2.26581,-1.53889
7.584,80,100.324,-20.3236,0,367.336,-0.609708,3.74971,2.53029,-1.61815
7.616,80,102.399,-22.3986,0,-86.4589,-0.671958,3.81196,2.46804,-1.70546
7.648,80,99.9234,-19.9234,0,103.135,-0.597701,3.7377,2.5423,-1.78169
7.68,80,91.857,-11.857,0,336.097,-0.355711,3.49571,2.78429,-1.82367
7.712,80,88.4171,-8.41707,0,143.333,-0.252512,3.39251,2.88749,-1.85103
7.744,80,86.0958,-6.09578,0,96.7206,-0.182873,3.32287,2.95713,-1.86857
7.776,80,80.8145,-0.81452,0,220.052,-0.0244356,3.16444,3.11556,-1.86423
7.808,80,78.8575,1.14249,0,81.5423,0.0342748,3.10573,3.17427,-1.85191
7.84,80,70.0076,9.9924,0,368.746,0.299772,2.84023,3.43977,-1.80356
7.872,80,74.9022,5.09783,0,-203.94,0.152935,2.98707,3.29293,-1.77551
7.904,80,75.6166,4.38345,0,-29.7659,0.131503,3.0085,3.2715,-1.75057
7.936,80,70.3725,9.62748,0,218.501,0.288824,2.85118,3.42882,-1.70469
7.968,80,65.2744,14.7256,0,212.422,0.441768,2.69823,3.58177,-1.63871
8,80,64.456,15.544,0,34.1003,0.46632,2.67368,3.60632,-1.56998
8.032,80,62.5382,17.4618,0,79.9074,0.523854,2.61615,3.66385,-1.49415
8.064,80,69.6756,10.3244,0,-297.389,0.309733,2.83027,3.44973,-1.44725
8.096,80,70.7021,9.29785,0,-42.7745,0.278936,2.86106,3.41894,-1.40478
8.128,80,66.4955,13.5045,0,175.277,0.405135,2.73486,3.54514,-1.34609
8.16,80,67.1369,12.8631,0,-26.7258,0.385893,2.75411,3.52589,-1.29036
8.192,80,73.0813,6.91869,0,-247.683,0.207561,2.93244,3.34756,-1.2583
8.224,80,68.6671,11.3329,0,183.925,0.339986,2.80001,3.47999,-1.2093
8.256,80,63.2794,16.7206,0,224.489,0.501618,2.63838,3.64162,-1.13981
8.288,80,67.8821,12.1179,0,-191.78,0.363537,2.77646,3.50354,-1.08862
8.32,80,65.8433,14.1567,0,84.9511,0.424701,2.7153,3.5647,-1.02998
8.352,80,65.0688,14.9312,0,32.2711,0.447937,2.69206,3.58794,-0.96883
8.384,80,64.7497,15.2503,0,13.2934,0.457508,2.68249,3.59751,-0.906925
8.416,80,68.8085,11.1915,0,-169.113,0.335746,2.80425,3.47575,-0.860923
8.448,80,65.1679,14.8321,0,151.69,0.444963,2.69504,3.58496,-0.80148
8.48,80,70.0294,9.97059,0,-202.563,0.299118,2.84088,3.43912,-0.760831
8.512,80,67.663,12.337,0,98.6003,0.37011,2.76989,3.51011,-0.711591
8.544,80,63.8005,16.1995,0,160.937,0.485985,2.65402,3.62598,-0.648253
8.576,80,69.9843,10.0157,0,-257.656,0.300472,2.83953,3.44047,-0.608462
8.608,80,68.474,11.526,0,62.9274,0.34578,2.79422,3.48578,-0.563353
8.64,80,63.6095,16.3905,0,202.689,0.491716,2.64828,3.63172,-0.500561
8.672,80,71.176,8.82404,0,-315.271,0.264721,2.87528,3.40472,-0.466152
8.704,80,64.8482,15.1518,0,263.658,0.454555,2.68544,3.59456,-0.408733
8.736,80,63.9081,16.0919,0,39.1685,0.482756,2.65724,3.62276,-0.348292
8.768,80,63.4793,16.5207,0,17.8665,0.49562,2.64438,3.63562,-0.286726
8.8,80,62.437,17.563,0,43.431,0.526891,2.61311,3.66689,-0.221818
8.832,80,60.0994,19.9006,0,97.3993,0.597018,2.54298,3.73702,-0.14891
8.864,80,70.8454,9.15459,0,-447.75,0.274638,2.86536,3.41464,-0.115324
8.896,80,67.8961,12.1039,0,122.888,0.363117,2.77688,3.50312,-0.0713698
8.928,80,67.4522,12.5478,0,18.4946,0.376433,2.76357,3.51643,-0.0261399
8.96,80,65.9532,14.0468,0,62.4608,0.421405,2.7186,3.5614,0.0241207
8.992,80,65.4757,14.5243,0,19.8936,0.435728,2.70427,3.57573,0.0757227
9.024,80,70.8738,9.12617,0,-224.921,0.273785,2.86621,3.41379,0.107816
9.056,80,63.2018,16.7982,0,319.669,0.503947,2.63605,3.64395,0.166793
9.088,80,67.5763,12.4237,0,-182.272,0.372711,2.76729,3.51271,0.209951
9.12,80,62.1451,17.8549,0,226.301,0.535648,2.60435,3.67565,0.271864
9.152,80,66.0893,13.9107,0,-164.343,0.417321,2.72268,3.55732,0.319552
9.184,80,65.8602,14.1398,0,9.5449,0.424193,2.71581,3.56419,0.367706
9.216,80,65.7588,14.2412,0,4.2255,0.427236,2.71276,3.56724,0.415878
9.248,80,66.6077,13.3923,0,-35.3724,0.401768,2.73823,3.54177,0.460779
9.28,80,70.4917,9.50832,0,-161.83,0.28525,2.85475,3.42525,0.491977
9.312,80,65.2766,14.7234,0,217.293,0.441701,2.6983,3.5817,0.540882
9.344,80,66.4465,13.5535,0,-48.7446,0.406604,2.7334,3.5466,0.585446
9.376,80,71.3547,8.64527,0,-204.509,0.259358,2.88064,3.39936,0.612954
9.408,80,73.4299,6.57009,0,-86.4657,0.197103,2.9429,3.3371,0.633216
9.44,80,67.8572,12.1428,0,232.195,0.364283,2.77572,3.50428,0.672232
9.472,80,61.9286,18.0714,0,247.027,0.542142,2.59786,3.68214,0.731012
9.504,80,71.175,8.825,0,-385.267,0.26475,2.87525,3.40475,0.758265
9.536,80,62.2078,17.7922,0,373.632,0.533765,2.60623,3.67377,0.815426
9.568,80,65.1831,14.8169,0,-123.972,0.444506,2.69549,3.58451,0.862253
9.6,80,63.5124,16.4876,0,69.6129,0.494627,2.64537,3.63463,0.914338
9.632,80,70.1472,9.85284,0,-276.447,0.295585,2.84441,3.43559,0.944034
9.664,80,62.6155,17.3845,0,313.821,0.521536,2.61846,3.66154,0.998472
9.696,80,71.8359,8.16406,0,-384.187,0.244922,2.89508,3.38492,1.02212
9.728,80,70.8555,9.14447,0,40.8501,0.274334,2.86567,3.41433,1.04884
9.76,80,71.4536,8.54642,0,-24.9184,0.256393,2.88361,3.39639,1.07342
9.792,80,65.7902,14.2098,0,235.976,0.426295,2.7137,3.5663,1.11635
9.824,80,68.2201,11.7799,0,-101.25,0.353396,2.7866,3.4934,1.15109
9.856,80,65.1067,14.8933,0,129.727,0.446799,2.6932,3.5868,1.1957
9.888,80,71.6031,8.3969,0,-270.683,0.251907,2.88809,3.39191,1.21901
9.92,80,69.2807,10.7193,0,96.7675,0.32158,2.81842,3.46158,1.24965
9.952,80,69.9369,10.0631,0,-27.3435,0.301892,2.83811,3.44189,1.27799
9.984,80,65.5549,14.4451,0,182.583,0.433352,2.70665,3.57335,1.3202
10.016,80,77.6598,2.3402,0,-504.369,0.0702061,3.06979,3.21021,1.32345
10.048,80,78.4457,1.55434,0,-32.7443,0.0466301,3.09337,3.18663,1.32419
10.08,80,80.3037,-0.303711,0,-77.4187,-0.00911132,3.14911,3.13089,1.31902
10.112,80,86.1128,-6.11277,0,-242.044,-0.183383,3.32338,2.95662,1.2955
10.144,80,85.213,-5.21299,0,37.4908,-0.15639,3.29639,2.98361,1.27497
10.176,80,89.677,-9.67696,0,-185.999,-0.290309,3.43031,2.84969,1.24053
10.208,80,84.9048,-4.90478,0,198.841,-0.147144,3.28714,2.99286,1.22127
