time,setpoint,measured,err,sum_err,der,output,l_speed,r_speed
10.432,100,231.199,-131.199,-64.0767,-594.841,-3.27997,6,-0.139967
10.464,100,226.193,-126.193,-66.0957,312.873,-3.15482,6,-0.014818
10.496,100,222.261,-122.261,-68.0519,245.712,-3.05653,6,0.0834669
10.528,100,228.282,-128.282,-70.1044,-376.313,-3.20706,6,-0.0670583
10.56,100,219.646,-119.646,-72.0188,539.754,-2.99116,6,0.148843
10.592,100,216.225,-116.225,-73.8784,213.805,-2.90563,6,0.234366
10.624,100,202.519,-102.519,-75.5187,856.622,-2.56299,5.70299,0.577015
10.656,100,206.376,-106.376,-77.2207,-241.027,-2.6594,5.7994,0.480604
10.688,100,211.433,-111.433,-79.0036,-316.044,-2.78581,5.92581,0.354186
10.72,100,201.417,-101.417,-80.6263,625.987,-2.53542,5.67542,0.604581
10.752,100,197.75,-97.7496,-82.1903,229.199,-2.44374,5.58374,0.696261
10.784,100,202.204,-102.204,-83.8256,-278.408,-2.5551,5.6951,0.584898
10.816,100,193.643,-93.6433,-85.3238,535.051,-2.34108,5.48108,0.798918
10.848,100,182.795,-82.7949,-86.6486,678.026,-2.06987,5.20987,1.07013
10.88,100,166.677,-66.6775,-87.7154,1007.34,-1.66694,4.80694,1.47306
10.912,100,155.927,-55.9265,-88.6102,671.936,-1.39816,4.53816,1.74184
10.944,100,135.941,-35.9411,-89.1853,1249.09,-0.898528,4.03853,2.24147
10.976,100,145.755,-45.7551,-89.9174,-613.371,-1.14388,4.28388,1.99612
11.008,100,128.699,-28.6988,-90.3765,1066.02,-0.71747,3.85747,2.42253
11.04,100,116.225,-16.2252,-90.6361,779.599,-0.40563,3.54563,2.73437
11.072,100,124.43,-24.4302,-91.027,-512.812,-0.610755,3.75075,2.52925
11.104,100,106.585,-6.58493,-91.1324,1115.33,-0.164623,3.30462,2.97538
11.136,100,110.667,-10.667,-91.3031,-255.128,-0.266675,3.40667,2.87333
11.168,100,104.804,-4.80391,-91.3799,366.442,-0.120098,3.2601,3.0199
11.2,100,99.1726,0.827352,-91.3667,351.954,0.0206838,3.11932,3.16068
11.232,100,94.4747,5.52531,-91.2783,293.622,0.138133,3.00187,3.27813
11.264,100,87.7812,12.2188,-91.0828,418.342,0.305469,2.83453,3.44547
11.296,100,88.9527,11.0473,-90.906,-73.2164,0.276183,2.86382,3.41618
11.328,100,88.4602,11.5398,-90.7214,30.7781,0.288494,2.85151,3.42849
11.36,100,82.154,17.846,-90.4359,394.142,0.446151,2.69385,3.58615
11.392,100,73.3494,26.6506,-90.0094,550.286,0.666266,2.47373,3.80627
11.424,100,77.4534,22.5466,-89.6487,-256.502,0.563665,2.57634,3.70366
11.456,100,74.0436,25.9564,-89.2334,213.114,0.64891,2.49109,3.78891
11.488,100,68.6901,31.3099,-88.7324,334.592,0.782747,2.35725,3.92275
11.52,100,69.5827,30.4173,-88.2458,-55.7884,0.760432,2.37957,3.90043
11.552,100,68.5317,31.4683,-87.7423,65.6913,0.786708,2.35329,3.92671
11.584,100,65.9275,34.0725,-87.1971,162.76,0.851812,2.28819,3.99181
11.616,100,70.2237,29.7763,-86.7207,-268.511,0.744408,2.39559,3.88441
11.648,100,63.8455,36.1545,-86.1422,398.633,0.903861,2.23614,4.04386
11.68,100,69.1641,30.8359,-85.6488,-332.408,0.770898,2.3691,3.9109
11.712,100,68.8274,31.1726,-85.1501,21.0439,0.779316,2.36068,3.91932
11.744,100,68.2414,31.7586,-84.6419,36.6218,0.793965,2.34604,3.93396
11.776,100,63.9931,36.0069,-84.0658,265.519,0.900172,2.23983,4.04017
11.808,100,66.9159,33.0841,-83.5365,-182.675,0.827102,2.3129,3.9671
11.84,100,68.8585,31.1415,-83.0382,-121.41,0.778538,2.36146,3.91854
11.872,100,66.5221,33.4779,-82.5026,146.024,0.836948,2.30305,3.97695
11.904,100,67.729,32.271,-81.9862,-75.4345,0.806774,2.33323,3.94677
11.936,100,64.162,35.838,-81.4128,222.941,0.89595,2.24405,4.03595
11.968,100,66.2871,33.7129,-80.8734,-132.821,0.842822,2.29718,3.98282
12,100,57.4495,42.5505,-80.1926,552.355,1.06376,2.07624,4.20376
12.032,100,62.7566,37.2434,-79.5967,-331.7,0.931084,2.20892,4.07108
12.064,100,69.0168,30.9832,-79.101,-391.261,0.774579,2.36542,3.91458
12.096,100,66.0386,33.9614,-78.5576,186.141,0.849036,2.29096,3.98904
12.128,100,59.3196,40.6804,-77.9067,419.936,1.01701,2.12299,4.15701
12.16,100,75.0515,24.9485,-77.5075,-983.244,0.623713,2.51629,3.76371
12.192,100,65.5658,34.4342,-76.9566,592.854,0.860854,2.27915,4.00085
12.224,100,68.5822,31.4178,-76.4539,-188.523,0.785445,2.35456,3.92544
12.256,100,66.3078,33.6922,-75.9148,142.15,0.842305,2.29769,3.98231
12.288,100,71.6013,28.3987,-75.4605,-330.845,0.709967,2.43003,3.84997
12.32,100,63.0961,36.9039,-74.87,531.576,0.922597,2.2174,4.0626
12.352,100,67.6981,32.3019,-74.3532,-287.623,0.807548,2.33245,3.94755
12.384,100,69.9145,30.0855,-73.8718,-138.529,0.752137,2.38786,3.89214
12.416,100,72.6252,27.3748,-73.4338,-169.417,0.68437,2.45563,3.82437
12.448,100,66.8465,33.1535,-72.9033,361.169,0.828837,2.31116,3.96884
12.48,100,65.1302,34.8698,-72.3454,107.267,0.871744,2.26826,4.01174
12.512,100,67.4732,32.5268,-71.825,-146.435,0.81317,2.32683,3.95317
12.544,100,67.4465,32.5535,-71.3041,1.66699,0.813837,2.32616,3.95384
12.576,100,68.5193,31.4807,-70.8005,-67.0475,0.787018,2.35298,3.92702
12.608,100,65.4543,34.5457,-70.2477,191.561,0.863642,2.27636,4.00364
12.64,100,73.7844,26.2156,-69.8283,-520.633,0.655389,2.48461,3.79539
12.672,100,66.9115,33.0885,-69.2989,429.56,0.827213,2.31279,3.96721
12.704,100,62.5362,37.4638,-68.6994,273.452,0.936594,2.20341,4.07659
12.736,100,63.8106,36.1894,-68.1204,-79.6453,0.904736,2.23526,4.04474
12.768,100,70.2555,29.7445,-67.6445,-402.806,0.743613,2.39639,3.88361
12.8,100,71.3902,28.6098,-67.1867,-70.9207,0.715245,2.42476,3.85524
12.832,100,70.863,29.137,-66.7205,32.9495,0.728425,2.41158,3.86842
12.864,100,63.5802,36.4198,-66.1378,455.175,0.910495,2.22951,4.05049
12.896,100,68.7775,31.2225,-65.6383,-324.828,0.780563,2.35944,3.92056
12.928,100,65.4295,34.5705,-65.0851,209.25,0.864263,2.27574,4.00426
12.96,100,63.4173,36.5827,-64.4998,125.762,0.914568,2.22543,4.05457
12.992,100,71.34,28.66,-64.0413,-495.171,0.7165,2.4235,3.8565
13.024,100,64.7404,35.2596,-63.4771,412.478,0.881491,2.25851,4.02149
13.056,100,69.0375,30.9625,-62.9817,-268.57,0.774063,2.36594,3.91406
13.088,100,74.617,25.383,-62.5756,-348.718,0.634576,2.50542,3.77458
13.12,100,67.723,32.277,-62.0591,430.874,0.806926,2.33307,3.94693
13.152,100,67.944,32.056,-61.5462,-13.813,0.801401,2.3386,3.9414
13.184,100,76.5214,23.4786,-61.1706,-536.087,0.586966,2.55303,3.72697
13.216,100,75.7736,24.2264,-60.783,46.7332,0.605659,2.53434,3.74566
13.248,100,87.6325,12.3675,-60.5851,-741.18,0.309187,2.83081,3.44919
13.28,100,90.2857,9.71425,-60.4297,-165.827,0.242856,2.89714,3.38286
13.312,100,91.6302,8.36985,-60.2957,-84.0255,0.209246,2.93075,3.34925
13.344,100,97.659,2.341,-60.2583,-376.803,0.0585249,3.08148,3.19852
13.376,100,106.263,-6.26303,-60.3585,-537.751,-0.156576,3.29658,2.98342
13.408,100,114.44,-14.4405,-60.5895,-511.089,-0.361011,3.50101,2.77899
13.44,100,114.995,-14.9955,-60.8295,-34.6884,-0.374887,3.51489,2.76511
13.472,100,106.105,-6.10515,-60.9271,555.645,-0.152629,3.29263,2.98737
13.504,100,120.539,-20.5386,-61.2558,-902.093,-0.513466,3.65347,2.62653
13.536,100,127.209,-27.2093,-61.6911,-416.916,-0.680232,3.82023,2.45977
13.568,100,132.628,-32.628,-62.2132,-338.669,-0.8157,3.9557,2.3243
13.6,100,146.613,-46.6129,-62.959,-874.059,-1.16532,4.30532,1.97468
13.632,100,154.634,-54.6336,-63.8331,-501.29,-1.36584,4.50584,1.77416
13.664,100,163.803,-63.8032,-64.854,-573.104,-1.59508,4.73508,1.54492
13.696,100,188.226,-88.2256,-66.2656,-1526.39,-2.20564,5.34564,0.934361
13.728,100,205.513,-105.513,-67.9538,-1080.47,-2.63783,5.77783,0.502171
13.76,100,228.53,-128.53,-70.0103,-1438.53,-3.21324,6,-0.0732406
13.792,100,248.284,-148.284,-72.3828,-1234.68,-3.70711,6,-0.567112
13.824,100,276.08,-176.08,-75.2001,-1737.19,-4.40199,6,-1.26199
13.856,100,274.181,-174.181,-77.987,118.634,-4.35453,6,-1.21453
13.888,100,276.428,-176.428,-80.8098,-140.416,-4.4107,6,-1.2707
13.92,100,268.618,-168.618,-83.5077,488.141,-4.21544,6,-1.07544
13.952,100,279.247,-179.247,-86.3757,-664.311,-4.48117,6,-1.34117
13.984,100,266.348,-166.348,-89.0372,806.178,-4.1587,6,-1.0187
14.016,100,272.508,-172.508,-91.7973,-384.99,-4.31269,6,-1.17269
14.048,100,276.638,-176.638,-94.6236,-258.151,-4.41595,6,-1.27595
14.08,100,281.385,-181.385,-97.5257,-296.656,-4.53462,6,-1.39462
14.112,100,276.018,-176.018,-100.342,335.404,-4.40045,6,-1.26045
14.144,100,266.732,-166.732,-103.01,580.387,-4.1683,6,-1.0283
14.176,100,275.605,-175.605,-105.819,-554.561,-4.39012,6,-1.25012
14.208,100,275.941,-175.941,-108.634,-20.9842,-4.39852,6,-1.25852
14.24,100,275.147,-175.147,-111.437,49.5985,-4.37868,6,-1.23868
14.272,100,264.216,-164.216,-114.064,683.214,-4.10539,6,-0.965392
14.304,100,266.1,-166.1,-116.722,-117.769,-4.1525,6,-1.0125
14.336,100,259.729,-159.729,-119.278,398.185,-3.99323,6,-0.853226
14.368,100,251.713,-151.713,-121.705,500.984,-3.79283,6,-0.652832
14.4,100,253.324,-153.324,-124.158,-100.669,-3.8331,6,-0.6931
14.432,100,244.85,-144.85,-126.476,529.6,-3.62126,6,-0.48126
14.464,100,255.684,-155.684,-128.967,-677.072,-3.89209,6,-0.752089
14.496,100,254.379,-154.379,-131.437,81.5106,-3.85948,6,-0.719484
14.528,100,258.306,-158.306,-133.97,-245.443,-3.95766,6,-0.817662
14.56,100,237.936,-137.936,-136.177,1273.15,-3.4484,6,-0.308404
14.592,100,224.98,-124.98,-138.176,809.781,-3.12449,6,0.0155089
14.624,100,210.383,-110.383,-139.942,912.28,-2.75958,5.89958,0.380421
14.656,100,205.379,-105.379,-141.628,312.741,-2.63448,5.77448,0.505517
14.688,100,206.43,-106.43,-143.331,-65.6643,-2.66075,5.80075,0.479251
14.72,100,206.698,-106.698,-145.039,-16.7324,-2.66744,5.80744,0.472558
14.752,100,213.483,-113.483,-146.854,-424.094,-2.83708,5.97708,0.302921
14.784,100,200.753,-100.753,-148.466,795.65,-2.51882,5.65882,0.621181
14.816,100,188.276,-88.2758,-149.879,779.813,-2.20689,5.34689,0.933106
14.848,100,161.247,-61.2475,-150.859,1689.27,-1.53119,4.67119,1.60881
14.88,100,155.431,-55.4311,-151.746,363.521,-1.38578,4.52578,1.75422
14.912,100,142.437,-42.4367,-152.425,812.154,-1.06092,4.20092,2.07908
14.944,100,127.479,-27.4787,-152.864,934.873,-0.686968,3.82697,2.45303
14.976,100,121.752,-21.7515,-153.212,357.95,-0.543788,3.68379,2.59621
15.008,100,106.344,-6.34397,-153.314,962.971,-0.158599,3.2986,2.9814
15.04,100,115.041,-15.0409,-153.554,-543.555,-0.376021,3.51602,2.76398
15.072,100,102.195,-2.19549,-153.59,802.835,-0.0548873,3.19489,3.08511
15.104,100,103.663,-3.66268,-153.648,-91.6992,-0.091567,3.23157,3.04843
15.136,100,94.145,5.855,-153.554,594.855,0.146375,2.99363,3.28637
15.168,100,89.5176,10.4824,-153.387,289.213,0.26206,2.87794,3.40206
15.2,100,81.4494,18.5506,-153.09,504.259,0.463764,2.67624,3.60376
15.232,100,83.9982,16.0018,-152.834,-159.298,0.400045,2.73996,3.54004
15.264,100,76.4226,23.5774,-152.457,473.476,0.589435,2.55057,3.72943
15.296,100,70.4025,29.5975,-151.983,376.259,0.739939,2.40006,3.87994
15.328,100,67.1035,32.8965,-151.457,206.184,0.822412,2.31759,3.96241
15.36,100,70.1222,29.8778,-150.979,-188.667,0.746945,2.39305,3.88695
15.392,100,65.3319,34.6681,-150.424,299.392,0.866702,2.2733,4.0067
15.424,100,70.0455,29.9545,-149.945,-294.602,0.748861,2.39114,3.88886
15.456,100,66.9322,33.0678,-149.416,194.583,0.826695,2.31331,3.96669
15.488,100,63.2803,36.7197,-148.828,228.243,0.917992,2.22201,4.05799
15.52,100,67.2126,32.7874,-148.304,-245.771,0.819684,2.32032,3.95968
15.552,100,65.6314,34.3686,-147.754,98.8294,0.859216,2.28078,3.99922
15.584,100,62.7403,37.2597,-147.157,180.691,0.931492,2.20851,4.07149
15.616,100,67.5313,32.4687,-146.638,-299.433,0.811719,2.32828,3.95172
15.648,100,68.004,31.996,-146.126,-29.5491,0.799899,2.3401,3.9399
15.68,100,73.895,26.105,-145.708,-368.188,0.652624,2.48738,3.79262
15.712,100,70.3835,29.6165,-145.235,219.472,0.740412,2.39959,3.88041
15.744,100,67.4057,32.5943,-144.713,186.112,0.814857,2.32514,3.95486
15.776,100,63.4812,36.5188,-144.129,245.279,0.912969,2.22703,4.05297
15.808,100,66.122,33.878,-143.587,-165.048,0.84695,2.29305,3.98695
15.84,100,66.1459,33.8541,-143.045,-1.49441,0.846352,2.29365,3.98635
15.872,100,63.3089,36.6911,-142.458,177.313,0.917277,2.22272,4.05728
15.904,100,62.5759,37.4241,-141.859,45.8126,0.935602,2.2044,4.0756
15.936,100,69.1949,30.8051,-141.366,-413.688,0.770127,2.36987,3.91013
15.968,100,64.6762,35.3238,-140.801,282.423,0.883096,2.2569,4.0231
16,100,74.2979,25.7021,-140.39,-601.361,0.642552,2.49745,3.78255
16.032,100,67.5673,32.4327,-139.871,420.666,0.810818,2.32918,3.95082
16.064,100,66.6961,33.3039,-139.338,54.4463,0.832596,2.3074,3.9726
16.096,100,65.7075,34.2925,-138.789,61.7886,0.857312,2.28269,3.99731
16.128,100,65.9335,34.0665,-138.244,-14.1216,0.851663,2.28834,3.99166
16.16,100,62.0605,37.9395,-137.637,242.061,0.948487,2.19151,4.08849
16.192,100,68.7766,31.2234,-137.138,-419.757,0.780585,2.35942,3.92058
16.224,100,65.8087,34.1913,-136.591,185.493,0.854782,2.28522,3.99478
16.256,100,66.1072,33.8928,-136.048,-18.6566,0.847319,2.29268,3.98732
16.288,100,72.3551,27.6449,-135.606,-390.493,0.691122,2.44888,3.83112
16.32,100,69.0609,30.9391,-135.111,205.89,0.773478,2.36652,3.91348
16.352,100,68.4277,31.5723,-134.606,39.5755,0.789308,2.35069,3.92931
16.384,100,70.415,29.585,-134.133,-124.207,0.739625,2.40037,3.87963
16.416,100,69.8935,30.1065,-133.651,32.5905,0.752661,2.38734,3.89266
16.448,100,68.9903,31.0097,-133.155,56.4525,0.775242,2.36476,3.91524
16.48,100,65.5824,34.4176,-132.604,212.994,0.86044,2.27956,4.00044
16.512,100,67.7152,32.2848,-132.087,-133.299,0.807121,2.33288,3.94712
16.544,100,63.8362,36.1638,-131.509,242.439,0.904096,2.2359,4.0441
16.576,100,70.482,29.518,-131.037,-415.366,0.737949,2.40205,3.87795
16.608,100,68.3883,31.6117,-130.531,130.855,0.790291,2.34971,3.93029
16.64,100,70.3117,29.6883,-130.056,-120.208,0.742208,2.39779,3.88221
16.672,100,70.9048,29.0952,-129.59,-37.0676,0.727381,2.41262,3.86738
16.704,100,72.4882,27.5118,-129.15,-98.9628,0.687796,2.4522,3.8278
16.736,100,63.6309,36.3691,-128.568,553.58,0.909228,2.23077,4.04923
16.768,100,66.2594,33.7406,-128.028,-164.281,0.843516,2.29648,3.98352
16.8,100,69.3863,30.6137,-127.538,-195.431,0.765343,2.37466,3.90534
16.832,100,68.5023,31.4977,-127.034,55.2479,0.787442,2.35256,3.92744
16.864,100,62.7564,37.2436,-126.439,359.118,0.931089,2.20891,4.07109
16.896,100,68.6773,31.3227,-125.937,-370.053,0.783068,2.35693,3.92307
16.928,100,65.2466,34.7534,-125.381,214.418,0.868835,2.27116,4.00884
16.96,100,67.7394,32.2606,-124.865,-155.803,0.806514,2.33349,3.94651
16.992,100,60.5141,39.4859,-124.233,451.581,0.987147,2.15285,4.12715
17.024,100,70.8826,29.1174,-123.768,-648.03,0.727935,2.41207,3.86793
17.056,100,61.6305,38.3695,-123.154,578.255,0.959237,2.18076,4.09924
17.088,100,68.8073,31.1927,-122.655,-448.547,0.779818,2.36018,3.91982
17.12,100,66.3311,33.6689,-122.116,154.758,0.841721,2.29828,3.98172
17.152,100,64.8461,35.1539,-121.553,92.813,0.878847,2.26115,4.01885
17.184,100,67.9167,32.0833,-121.04,-191.911,0.802082,2.33792,3.94208
17.216,100,68.9502,31.0498,-120.543,-64.5905,0.776246,2.36375,3.91625
17.248,100,77.2033,22.7967,-120.178,-515.823,0.569917,2.57008,3.70992
17.28,100,75.1817,24.8183,-119.781,126.351,0.620457,2.51954,3.76046
17.312,100,77.9175,22.0825,-119.428,-170.985,0.552063,2.58794,3.69206
17.344,100,81.1506,18.8494,-119.126,-202.072,0.471234,2.66877,3.61123
17.376,100,83.06,16.94,-118.855,-119.337,0.423499,2.7165,3.5635
17.408,100,88.2146,11.7854,-118.667,-322.161,0.294635,2.84537,3.43463
17.44,100,100.063,-0.0634298,-118.668,-740.552,-0.00158574,3.14159,3.13841
17.472,100,103.161,-3.1614,-118.718,-193.623,-0.079035,3.21904,3.06096
17.504,100,103.111,-3.11098,-118.768,3.15153,-0.0777744,3.21777,3.06223
17.536,100,110.778,-10.7777,-118.941,-479.17,-0.269442,3.40944,2.87056
17.568,100,114.185,-14.1853,-119.168,-212.976,-0.354633,3.49463,2.78537
17.6,100,114.004,-14.0038,-119.392,11.3467,-0.350094,3.49009,2.78991
17.632,100,124.376,-24.376,-119.782,-648.267,-0.609401,3.7494,2.5306
17.664,100,141.038,-41.0378,-120.438,-1041.36,-1.02595,4.16595,2.11405
17.696,100,152.182,-52.1815,-121.273,-696.481,-1.30454,4.44454,1.83546
17.728,100,159.495,-59.4951,-122.225,-457.099,-1.48738,4.62738,1.65262
17.76,100,179.526,-79.5258,-123.498,-1251.92,-1.98815,5.12815,1.15185
17.792,100,206.372,-106.372,-125.2,-1677.91,-2.65931,5.79931,0.48069
17.824,100,220.991,-120.991,-127.135,-913.656,-3.02477,6,0.115228
17.856,100,279.619,-179.619,-130.009,-3664.26,-4.49048,6,-1.35048
17.888,100,309.369,-209.369,-133.359,-1859.38,-5.23423,6,-2.09423
17.92,100,339.264,-239.264,-137.187,-1868.41,-5.98159,6,-2.84159
17.952,100,337.382,-237.382,-140.986,117.594,-5.93456,6,-2.79456
17.984,100,351.086,-251.086,-145.003,-856.501,-6.27716,6,-3.13716
18.016,100,344.366,-244.366,-148.913,420.023,-6.10915,6,-2.96915
18.048,100,345.723,-245.723,-152.844,-84.8453,-6.14309,6,-3.00309
18.08,100,350.629,-250.629,-156.854,-306.59,-6.26572,6,-3.12572
18.112,100,347.407,-247.407,-160.813,201.357,-6.18518,6,-3.04518
18.144,100,340.392,-240.392,-164.659,438.438,-6.0098,6,-2.8698
18.176,100,338.948,-238.948,-168.482,90.2841,-5.97369,6,-2.83369
18.208,100,337.989,-237.989,-172.29,59.9049,-5.94973,6,-2.80973
18.24,100,333.64,-233.64,-176.028,271.816,-5.841,6,-2.701
18.272,100,330.844,-230.844,-179.722,174.741,-5.77111,6,-2.63111
18.304,100,321.687,-221.687,-183.269,572.296,-5.54219,6,-2.40219
18.336,100,334.464,-234.464,-187.02,-798.556,-5.86161,6,-2.72161
18.368,100,327.745,-227.745,-190.664,419.948,-5.69363,6,-2.55363
18.4,100,320.791,-220.791,-194.197,434.607,-5.51979,6,-2.37979
18.432,100,319.482,-219.482,-197.709,81.8722,-5.48704,6,-2.34704
18.464,100,318.762,-218.762,-201.209,44.9505,-5.46906,6,-2.32906
18.496,100,302.255,-202.255,-204.445,1031.74,-5.05636,6,-1.91636
18.528,100,304.854,-204.854,-207.723,-162.481,-5.12136,6,-1.98136
18.56,100,310.516,-210.516,-211.091,-353.861,-5.2629,6,-2.1229
18.592,100,297.806,-197.806,-214.256,794.401,-4.94514,6,-1.80514
18.624,100,298.322,-198.322,-217.429,-32.3038,-4.95806,6,-1.81806
18.656,100,293.119,-193.119,-220.519,325.239,-4.82797,6,-1.68797
18.688,100,298.558,-198.558,-223.696,-339.95,-4.96395,6,-1.82395
18.72,100,282.509,-182.509,-226.616,1003.06,-4.56272,6,-1.42272
18.752,100,266.63,-166.63,-229.282,992.439,-4.16575,6,-1.02575
18.784,100,250.039,-150.039,-231.683,1036.94,-3.75097,6,-0.61097
18.816,100,237.589,-137.589,-233.884,778.103,-3.43973,6,-0.299729
18.848,100,234.377,-134.377,-236.034,200.734,-3.35944,6,-0.219435
18.88,100,221.657,-121.657,-237.981,795.039,-3.04142,6,0.0985803
18.912,100,224.601,-124.601,-239.974,-184.006,-3.11502,6,0.024978
18.944,100,186.488,-86.4878,-241.358,2382.06,-2.1622,5.3022,0.977804
18.976,100,151.213,-51.2126,-242.177,2204.7,-1.28031,4.42031,1.85969
19.008,100,125.062,-25.0623,-242.578,1634.39,-0.626559,3.76656,2.51344
19.04,100,113.513,-13.5131,-242.795,721.829,-0.337827,3.47783,2.80217
19.072,100,111.382,-11.3816,-242.977,133.217,-0.28454,3.42454,2.85546
19.104,100,100.397,-0.39739,-242.983,686.513,-0.00993476,3.14993,3.13007
19.136,100,103.815,-3.81532,-243.044,-213.62,-0.0953829,3.23538,3.04462
19.168,100,78.2872,21.7128,-242.697,1595.51,0.542821,2.59718,3.68282
19.2,100,76.0222,23.9778,-242.313,141.562,0.599446,2.54055,3.73945
19.232,100,67.4006,32.5994,-241.791,538.848,0.814985,2.32502,3.95498
19.264,100,64.4661,35.5339,-241.223,183.409,0.888348,2.25165,4.02835
19.296,100,65.5983,34.4017,-240.672,-70.7631,0.860043,2.27996,4.00004
19.328,100,63.4238,36.5762,-240.087,135.902,0.914404,2.2256,4.0544
19.36,100,64.8516,35.1484,-239.525,-89.2341,0.87871,2.26129,4.01871
19.392,100,66.9435,33.0565,-238.996,-130.742,0.826413,2.31359,3.96641
19.424,100,66.7456,33.2544,-238.464,12.3678,0.831361,2.30864,3.97136
19.456,100,67.9353,32.0647,-237.951,-74.3593,0.801617,2.33838,3.94162
19.488,100,64.2815,35.7185,-237.379,228.366,0.892963,2.24704,4.03296
19.52,100,65.5885,34.4115,-236.829,-81.6915,0.860287,2.27971,4.00029
19.552,100,63.0583,36.9417,-236.238,158.14,0.923543,2.21646,4.06354
19.584,100,59.158,40.842,-235.584,243.766,1.02105,2.11895,4.16105
19.616,100,71.4754,28.5246,-235.128,-769.832,0.713116,2.42688,3.85312
19.648,100,66.276,33.724,-234.588,324.956,0.843099,2.2969,3.9831
19.68,100,65.8318,34.1682,-234.042,27.7673,0.854206,2.28579,3.99421
19.712,100,72.585,27.415,-233.603,-422.074,0.685376,2.45462,3.82538
19.744,100,64.3805,35.6195,-233.033,512.777,0.890487,2.24951,4.03049
19.776,100,66.4677,33.5323,-232.496,-130.448,0.838308,2.30169,3.97831
19.808,100,57.7281,42.2719,-231.82,546.224,1.0568,2.0832,4.1968
19.84,100,66.6078,33.3922,-231.286,-554.984,0.834804,2.3052,3.9748
19.872,100,61.7202,38.2798,-230.673,305.477,0.956995,2.18301,4.09699
19.904,100,71.9228,28.0772,-230.224,-637.662,0.70193,2.43807,3.84193
19.936,100,71.5351,28.4649,-229.769,24.2332,0.711623,2.42838,3.85162
19.968,100,68.1469,31.8531,-229.259,211.762,0.796328,2.34367,3.93633
20,100,70.1158,29.8842,-228.781,-123.06,0.747105,2.3929,3.8871
20.032,100,70.6851,29.3149,-228.312,-35.579,0.732873,2.40713,3.87287
20.064,100,67.8837,32.1163,-227.798,175.084,0.802906,2.33709,3.94291
20.096,100,68.2701,31.7299,-227.29,-24.1504,0.793246,2.34675,3.93325
20.128,100,64.4802,35.5198,-226.722,236.87,0.887994,2.25201,4.02799
20.16,100,70.6175,29.3825,-226.252,-383.58,0.734562,2.40544,3.87456
20.192,100,67.1334,32.8666,-225.726,217.756,0.821664,2.31834,3.96166
20.224,100,70.8529,29.1471,-225.26,-232.467,0.728678,2.41132,3.86868
20.256,100,69.6267,30.3733,-224.774,76.6383,0.759333,2.38067,3.89933
20.288,100,64.7387,35.2613,-224.21,305.5,0.881533,2.25847,4.02153
20.32,100,73.7691,26.2309,-223.79,-564.403,0.655772,2.48423,3.79577
20.352,100,68.9415,31.0585,-223.293,301.726,0.776462,2.36354,3.91646
20.384,100,67.7121,32.2879,-222.776,76.8391,0.807198,2.3328,3.9472
20.416,100,65.8354,34.1646,-222.23,117.294,0.854115,2.28588,3.99412
20.448,100,68.0577,31.9423,-221.719,-138.894,0.798558,2.34144,3.93856
20.48,100,63.9403,36.0597,-221.142,257.337,0.901492,2.23851,4.04149
20.512,100,72.9043,27.0957,-220.708,-560.251,0.677392,2.46261,3.81739
20.544,100,69.1659,30.8341,-220.215,233.652,0.770853,2.36915,3.91085
20.576,100,68.5083,31.4917,-219.711,41.0986,0.787292,2.35271,3.92729
20.608,100,59.5366,40.4634,-219.063,560.731,1.01158,2.12842,4.15158
20.64,100,63.829,36.171,-218.485,-268.271,0.904276,2.23572,4.04428
20.672,100,69.1595,30.8405,-217.991,-333.156,0.771013,2.36899,3.91101
20.704,100,64.4599,35.5401,-217.423,293.724,0.888503,2.2515,4.0285
20.736,100,72.2379,27.7621,-216.978,-486.128,0.694052,2.44595,3.83405
20.768,100,65.6202,34.3798,-216.428,413.608,0.859495,2.28051,3.99949
20.8,100,65.0926,34.9074,-215.87,32.9739,0.872684,2.26732,4.01268
20.832,100,59.7471,40.2529,-215.226,334.098,1.00632,2.13368,4.14632
20.864,100,65.9043,34.0957,-214.68,-384.829,0.852392,2.28761,3.99239
20.896,100,63.8818,36.1182,-214.102,126.409,0.902956,2.23704,4.04296
20.928,100,69.1407,30.8593,-213.609,-328.681,0.771483,2.36852,3.91148
20.96,100,70.6572,29.3428,-213.139,-94.7859,0.733569,2.40643,3.87357
20.992,100,70.1439,29.8561,-212.661,32.0855,0.746403,2.3936,3.8864
21.024,100,60.3896,39.6104,-212.028,609.644,0.990261,2.14974,4.13026
21.056,100,63.7168,36.2832,-211.447,-207.948,0.907081,2.23292,4.04708
21.088,100,73.3581,26.6419,-211.021,-602.586,0.666047,2.47395,3.80605
21.12,100,71.5645,28.4355,-210.566,112.103,0.710888,2.42911,3.85089
21.152,100,68.5862,31.4138,-210.063,186.145,0.785346,2.35465,3.92535
21.184,100,67.905,32.095,-209.55,42.5747,0.802376,2.33762,3.94238
21.216,100,64.2567,35.7433,-208.978,228.016,0.893582,2.24642,4.03358
21.248,100,69.054,30.946,-208.483,-299.827,0.773651,2.36635,3.91365
21.28,100,65.1693,34.8307,-207.925,242.794,0.870769,2.26923,4.01077
21.312,100,65.9688,34.0312,-207.381,-49.9698,0.850781,2.28922,3.99078
21.344,100,72.9164,27.0836,-206.948,-434.227,0.67709,2.46291,3.81709
21.376,100,64.1182,35.8818,-206.374,549.885,0.897044,2.24296,4.03704
