time,setpoint,measured,err,sum_err,der,output,l_speed,r_speed
1.184,100,132.531,-32.5311,-35.6974,-409.61,-0.0650621,3.20506,3.07494
1.216,100,135.068,-35.0683,-36.2585,-158.576,-0.0701366,3.21014,3.06986
1.248,100,151.987,-51.9873,-37.0903,-1057.44,-0.103975,3.24397,3.03603
1.28,100,130.269,-30.2687,-37.5746,1357.41,-0.0605374,3.20054,3.07946
1.312,100,147.804,-47.8043,-38.3395,-1095.98,-0.0956087,3.23561,3.04439
1.344,100,128.933,-28.9332,-38.8024,1179.45,-0.0578664,3.19787,3.08213
1.376,100,135.306,-35.306,-39.3673,-398.299,-0.070612,3.21061,3.06939
1.408,100,134.274,-34.2744,-39.9157,64.474,-0.0685488,3.20855,3.07145
1.44,100,112.016,-12.0156,-40.108,1391.17,-0.0240312,3.16403,3.11597
1.472,100,127.845,-27.8448,-40.5535,-989.322,-0.0556895,3.19569,3.08431
1.504,100,125.991,-25.9912,-40.9693,115.847,-0.0519824,3.19198,3.08802
1.536,100,120.477,-20.477,-41.297,344.64,-0.0409539,3.18095,3.09905
1.568,100,126.956,-26.9555,-41.7283,-404.91,-0.0539111,3.19391,3.08609
1.6,100,118.203,-18.203,-42.0195,547.035,-0.0364059,3.17641,3.10359
1.632,100,124.831,-24.8313,-42.4168,-414.269,-0.0496625,3.18966,3.09034
1.664,100,127.106,-27.1062,-42.8505,-142.18,-0.0542123,3.19421,3.08579
1.696,100,124.776,-24.776,-43.2469,145.634,-0.049552,3.18955,3.09045
1.728,100,120.287,-20.2871,-43.5715,280.555,-0.0405743,3.18057,3.09943
1.76,100,112.443,-12.4432,-43.7706,490.248,-0.0248863,3.16489,3.11511
1.792,100,117.437,-17.4368,-44.0496,-312.103,-0.0348736,3.17487,3.10513
1.824,100,115.703,-15.7032,-44.3008,108.353,-0.0314063,3.17141,3.10859
1.856,100,115.234,-15.2338,-44.5446,29.3346,-0.0304676,3.17047,3.10953
1.888,100,123.06,-23.0601,-44.9135,-489.141,-0.0461202,3.18612,3.09388
1.92,100,113.58,-13.5803,-45.1308,592.486,-0.0271606,3.16716,3.11284
1.952,100,115.365,-15.3653,-45.3767,-111.56,-0.0307305,3.17073,3.10927
1.984,100,120.787,-20.7867,-45.7093,-338.839,-0.0415733,3.18157,3.09843
2.016,100,107.347,-7.34662,-45.8268,840.003,-0.0146932,3.15469,3.12531
2.048,100,110.69,-10.6901,-45.9979,-208.966,-0.0213801,3.16138,3.11862
2.08,100,113.934,-13.9343,-46.2208,-202.766,-0.0278686,3.16787,3.11213
2.112,100,114.495,-14.4947,-46.4527,-35.0217,-0.0289893,3.16899,3.11101
2.144,100,106.746,-6.74602,-46.5607,484.291,-0.013492,3.15349,3.12651
2.176,100,106.82,-6.82022,-46.6698,-4.6376,-0.0136404,3.15364,3.12636
2.208,100,110.851,-10.8512,-46.8434,-251.939,-0.0217025,3.1617,3.1183
2.24,100,107.858,-7.85752,-46.9691,187.108,-0.015715,3.15572,3.12428
2.272,100,112.937,-12.9368,-47.1761,-317.452,-0.0258735,3.16587,3.11413
2.304,100,112.026,-12.0262,-47.3685,56.9113,-0.0240524,3.16405,3.11595
2.336,100,108.782,-8.78193,-47.509,202.766,-0.0175639,3.15756,3.12244
2.368,100,106.562,-6.56193,-47.614,138.75,-0.0131239,3.15312,3.12688
2.4,100,106.771,-6.77148,-47.7224,-13.0969,-0.013543,3.15354,3.12646
2.432,100,108.051,-8.0512,-47.8512,-79.982,-0.0161024,3.1561,3.1239
2.464,100,104.983,-4.9834,-47.9309,191.737,-0.0099668,3.14997,3.13003
2.496,100,100.944,-0.944042,-47.946,252.46,-0.00188808,3.14189,3.13811
2.528,100,106.079,-6.07877,-48.0433,-320.92,-0.0121575,3.15216,3.12784
2.56,100,105.82,-5.8201,-48.1364,16.1664,-0.0116402,3.15164,3.12836
2.592,100,95.9132,4.08678,-48.071,619.18,0.00817356,3.13183,3.14817
2.624,100,98.353,1.64702,-48.0447,-152.485,0.00329404,3.13671,3.14329
2.656,100,98.9761,1.02391,-48.0283,-38.9441,0.00204783,3.13795,3.14205
2.688,100,101.622,-1.62173,-48.0542,-165.353,-0.00324346,3.14324,3.13676
2.72,100,92.3386,7.66142,-47.9317,580.197,0.0153228,3.12468,3.15532
2.752,100,92.8409,7.15912,-47.8171,-31.3937,0.0143182,3.12568,3.15432
2.784,100,92.7543,7.24568,-47.7012,5.40952,0.0144914,3.12551,3.15449
2.816,100,88.2337,11.7663,-47.5129,282.539,0.0235326,3.11647,3.16353
2.848,100,82.1946,17.8054,-47.228,377.447,0.0356109,3.10439,3.17561
2.88,100,90.3266,9.67342,-47.0733,-508.251,0.0193468,3.12065,3.15935
2.912,100,83.4554,16.5446,-46.8085,429.448,0.0330892,3.10691,3.17309
2.944,100,79.1841,20.8159,-46.4755,266.957,0.0416318,3.09837,3.18163
2.976,100,84.3672,15.6328,-46.2254,-323.944,0.0312656,3.10873,3.17127
3.008,100,80.5459,19.4541,-45.9141,238.833,0.0389082,3.10109,3.17891
3.04,100,71.5583,28.4417,-45.459,561.723,0.0568834,3.08312,3.19688
3.072,100,83.8697,16.1303,-45.2009,-769.461,0.0322606,3.10774,3.17226
3.104,100,82.1905,17.8095,-44.916,104.946,0.0356189,3.10438,3.17562
3.136,100,71.007,28.993,-44.4521,698.971,0.057986,3.08201,3.19799
3.168,100,76.2139,23.7861,-44.0715,-325.432,0.0475722,3.09243,3.18757
3.2,100,73.6616,26.3384,-43.6501,159.523,0.0526769,3.08732,3.19268
3.232,100,66.682,33.318,-43.117,436.225,0.0666361,3.07336,3.20664
3.264,100,64.3675,35.6325,-42.5469,144.656,0.0712651,3.06873,3.21127
3.296,100,74.9093,25.0907,-42.1454,-658.868,0.0501813,3.08982,3.19018
3.328,100,63.9106,36.0894,-41.568,687.418,0.0721787,3.06782,3.21218
3.36,100,69.6445,30.3555,-41.0823,-358.367,0.060711,3.07929,3.20071
3.392,100,66.0952,33.9048,-40.5399,221.836,0.0678097,3.07219,3.20781
3.424,100,64.5117,35.4883,-39.972,98.9679,0.0709767,3.06902,3.21098
3.456,100,65.4211,34.5789,-39.4188,-56.8366,0.0691579,3.07084,3.20916
3.488,100,67.6537,32.3463,-38.9012,-139.543,0.0646925,3.07531,3.20469
3.52,100,63.276,36.724,-38.3137,273.609,0.073448,3.06655,3.21345
3.552,100,63.2525,36.7475,-37.7257,1.47008,0.0734951,3.0665,3.2135
3.584,100,60.8304,39.1696,-37.099,151.377,0.0783391,3.06166,3.21834
3.616,100,67.8169,32.1831,-36.5841,-436.652,0.0643663,3.07563,3.20437
3.648,100,65.2016,34.7984,-36.0273,163.457,0.0695969,3.0704,3.2096
3.68,100,66.2595,33.7405,-35.4874,-66.1217,0.067481,3.07252,3.20748
3.712,100,70.8544,29.1456,-35.0211,-287.18,0.0582912,3.08171,3.19829
3.744,100,65.1068,34.8932,-34.4628,359.226,0.0697865,3.07021,3.20979
3.776,100,64.0875,35.9125,-33.8882,63.701,0.0718249,3.06818,3.21182
3.808,100,64.8328,35.1672,-33.3255,-46.5771,0.0703344,3.06967,3.21033
3.84,100,69.8321,30.1679,-32.8428,-312.456,0.0603358,3.07966,3.20034
3.872,100,63.0902,36.9098,-32.2523,421.366,0.0738195,3.06618,3.21382
3.904,100,67.4827,32.5173,-31.732,-274.529,0.0650346,3.07497,3.20503
3.936,100,68.7917,31.2083,-31.2327,-81.8146,0.0624166,3.07758,3.20242
3.968,100,66.8551,33.1449,-30.7024,121.042,0.0662899,3.07371,3.20629
4,100,68.1461,31.8539,-30.1927,-80.6929,0.0637077,3.07629,3.20371
4.032,100,62.0688,37.9312,-29.5858,379.836,0.0758625,3.06414,3.21586
4.064,100,68.7542,31.2458,-29.0859,-417.839,0.0624916,3.07751,3.20249
4.096,100,70.1557,29.8443,-28.6084,-87.5964,0.0596885,3.08031,3.19969
4.128,100,67.7845,32.2155,-28.0929,148.205,0.0644311,3.07557,3.20443
4.16,100,64.9324,35.0676,-27.5318,178.255,0.0701352,3.06986,3.21014
4.192,100,72.7122,27.2878,-27.0952,-486.241,0.0545755,3.08542,3.19458
4.224,100,69.0291,30.9709,-26.5997,230.199,0.0619419,3.07806,3.20194
4.256,100,67.7373,32.2627,-26.0835,80.7366,0.0645255,3.07547,3.20453
4.288,100,56.2381,43.7619,-25.3833,718.7,0.0875239,3.05248,3.22752
4.32,100,62.3415,37.6585,-24.7808,-381.463,0.075317,3.06468,3.21532
4.352,100,62.1789,37.8211,-24.1756,10.1614,0.0756422,3.06436,3.21564
4.384,100,70.9061,29.0939,-23.7101,-545.448,0.0581879,3.08181,3.19819
4.416,100,61.9067,38.0933,-23.1006,562.458,0.0761865,3.06381,3.21619
4.448,100,71.9864,28.0136,-22.6524,-629.979,0.0560272,3.08397,3.19603
4.48,100,66.2487,33.7513,-22.1124,358.607,0.0675026,3.0725,3.2075
4.512,100,68.1702,31.8298,-21.6031,-120.093,0.0636596,3.07634,3.20366
4.544,100,65.4662,34.5338,-21.0506,168.998,0.0690676,3.07093,3.20907
4.576,100,61.3291,38.6709,-20.4318,258.566,0.0773417,3.06266,3.21734
4.608,100,65.948,34.052,-19.887,-288.681,0.0681039,3.0719,3.2081
4.64,100,70.9871,29.0129,-19.4228,-314.942,0.0580258,3.08197,3.19803
4.672,100,70.2481,29.7519,-18.9468,46.1871,0.0595038,3.0805,3.1995
4.704,100,68.3307,31.6693,-18.4401,119.841,0.0633387,3.07666,3.20334
4.736,100,66.3699,33.6301,-17.902,122.549,0.0672602,3.07274,3.20726
4.768,100,64.8713,35.1287,-17.3399,93.6607,0.0702574,3.06974,3.21026
4.8,100,68.3264,31.6736,-16.8331,-215.94,0.0633473,3.07665,3.20335
4.832,100,67.4717,32.5283,-16.3127,53.4169,0.0650566,3.07494,3.20506
4.864,100,65.5882,34.4118,-15.7621,117.72,0.0688237,3.07118,3.20882
4.896,100,66.1108,33.8892,-15.2199,-32.6674,0.0677783,3.07222,3.20778
4.928,100,66.4227,33.5773,-14.6826,-19.4909,0.0671546,3.07285,3.20715
4.96,100,67.189,32.811,-14.1577,-47.8955,0.065622,3.07438,3.20562
4.992,100,61.162,38.838,-13.5362,376.687,0.0776759,3.06232,3.21768
5.024,100,66.7821,33.2179,-13.0048,-351.255,0.0664358,3.07356,3.20644
5.056,100,68.2646,31.7354,-12.497,-92.657,0.0634707,3.07653,3.20347
5.088,100,68.7804,31.2196,-11.9975,-32.2378,0.0624391,3.07756,3.20244
5.12,100,58.6607,41.3393,-11.3361,632.482,0.0826785,3.05732,3.22268
5.152,100,61.727,38.273,-10.7237,-191.641,0.076546,3.06345,3.21655
5.184,100,69.8055,30.1945,-10.2406,-504.906,0.060389,3.07961,3.20039
5.216,100,67.9034,32.0966,-9.72703,118.883,0.0641933,3.07581,3.20419
5.248,100,67.8776,32.1224,-9.21307,1.61248,0.0642449,3.07576,3.20424
5.28,100,73.1436,26.8564,-8.78337,-329.126,0.0537129,3.08629,3.19371
5.312,100,71.6225,28.3775,-8.32933,95.0645,0.0567549,3.08325,3.19675
5.344,100,64.7889,35.2111,-7.76595,427.104,0.0704223,3.06958,3.21042
5.376,100,64.417,35.583,-7.19662,23.2391,0.0711659,3.06883,3.21117
5.408,100,65.3462,34.6538,-6.64216,-58.073,0.0693076,3.07069,3.20931
5.44,100,71.2306,28.7694,-6.18185,-367.772,0.0575389,3.08246,3.19754
5.472,100,72.0038,27.9962,-5.73391,-48.3261,0.0559925,3.08401,3.19599
5.504,100,72.0607,27.9393,-5.28688,-3.56118,0.0558785,3.08412,3.19588
5.536,100,61.6872,38.3128,-4.67388,648.345,0.0766255,3.06337,3.21663
5.568,100,67.1076,32.8924,-4.1476,-338.772,0.0657848,3.07422,3.20578
5.6,100,64.9716,35.0284,-3.58714,133.501,0.0700569,3.06994,3.21006
5.632,100,62.9807,37.0193,-2.99483,124.429,0.0740386,3.06596,3.21404
5.664,100,68.8239,31.1761,-2.49602,-365.2,0.0623522,3.07765,3.20235
5.696,100,68.9309,31.0691,-1.99891,-6.68769,0.0621382,3.07786,3.20214
5.728,100,71.6445,28.3555,-1.54522,-169.601,0.0567109,3.08329,3.19671
5.76,100,70.418,29.582,-1.07191,76.6599,0.059164,3.08084,3.19916
5.792,100,65.2806,34.7194,-0.516401,321.084,0.0694387,3.07056,3.20944
5.824,100,72.5784,27.4216,-0.0776566,-456.114,0.0548431,3.08516,3.19484
5.856,100,65.7516,34.2484,0.470318,426.678,0.0684968,3.0715,3.2085
5.888,100,67.3587,32.6413,0.992579,-100.441,0.0652827,3.07472,3.20528
5.92,100,66.2416,33.7584,1.53271,69.8152,0.0675168,3.07248,3.20752
5.952,100,70.8342,29.1658,1.99937,-287.036,0.0583316,3.08167,3.19833
5.984,100,69.9823,30.0177,2.47965,53.2428,0.0600354,3.07996,3.20004
6.016,100,64.8286,35.1714,3.04239,322.104,0.0703427,3.06966,3.21034
6.048,100,73.0179,26.9821,3.47411,-511.827,0.0539642,3.08604,3.19396
6.08,100,66.9708,33.0292,4.00257,377.945,0.0660585,3.07394,3.20606
6.112,100,64.8372,35.1628,4.56518,133.348,0.0703256,3.06967,3.21033
6.144,100,64.5279,35.4721,5.13273,19.3301,0.0709442,3.06906,3.21094
6.176,100,59.8164,40.1836,5.77567,294.467,0.0803671,3.05963,3.22037
6.208,100,69.48,30.52,6.26399,-603.975,0.0610399,3.07896,3.20104
6.24,100,65.4243,34.5757,6.8172,253.484,0.0691514,3.07085,3.20915
6.272,100,67.2221,32.7779,7.34165,-112.361,0.0655559,3.07444,3.20556
6.304,100,69.6905,30.3095,7.8266,-154.276,0.0606191,3.07938,3.20062
6.336,100,65.3042,34.6958,8.38173,274.14,0.0693915,3.07061,3.20939
6.368,100,75.3251,24.6749,8.77653,-626.305,0.0493498,3.09065,3.18935
6.4,100,61.2425,38.7575,9.39665,880.162,0.0775149,3.06249,3.21751
6.432,100,64.8011,35.1989,9.95983,-222.413,0.0703977,3.0696,3.2104
6.464,100,70.5358,29.4642,10.4313,-358.414,0.0589285,3.08107,3.19893
6.496,100,69.1854,30.8146,10.9243,84.3993,0.0616293,3.07837,3.20163
6.528,100,74.8259,25.1741,11.3271,-352.532,0.0503482,3.08965,3.19035
6.56,100,66.3511,33.6489,11.8655,529.675,0.0672978,3.0727,3.2073
6.592,100,67.6682,32.3318,12.3828,-82.3225,0.0646635,3.07534,3.20466
6.624,100,68.0534,31.9466,12.8939,-24.0732,0.0638932,3.07611,3.20389
6.656,100,64.113,35.887,13.4681,246.274,0.0717739,3.06823,3.21177
6.688,100,69.0747,30.9253,13.9629,-310.107,0.0618505,3.07815,3.20185
6.72,100,73.2761,26.7239,14.3905,-262.584,0.0534478,3.08655,3.19345
6.752,100,64.2068,35.7932,14.9632,566.827,0.0715863,3.06841,3.21159
6.784,100,71.7063,28.2937,15.4159,-468.718,0.0565874,3.08341,3.19659
6.816,100,71.8309,28.1691,15.8666,-7.78555,0.0563382,3.08366,3.19634
6.848,100,67.3989,32.6011,16.3882,276.998,0.0652022,3.0748,3.2052
6.88,100,70.8576,29.1424,16.8545,-216.165,0.0582849,3.08172,3.19828
6.912,100,69.015,30.985,17.3502,115.159,0.06197,3.07803,3.20197
6.944,100,59.213,40.787,18.0028,612.624,0.0815739,3.05843,3.22157
6.976,100,66.8946,33.1054,18.5325,-480.1,0.0662107,3.07379,3.20621
7.008,100,66.6804,33.3196,19.0656,13.386,0.0666391,3.07336,3.20664
7.04,100,63.7434,36.2566,19.6457,183.564,0.0725131,3.06749,3.21251
7.072,100,67.5888,32.4112,20.1643,-240.336,0.0648224,3.07518,3.20482
7.104,100,64.0707,35.9293,20.7392,219.883,0.0718587,3.06814,3.21186
7.136,100,68.1129,31.8871,21.2494,-252.636,0.0637743,3.07623,3.20377
7.168,100,68.4055,31.5945,21.7549,-18.2899,0.063189,3.07681,3.20319
7.2,100,67.1272,32.8728,22.2809,79.8955,0.0657457,3.07425,3.20575
7.232,100,69.0985,30.9015,22.7753,-123.21,0.0618029,3.0782,3.2018
7.264,100,67.1399,32.8601,23.301,122.412,0.0657201,3.07428,3.20572
7.296,100,67.4455,32.5545,23.8219,-19.0954,0.0651091,3.07489,3.20511
7.328,100,69.5073,30.4927,24.3098,-128.867,0.0609853,3.07901,3.20099
7.36,100,64.5358,35.4642,24.8772,310.724,0.0709285,3.06907,3.21093
7.392,100,69.7915,30.2085,25.3606,-328.487,0.0604169,3.07958,3.20042
7.424,100,63.6943,36.3057,25.9415,381.081,0.0726115,3.06739,3.21261
7.456,100,67.2046,32.7954,26.4662,-219.399,0.0655907,3.07441,3.20559
7.488,100,63.4387,36.5613,27.0512,235.371,0.0731226,3.06688,3.21312
7.52,100,69.4398,30.5602,27.5401,-375.071,0.0611203,3.07888,3.20112
7.552,100,69.1789,30.8211,28.0333,16.3066,0.0616422,3.07836,3.20164
7.584,100,62.9742,37.0258,28.6257,387.796,0.0740516,3.06595,3.21405
7.616,100,67.2529,32.7471,29.1496,-267.419,0.0654942,3.07451,3.20549
7.648,100,68.1746,31.8254,29.6588,-57.6061,0.0636508,3.07635,3.20365
7.68,100,64.3746,35.6254,30.2288,237.501,0.0712509,3.06875,3.21125
7.712,100,64.3942,35.6058,30.7985,-1.22399,0.0712117,3.06879,3.21121
7.744,100,65.7005,34.2995,31.3473,-81.6496,0.0685989,3.0714,3.2086
7.776,100,64.0206,35.9794,31.923,104.994,0.0719587,3.06804,3.21196
7.808,100,65.1717,34.8283,32.4802,-71.9425,0.0696566,3.07034,3.20966
7.84,100,59.8691,40.1309,33.1223,331.413,0.0802618,3.05974,3.22026
7.872,100,67.1598,32.8402,33.6478,-455.667,0.0656804,3.07432,3.20568
7.904,100,71.1934,28.8066,34.1087,-252.102,0.0576131,3.08239,3.19761
7.936,100,69.0837,30.9163,34.6034,131.86,0.0618327,3.07817,3.20183
7.968,100,65.1877,34.8123,35.1603,243.496,0.0696245,3.07038,3.20962
8,100,64.456,35.544,35.7291,45.7344,0.071088,3.06891,3.21109
8.032,100,62.5382,37.4618,36.3284,119.861,0.0749236,3.06508,3.21492
8.064,100,69.6756,30.3244,36.8136,-446.084,0.0606489,3.07935,3.20065
8.096,100,70.7021,29.2979,37.2824,-64.1617,0.0585957,3.0814,3.1986
8.128,100,66.4955,33.5045,37.8185,262.916,0.067009,3.07299,3.20701
8.16,100,67.1369,32.8631,38.3443,-40.0887,0.0657262,3.07427,3.20573
8.192,100,73.0813,26.9187,38.775,-371.525,0.0538374,3.08616,3.19384
8.224,100,68.6671,31.3329,39.2763,275.887,0.0626658,3.07733,3.20267
8.256,100,63.2794,36.7206,39.8638,336.733,0.0734412,3.06656,3.21344
8.288,100,67.8821,32.1179,40.3777,-287.67,0.0642358,3.07576,3.20424
8.32,100,65.8433,34.1567,40.9242,127.427,0.0683134,3.07169,3.20831
8.352,100,65.0688,34.9312,41.4831,48.4066,0.0698624,3.07014,3.20986
8.384,100,64.7497,35.2503,42.0471,19.94,0.0705005,3.0695,3.2105
8.416,100,68.8085,31.1915,42.5462,-253.67,0.0623831,3.07762,3.20238
8.448,100,65.1679,34.8321,43.1035,227.535,0.0696642,3.07034,3.20966
8.48,100,70.0294,29.9706,43.583,-303.844,0.0599412,3.08006,3.19994
8.512,100,67.663,32.337,44.1004,147.9,0.064674,3.07533,3.20467
8.544,100,63.8005,36.1995,44.6796,241.406,0.072399,3.0676,3.2124
8.576,100,69.9843,30.0157,45.1599,-386.484,0.0600315,3.07997,3.20003
8.608,100,68.474,31.526,45.6643,94.3912,0.063052,3.07695,3.20305
8.64,100,63.6095,36.3905,46.2465,304.034,0.0727811,3.06722,3.21278
8.672,100,71.176,28.824,46.7077,-472.906,0.0576481,3.08235,3.19765
8.704,100,64.8482,35.1518,47.2702,395.487,0.0703037,3.0697,3.2103
8.736,100,63.9081,36.0919,47.8476,58.7528,0.0721838,3.06782,3.21218
8.768,100,63.4793,36.5207,48.432,26.7998,0.0730414,3.06696,3.21304
8.8,100,62.437,37.563,49.033,65.1465,0.075126,3.06487,3.21513
8.832,100,60.0994,39.9006,49.6714,146.099,0.0798012,3.0602,3.2198
8.864,100,70.8454,29.1546,50.1378,-671.626,0.0583092,3.08169,3.19831
8.896,100,67.8961,32.1039,50.6515,184.332,0.0642078,3.07579,3.20421
8.928,100,67.4522,32.5478,51.1723,27.7419,0.0650955,3.0749,3.2051
8.96,100,68.4748,31.5252,51.6767,-63.9098,0.0630504,3.07695,3.20305
8.992,100,70.5592,29.4408,52.1477,-130.274,0.0588817,3.08112,3.19888
9.024,100,76.9154,23.0846,52.5171,-397.263,0.0461693,3.09383,3.18617
9.056,100,69.4583,30.5417,53.0058,466.069,0.0610835,3.07892,3.20108
9.088,100,74.8081,25.1919,53.4088,-334.365,0.0503838,3.08962,3.19038
9.12,100,70.068,29.932,53.8877,296.26,0.0598641,3.08014,3.19986
9.152,100,74.55,25.45,54.2949,-280.129,0.0509,3.0891,3.1909
9.184,100,75.6656,24.3344,54.6843,-69.7245,0.0486688,3.09133,3.18867
9.216,100,78.2259,21.7741,55.0327,-160.016,0.0435483,3.09645,3.18355
9.248,100,80.9528,19.0472,55.3374,-170.43,0.0380945,3.10191,3.17809
9.28,100,85.5069,14.4931,55.5693,-284.634,0.0289862,3.11101,3.16899
9.312,100,80.2412,19.7588,55.8855,329.106,0.0395176,3.10048,3.17952
9.344,100,82.8784,17.1216,56.1594,-164.823,0.0342433,3.10576,3.17424
9.376,100,88.1347,11.8653,56.3492,-328.521,0.0237306,3.11627,3.16373
9.408,100,91.7512,8.24883,56.4812,-226.029,0.0164977,3.1235,3.1565
9.44,100,87.0563,12.9437,56.6883,293.428,0.0258873,3.11411,3.16589
9.472,100,82.4027,17.5973,56.9699,290.852,0.0351946,3.10481,3.17519
9.504,100,92.5684,7.43158,57.0888,-635.358,0.0148632,3.12514,3.15486
9.536,100,84.8297,15.1703,57.3315,483.668,0.0303405,3.10966,3.17034
9.568,100,88.9938,11.0062,57.5076,-260.253,0.0220124,3.11799,3.16201
9.6,100,89.65,10.35,57.6732,-41.012,0.0207001,3.1193,3.1607
9.632,100,96.7018,3.29816,57.726,-440.742,0.00659632,3.1334,3.1466
9.664,100,92.2682,7.73179,57.8497,277.102,0.0154636,3.12454,3.15546
9.696,100,104.629,-4.62864,57.7756,-772.527,-0.00925728,3.14926,3.13074
9.728,100,106.681,-6.68078,57.6687,-128.258,-0.0133616,3.15336,3.12664
9.76,100,108.491,-8.49145,57.5329,-113.167,-0.0169829,3.15698,3.12302
9.792,100,103.587,-3.5871,57.4755,306.521,-0.00717421,3.14717,3.13283
9.824,100,105.476,-5.47607,57.3879,-118.06,-0.0109521,3.15095,3.12905
9.856,100,102.548,-2.54838,57.3471,182.981,-0.00509676,3.1451,3.1349
9.888,100,110.672,-10.6718,57.1763,-507.713,-0.0213436,3.16134,3.11866
9.92,100,108.452,-8.45205,57.0411,138.733,-0.0169041,3.1569,3.1231
9.952,100,109.153,-9.15269,56.8947,-43.7896,-0.0183054,3.15831,3.12169
9.984,100,101.76,-1.75983,56.8665,462.054,-0.00351966,3.14352,3.13648
10.016,100,111.463,-11.463,56.6831,-606.451,-0.0229261,3.16293,3.11707
10.048,100,108.54,-8.5397,56.5465,182.709,-0.0170794,3.15708,3.12292
10.08,100,107.697,-7.69685,56.4233,52.6782,-0.0153937,3.15539,3.12461
10.112,100,111.716,-11.7157,56.2359,-251.177,-0.0234314,3.16343,3.11657
10.144,100,110.859,-10.8586,56.0621,53.5683,-0.0217172,3.16172,3.11828
10.176,100,112.949,-12.9493,55.8549,-130.67,-0.0258986,3.1659,3.1141
10.208,100,102.817,-2.81712,55.8099,633.261,-0.00563424,3.14563,3.13437
10.24,100,109.411,-9.41135,55.6593,-412.139,-0.0188227,3.15882,3.12118
10.272,100,115.648,-15.6483,55.4089,-389.809,-0.0312966,3.1713,3.1087
10.304,100,115.099,-15.0995,55.1673,34.3011,-0.030199,3.1702,3.1098
10.336,100,117.303,-17.3033,54.8905,-137.74,-0.0346066,3.17461,3.10539
10.368,100,119.307,-19.3069,54.5816,-125.221,-0.0386137,3.17861,3.10139
10.4,100,108.971,-8.97092,54.438,645.996,-0.0179418,3.15794,3.12206
10.432,100,117.478,-17.4781,54.1584,-531.697,-0.0349561,3.17496,3.10504
10.464,100,114.074,-14.074,53.9332,212.752,-0.0281481,3.16815,3.11185
10.496,100,111.392,-11.3924,53.7509,167.601,-0.0227848,3.16278,3.11722
10.528,100,117.299,-17.2988,53.4741,-369.146,-0.0345975,3.1746,3.1054
10.56,100,112.965,-12.9645,53.2667,270.888,-0.0259291,3.16593,3.11407
