time,setpoint,measured,err,sum_err,der,output,l_speed,r_speed
1.696,100,72.9582,27.0418,3.53697,37.3276,0.811253,2.32875,3.95125
1.728,100,70.8064,29.1936,4.00407,134.489,0.875808,2.26419,4.01581
1.76,100,66.1928,33.8072,4.54499,288.349,1.01422,2.12578,4.15422
1.792,100,70.2403,29.7597,5.02114,-252.965,0.892792,2.24721,4.03279
1.824,100,68.9162,31.0838,5.51848,82.7541,0.932514,2.20749,4.07251
1.856,100,69.2523,30.7477,6.01045,-21.0041,0.922432,2.21757,4.06243
1.888,100,75.8437,24.1563,6.39695,-411.964,0.724689,2.41531,3.86469
1.92,100,70.3145,29.6855,6.87192,345.577,0.890566,2.24943,4.03057
1.952,100,72.2804,27.7196,7.31543,-122.874,0.831587,2.30841,3.97159
1.984,100,77.6789,22.3211,7.67257,-337.404,0.669633,2.47037,3.80963
2.016,100,68.9486,31.0514,8.16939,545.644,0.931542,2.20846,4.07154
2.048,100,72.611,27.389,8.60761,-228.899,0.82167,2.31833,3.96167
2.08,100,76.1052,23.8948,8.98993,-218.39,0.716843,2.42316,3.85684
2.112,100,78.6074,21.3926,9.33221,-156.384,0.641779,2.49822,3.78178
2.144,100,74.6921,25.3079,9.73714,244.703,0.759236,2.38076,3.89924
2.176,100,76.8138,23.1862,10.1081,-132.606,0.695585,2.44441,3.83559
2.208,100,82.4782,17.5218,10.3885,-354.024,0.525654,2.61435,3.66565
2.24,100,82.8967,17.1033,10.6621,-26.1524,0.5131,2.6269,3.6531
2.272,100,91.9594,8.04055,10.7908,-566.425,0.241217,2.89878,3.38122
2.304,100,96.0468,3.95322,10.854,-255.458,0.118597,3.0214,3.2586
2.336,100,98.553,1.44701,10.8772,-156.638,0.0434104,3.09659,3.18341
2.368,100,102.739,-2.73906,10.8333,-261.629,-0.0821717,3.22217,3.05783
2.4,100,107.127,-7.12747,10.7193,-274.276,-0.213824,3.35382,2.92618
2.432,100,111.894,-11.8938,10.529,-297.895,-0.356813,3.49681,2.78319
2.464,100,111.978,-11.9783,10.3374,-5.27966,-0.359348,3.49935,2.78065
2.496,100,109.968,-9.96792,10.1779,125.646,-0.299038,3.43904,2.84096
2.528,100,121.763,-21.7633,9.82965,-737.212,-0.652899,3.7929,2.4871
2.56,100,127.271,-27.2714,9.39331,-344.254,-0.818141,3.95814,2.32186
2.592,100,121.391,-21.3909,9.05106,367.531,-0.641726,3.78173,2.49827
2.624,100,134.219,-34.219,8.50355,-801.756,-1.02657,4.16657,2.11343
2.656,100,146.332,-46.3316,7.76225,-757.04,-1.38995,4.52995,1.75005
2.688,100,160.823,-60.8233,6.78907,-905.732,-1.8247,4.9647,1.3153
2.72,100,158.05,-58.0496,5.86028,173.357,-1.74149,4.88149,1.39851
2.752,100,175.165,-75.1649,4.65764,-1069.71,-2.25495,5.39495,0.885053
2.784,100,189.228,-89.2285,3.22999,-878.973,-2.67685,5.81685,0.463146
2.816,100,196.088,-96.088,1.69258,-428.722,-2.88264,6,0.257359
2.848,100,196.259,-96.2594,0.152428,-10.7097,-2.88778,6,0.252218
2.88,100,211.504,-111.504,-1.63164,-952.786,-3.34512,6,-0.205119
2.912,100,203.551,-103.551,-3.28844,497.09,-3.10652,6,0.0334839
2.944,100,199.701,-99.7007,-4.88365,240.617,-2.99102,6,0.14898
2.976,100,209.072,-109.072,-6.6288,-585.685,-3.27215,6,-0.132149
3.008,100,204.617,-104.617,-8.30267,278.429,-3.1385,6,0.00149754
3.04,100,192.809,-92.8088,-9.78761,737.998,-2.78426,5.92426,0.355737
3.072,100,214.794,-114.794,-11.6243,-1374.07,-3.44382,6,-0.303818
3.104,100,217.897,-117.897,-13.5107,-193.972,-3.53692,6,-0.396925
3.136,100,202.724,-102.724,-15.1543,948.33,-3.08173,6,0.0582737
3.168,100,207.988,-107.988,-16.8821,-328.984,-3.23964,6,-0.0996385
3.2,100,205.734,-105.734,-18.5738,140.847,-3.17203,6,-0.0320319
3.232,100,196.555,-96.5546,-20.1187,573.734,-2.89664,6,0.243361
3.264,100,195.477,-95.4772,-21.6463,67.3433,-2.86431,6,0.275685
3.296,100,214.247,-114.247,-23.4743,-1173.11,-3.42741,6,-0.287406
3.328,100,196.367,-96.3667,-25.0161,1117.51,-2.891,6,0.248999
3.36,100,205.243,-105.243,-26.7,-554.754,-3.15728,6,-0.0172824
3.392,100,196.627,-96.6266,-28.2461,538.51,-2.8988,6,0.241202
3.424,100,184.209,-84.2092,-29.5934,776.089,-2.52627,5.66627,0.613725
3.456,100,172.992,-72.9924,-30.7613,701.049,-2.18977,5.32977,0.950229
3.488,100,160.242,-60.2421,-31.7252,796.892,-1.80726,4.94726,1.33274
3.52,100,153.227,-53.2273,-32.5768,438.425,-1.59682,4.73682,1.54318
3.552,100,152.35,-52.3496,-33.4144,54.8551,-1.57049,4.71049,1.56951
3.584,100,147.524,-47.5245,-34.1748,301.571,-1.42573,4.56573,1.71427
3.616,100,151.156,-51.1565,-34.9933,-227.001,-1.53469,4.67469,1.60531
3.648,100,139.071,-39.0713,-35.6184,755.324,-1.17214,4.31214,1.96786
3.68,100,132.096,-32.096,-36.132,435.955,-0.962881,4.10288,2.17712
3.712,100,132.094,-32.0936,-36.6455,0.153922,-0.962807,4.10281,2.17719
3.744,100,116.297,-16.2972,-36.9062,987.274,-0.488915,3.62892,2.65108
3.776,100,112.261,-12.2614,-37.1024,252.233,-0.367843,3.50784,2.77216
3.808,100,110.712,-10.7116,-37.2738,96.8681,-0.321347,3.46135,2.81865
3.84,100,114.284,-14.2836,-37.5023,-223.252,-0.428508,3.56851,2.71149
3.872,100,104.018,-4.01846,-37.5666,641.57,-0.120554,3.26055,3.01945
3.904,100,106.471,-6.47124,-37.6701,-153.299,-0.194137,3.33414,2.94586
3.936,100,104.831,-4.8314,-37.7474,102.49,-0.144942,3.28494,2.99506
3.968,100,97.0761,2.92385,-37.7007,484.703,0.0877155,3.05228,3.22772
4,100,93.5724,6.42757,-37.5978,218.983,0.192827,2.94717,3.33283
4.032,100,82.9989,17.0011,-37.3258,660.846,0.510033,2.62997,3.65003
4.064,100,87.0832,12.9168,-37.1191,-255.271,0.387503,2.7525,3.5275
4.096,100,85.2903,14.7097,-36.8838,112.055,0.44129,2.69871,3.58129
4.128,100,79.8994,20.1006,-36.5622,336.932,0.603017,2.53698,3.74302
4.16,100,74.7863,25.2137,-36.1588,319.571,0.756411,2.38359,3.89641
4.192,100,81.3395,18.6605,-35.8602,-409.578,0.559814,2.58019,3.69981
4.224,100,75.4087,24.5913,-35.4667,370.677,0.737739,2.40226,3.87774
4.256,100,72.6922,27.3078,-35.0298,169.782,0.819235,2.32077,3.95923
4.288,100,59.9716,40.0284,-34.3893,795.035,1.20085,1.93915,4.34085
4.32,100,66.4387,33.5613,-33.8524,-404.195,1.00684,2.13316,4.14684
4.352,100,65.9731,34.0269,-33.3079,29.1008,1.02081,2.11919,4.16081
4.384,100,74.5946,25.4054,-32.9015,-538.84,0.762163,2.37784,3.90216
4.416,100,64.5983,35.4017,-32.335,624.767,1.06205,2.07795,4.20205
4.448,100,74.6779,25.3221,-31.9299,-629.976,0.759663,2.38034,3.89966
4.48,100,67.2598,32.7402,-31.406,463.633,0.982207,2.15779,4.12221
4.512,100,68.9351,31.0649,-30.909,-104.707,0.931947,2.20805,4.07195
4.544,100,65.9097,34.0903,-30.3635,189.088,1.02271,2.11729,4.16271
4.576,100,61.6255,38.3745,-29.7495,267.764,1.15124,1.98876,4.29124
4.608,100,66.2911,33.7089,-29.2102,-291.604,1.01127,2.12873,4.15127
4.64,100,71.2218,28.7782,-28.7498,-308.167,0.863346,2.27665,4.00335
4.672,100,70.2567,29.7433,-28.2739,60.3205,0.8923,2.2477,4.0323
4.704,100,68.3307,31.6693,-27.7672,120.375,0.95008,2.18992,4.09008
4.736,100,66.3699,33.6301,-27.2291,122.549,1.0089,2.1311,4.1489
4.768,100,64.8713,35.1287,-26.667,93.6607,1.05386,2.08614,4.19386
4.8,100,68.3264,31.6736,-26.1602,-215.94,0.950209,2.18979,4.09021
4.832,100,67.4717,32.5283,-25.6398,53.4169,0.975849,2.16415,4.11585
4.864,100,65.5882,34.4118,-25.0892,117.72,1.03236,2.10764,4.17236
4.896,100,66.1108,33.8892,-24.547,-32.6674,1.01667,2.12333,4.15667
4.928,100,66.4227,33.5773,-24.0097,-19.4909,1.00732,2.13268,4.14732
4.96,100,67.189,32.811,-23.4848,-47.8955,0.984329,2.15567,4.12433
4.992,100,61.162,38.838,-22.8633,376.687,1.16514,1.97486,4.30514
5.024,100,66.7821,33.2179,-22.3319,-351.255,0.996536,2.14346,4.13654
5.056,100,68.2646,31.7354,-21.8241,-92.657,0.952061,2.18794,4.09206
5.088,100,68.7804,31.2196,-21.3246,-32.2378,0.936587,2.20341,4.07659
5.12,100,58.8729,41.1271,-20.6665,619.223,1.23381,1.90619,4.37381
5.152,100,61.727,38.273,-20.0542,-178.382,1.14819,1.99181,4.28819
5.184,100,69.8055,30.1945,-19.5711,-504.906,0.905836,2.23416,4.04584
5.216,100,68.0551,31.9449,-19.0599,109.397,0.958346,2.18165,4.09835
5.248,100,68.3907,31.6093,-18.5542,-20.9705,0.94828,2.19172,4.08828
5.28,100,73.6603,26.3397,-18.1328,-329.353,0.790191,2.34981,3.93019
5.312,100,73.1552,26.8448,-17.7032,31.5677,0.805344,2.33466,3.94534
5.344,100,67.2727,32.7273,-17.1796,367.656,0.981819,2.15818,4.12182
5.376,100,67.2935,32.7065,-16.6563,-1.29782,0.981196,2.1588,4.1212
5.408,100,68.6658,31.3342,-16.155,-85.7729,0.940025,2.19998,4.08002
5.44,100,75.7194,24.2806,-15.7665,-440.845,0.728419,2.41158,3.86842
5.472,100,78.1632,21.8368,-15.4171,-152.742,0.655103,2.4849,3.7951
5.504,100,80.2983,19.7017,-15.1019,-133.438,0.591052,2.54895,3.73105
5.536,100,72.0462,27.9538,-14.6546,515.756,0.838615,2.30138,3.97862
5.568,100,78.9817,21.0183,-14.3183,-433.473,0.630548,2.50945,3.77055
5.6,100,79.6401,20.3599,-13.9925,-41.1509,0.610796,2.5292,3.7508
5.632,100,80.2427,19.7573,-13.6764,-37.6604,0.592719,2.54728,3.73272
5.664,100,89.1666,10.8334,-13.5031,-557.743,0.325002,2.815,3.465
5.696,100,93.679,6.32099,-13.402,-282.025,0.18963,2.95037,3.32963
5.728,100,102.042,-2.04187,-13.4346,-522.679,-0.0612561,3.20126,3.07874
5.76,100,107.277,-7.27735,-13.5511,-327.218,-0.218321,3.35832,2.92168
5.792,100,104.967,-4.96696,-13.6305,144.399,-0.149009,3.28901,2.99099
5.824,100,116.31,-16.3101,-13.8915,-708.946,-0.489303,3.6293,2.6507
5.856,100,112.101,-12.1014,-14.0851,263.043,-0.363042,3.50304,2.77696
5.888,100,117.682,-17.6819,-14.368,-348.783,-0.530458,3.67046,2.60954
5.92,100,120.088,-20.088,-14.6894,-150.381,-0.602641,3.74264,2.53736
5.952,100,134.894,-34.894,-15.2477,-925.371,-1.04682,4.18682,2.09318
5.984,100,143.609,-43.6093,-15.9455,-544.709,-1.30828,4.44828,1.83172
6.016,100,146.65,-46.6499,-16.6919,-190.039,-1.3995,4.5395,1.7405
6.048,100,169.58,-69.5798,-17.8052,-1433.12,-2.0874,5.2274,1.0526
6.08,100,182.921,-82.9209,-19.1319,-833.814,-2.48763,5.62763,0.652374
6.112,100,198.551,-98.551,-20.7087,-976.887,-2.95653,6,0.183469
6.144,100,215.342,-115.342,-22.5542,-1049.43,-3.46026,6,-0.320257
6.176,100,219.399,-119.399,-24.4646,-253.589,-3.58198,6,-0.44198
6.208,100,250.654,-150.654,-26.875,-1953.39,-4.51961,6,-1.37961
6.24,100,243.244,-143.244,-29.1669,463.127,-4.29731,6,-1.15731
6.272,100,246.074,-146.074,-31.5041,-176.92,-4.38223,6,-1.24223
6.304,100,250.13,-150.13,-33.9062,-253.46,-4.50389,6,-1.36389
6.336,100,242.185,-142.185,-36.1812,496.523,-4.26556,6,-1.12556
6.368,100,259.388,-159.388,-38.7314,-1075.17,-4.78164,6,-1.64164
6.4,100,234.283,-134.283,-40.8799,1569.08,-4.02848,6,-0.888479
6.432,100,240.117,-140.117,-43.1218,-364.675,-4.20352,6,-1.06352
6.464,100,250.374,-150.374,-45.5277,-641.041,-4.51122,6,-1.37122
6.496,100,247.298,-147.298,-47.8845,192.241,-4.41895,6,-1.27895
6.528,100,256.354,-156.354,-50.3862,-566.012,-4.69063,6,-1.55063
6.56,100,240.278,-140.278,-52.6306,1004.77,-4.20834,6,-1.06834
6.592,100,241.556,-141.556,-54.8955,-79.8444,-4.24667,6,-1.10667
6.624,100,240.726,-140.726,-57.1471,51.8347,-4.22179,6,-1.08179
6.656,100,229.184,-129.184,-59.2141,721.389,-3.87552,6,-0.73552
6.688,100,231.067,-131.067,-61.3112,-117.668,-3.932,6,-0.792001
6.72,100,229.659,-129.659,-63.3857,88.0056,-3.88976,6,-0.749758
6.752,100,213.147,-113.147,-65.1961,1031.95,-3.39442,6,-0.25442
6.784,100,225.34,-125.34,-67.2015,-762.028,-3.76019,6,-0.620194
6.816,100,224.91,-124.91,-69.2,26.8849,-3.74729,6,-0.607289
6.848,100,216.927,-116.927,-71.0709,498.901,-3.50782,6,-0.367817
6.88,100,221.88,-121.88,-73.021,-309.577,-3.65641,6,-0.516414
6.912,100,217.703,-117.703,-74.9042,261.082,-3.53109,6,-0.391094
6.944,100,192.618,-92.6177,-76.3861,1567.84,-2.77853,5.91853,0.361469
6.976,100,190.14,-90.1402,-77.8283,154.843,-2.70421,5.84421,0.435794
7.008,100,157.116,-57.116,-78.7422,2064.02,-1.71348,4.85348,1.42652
7.04,100,150.56,-50.5605,-79.5512,409.719,-1.51681,4.65681,1.62319
7.072,100,152.667,-52.6667,-80.3938,-131.639,-1.58,4.72,1.56
7.104,100,141.871,-41.8714,-81.0638,674.705,-1.25614,4.39614,1.88386
7.136,100,137.214,-37.214,-81.6592,291.089,-1.11642,4.25642,2.02358
7.168,100,127.046,-27.0462,-82.0919,635.485,-0.811387,3.95139,2.32861
7.2,100,117.801,-17.801,-82.3768,577.825,-0.53403,3.67403,2.60597
7.232,100,116.379,-16.379,-82.6388,88.8776,-0.491369,3.63137,2.64863
7.264,100,109.814,-9.81446,-82.7958,410.282,-0.294434,3.43443,2.84557
7.296,100,106.626,-6.62647,-82.9019,199.249,-0.198794,3.33879,2.94121
7.328,100,103.894,-3.89442,-82.9642,170.754,-0.116832,3.25683,3.02317
7.36,100,91.5461,8.45388,-82.8289,771.769,0.253616,2.88638,3.39362
7.392,100,92.1464,7.85364,-82.7033,-37.5152,0.235609,2.90439,3.37561
7.424,100,80.6655,19.3345,-82.3939,717.552,0.580034,2.55997,3.72003
7.456,100,81.1923,18.8077,-82.093,-32.9219,0.564232,2.57577,3.70423
7.488,100,74.2237,25.7763,-81.6806,435.534,0.773288,2.36671,3.91329
7.52,100,78.5864,21.4136,-81.338,-272.668,0.642407,2.49759,3.78241
7.552,100,76.3093,23.6907,-80.9589,142.323,0.710722,2.42928,3.85072
7.584,100,67.9939,32.0061,-80.4468,519.708,0.960182,2.17982,4.10018
7.616,100,71.674,28.326,-79.9936,-230.004,0.84978,2.29022,3.98978
7.648,100,71.8919,28.1081,-79.5439,-13.6175,0.843244,2.29676,3.98324
7.68,100,66.9383,33.0617,-79.0149,309.6,0.991852,2.14815,4.13185
7.712,100,66.5272,33.4728,-78.4793,25.6902,1.00418,2.13582,4.14418
7.744,100,67.5101,32.4899,-77.9595,-61.4295,0.974697,2.1653,4.1147
7.776,100,65.3998,34.6002,-77.4059,131.891,1.038,2.102,4.178
7.808,100,66.3777,33.6223,-76.8679,-61.1141,1.00867,2.13133,4.14867
7.84,100,60.7929,39.2071,-76.2406,349.051,1.17621,1.96379,4.31621
7.872,100,68.3537,31.6463,-75.7343,-472.555,0.949388,2.19061,4.08939
7.904,100,72.0264,27.9736,-75.2867,-229.541,0.839208,2.30079,3.97921
7.936,100,69.2858,30.7142,-74.7952,171.286,0.921426,2.21857,4.06143
7.968,100,65.1877,34.8123,-74.2383,256.129,1.04437,2.09563,4.18437
8,100,64.456,35.544,-73.6695,45.7344,1.06632,2.07368,4.20632
8.032,100,62.5382,37.4618,-73.0702,119.861,1.12385,2.01615,4.26385
8.064,100,69.6756,30.3244,-72.585,-446.084,0.909733,2.23027,4.04973
8.096,100,70.7021,29.2979,-72.1162,-64.1617,0.878936,2.26106,4.01894
8.128,100,66.4955,33.5045,-71.5801,262.916,1.00514,2.13486,4.14514
8.16,100,67.1369,32.8631,-71.0543,-40.0887,0.985893,2.15411,4.12589
8.192,100,73.0813,26.9187,-70.6236,-371.525,0.807561,2.33244,3.94756
8.224,100,68.6671,31.3329,-70.1223,275.887,0.939986,2.20001,4.07999
8.256,100,63.2794,36.7206,-69.5348,336.733,1.10162,2.03838,4.24162
8.288,100,67.8821,32.1179,-69.0209,-287.67,0.963537,2.17646,4.10354
8.32,100,65.8433,34.1567,-68.4744,127.427,1.0247,2.1153,4.1647
8.352,100,65.0688,34.9312,-67.9155,48.4066,1.04794,2.09206,4.18794
8.384,100,64.7497,35.2503,-67.3515,19.94,1.05751,2.08249,4.19751
8.416,100,68.8085,31.1915,-66.8524,-253.67,0.935746,2.20425,4.07575
8.448,100,65.1679,34.8321,-66.2951,227.535,1.04496,2.09504,4.18496
8.48,100,70.0294,29.9706,-65.8156,-303.844,0.899118,2.24088,4.03912
8.512,100,67.663,32.337,-65.2982,147.9,0.97011,2.16989,4.11011
8.544,100,63.8005,36.1995,-64.719,241.406,1.08598,2.05402,4.22598
8.576,100,69.9843,30.0157,-64.2387,-386.484,0.900472,2.23953,4.04047
8.608,100,68.474,31.526,-63.7343,94.3912,0.94578,2.19422,4.08578
8.64,100,63.6095,36.3905,-63.1521,304.034,1.09172,2.04828,4.23172
8.672,100,71.176,28.824,-62.6909,-472.906,0.864721,2.27528,4.00472
8.704,100,64.8482,35.1518,-62.1284,395.487,1.05456,2.08544,4.19456
8.736,100,63.9081,36.0919,-61.551,58.7528,1.08276,2.05724,4.22276
8.768,100,63.4793,36.5207,-60.9666,26.7998,1.09562,2.04438,4.23562
8.8,100,62.437,37.563,-60.3656,65.1465,1.12689,2.01311,4.26689
8.832,100,60.0994,39.9006,-59.7272,146.099,1.19702,1.94298,4.33702
8.864,100,70.8454,29.1546,-59.2608,-671.626,0.874638,2.26536,4.01464
8.896,100,67.8961,32.1039,-58.7471,184.332,0.963117,2.17688,4.10312
8.928,100,67.4522,32.5478,-58.2263,27.7419,0.976433,2.16357,4.11643
8.96,100,66.0607,33.9393,-57.6833,86.9723,1.01818,2.12182,4.15818
8.992,100,65.8632,34.1368,-57.1371,12.3407,1.0241,2.1159,4.1641
9.024,100,71.5489,28.4511,-56.6819,-355.358,0.853532,2.28647,3.99353
9.056,100,65.0387,34.9613,-56.1225,406.889,1.04884,2.09116,4.18884
9.088,100,69.6358,30.3642,-55.6367,-287.314,0.910927,2.22907,4.05093
9.12,100,64.7287,35.2713,-55.0723,306.692,1.05814,2.08186,4.19814
9.152,100,68.8856,31.1144,-54.5745,-259.808,0.933431,2.20657,4.07343
9.184,100,69.6364,30.3636,-54.0887,-46.9241,0.910908,2.22909,4.05091
9.216,100,70.7276,29.2724,-53.6203,-68.1989,0.878172,2.26183,4.01817
9.248,100,73.0914,26.9086,-53.1898,-147.737,0.807259,2.33274,3.94726
9.28,100,79.6047,20.3953,-52.8635,-407.08,0.61186,2.52814,3.75186
9.312,100,77.8672,22.1328,-52.5093,108.594,0.663985,2.47601,3.80399
9.344,100,82.0791,17.9209,-52.2226,-263.248,0.537626,2.60237,3.67763
9.376,100,91.6803,8.31967,-52.0895,-600.076,0.24959,2.89041,3.38959
9.408,100,100.228,-0.228499,-52.0932,-534.261,-0.00685498,3.14685,3.13315
9.44,100,103.838,-3.83805,-52.1546,-225.597,-0.115141,3.25514,3.02486
9.472,100,102.268,-2.26843,-52.1909,98.101,-0.0680529,3.20805,3.07195
9.504,100,116.881,-16.8814,-52.461,-913.31,-0.506442,3.64644,2.63356
9.536,100,110.194,-10.1935,-52.6241,417.992,-0.305806,3.44581,2.83419
9.568,100,121.48,-21.48,-52.9677,-705.404,-0.6444,3.7844,2.4956
9.6,100,132.326,-32.3264,-53.485,-677.899,-0.969791,4.10979,2.17021
9.632,100,156.033,-56.0334,-54.3815,-1481.69,-1.681,4.821,1.459
9.664,100,171.305,-71.3053,-55.5224,-954.497,-2.13916,5.27916,1.00084
9.696,100,219.929,-119.929,-57.4412,-3039.01,-3.59788,6,-0.457884
9.728,100,268.433,-168.433,-60.1362,-3031.46,-5.05298,6,-1.91298
9.76,100,327.843,-227.843,-63.7817,-3713.12,-6.83528,6,-3.69528
9.792,100,363.78,-263.78,-68.0021,-2246.07,-7.9134,6,-4.7734
9.824,100,422.476,-322.476,-73.1618,-3668.51,-9.67428,6,-6.28
9.856,100,417.041,-317.041,-78.2344,339.686,-9.51123,6,-6.28
9.888,100,414.908,-314.908,-83.2729,133.316,-9.44724,6,-6.28
9.92,100,409.465,-309.465,-88.2244,340.211,-9.28394,6,-6.14394
9.952,100,410.49,-310.49,-93.1922,-64.0599,-9.31469,6,-6.17469
9.984,100,393.547,-293.547,-97.889,1058.89,-8.80642,6,-5.66642
10.016,100,410.913,-310.913,-102.864,-1085.37,-9.3274,6,-6.1874
10.048,100,402.969,-302.969,-107.711,496.549,-9.08906,6,-5.94906
10.08,100,400.686,-300.686,-112.522,142.655,-9.02058,6,-5.88058
10.112,100,406.09,-306.09,-117.42,-337.764,-9.18271,6,-6.04271
10.144,100,403.335,-303.335,-122.273,172.191,-9.10006,6,-5.96006
10.176,100,394.355,-294.355,-126.983,561.271,-8.83065,6,-5.69065
10.208,100,372.43,-272.43,-131.341,1370.3,-8.1729,6,-5.0329
10.24,100,375.797,-275.797,-135.754,-210.427,-8.27391,6,-5.13391
10.272,100,372.594,-272.594,-140.116,200.197,-8.17781,6,-5.03781
10.304,100,371.331,-271.331,-144.457,78.9326,-8.13993,6,-4.99993
10.336,100,373.559,-273.559,-148.834,-139.263,-8.20677,6,-5.06677
10.368,100,375.226,-275.226,-153.238,-104.169,-8.25677,6,-5.11677
10.4,100,361.22,-261.22,-157.417,875.378,-7.83659,6,-4.69659
10.432,100,371.171,-271.171,-161.756,-621.968,-8.13514,6,-4.99514
10.464,100,366.199,-266.199,-166.015,310.745,-7.98598,6,-4.84598
10.496,100,362.258,-262.258,-170.211,246.323,-7.86775,6,-4.72775
10.528,100,359.156,-259.156,-174.358,193.863,-7.77469,6,-4.63469
10.56,100,323.987,-223.987,-177.941,2198.08,-6.71961,6,-3.57961
10.592,100,311.965,-211.965,-181.333,751.387,-6.35895,6,-3.21895
10.624,100,307.259,-207.259,-184.649,294.098,-6.21778,6,-3.07778
10.656,100,316.604,-216.604,-188.115,-584.036,-6.49812,6,-3.35812
10.688,100,327.399,-227.399,-191.753,-674.659,-6.82196,6,-3.68196
10.72,100,320.015,-220.015,-195.273,461.466,-6.60045,6,-3.46045
10.752,100,320.684,-220.684,-198.804,-41.78,-6.62051,6,-3.48051
10.784,100,330.361,-230.361,-202.49,-604.867,-6.91084,6,-3.77084
10.816,100,330.109,-230.109,-206.172,15.7849,-6.90327,6,-3.76327
10.848,100,339.557,-239.557,-210.005,-590.53,-7.18672,6,-4.04672
