time,setpoint,measured,err,sum_err,der,output,l_speed,r_speed
2.56,100,103.103,-3.10301,-10,48.438,-0.0775752,3.21758,3.06242
2.592,100,98.9369,1.06314,-9.96598,130.192,0.0265786,3.11342,3.16658
2.624,100,99.6049,0.395149,-9.95333,-20.8748,0.00987871,3.13012,3.14988
2.656,100,101.493,-1.49334,-10,-59.0154,-0.0373336,3.17733,3.10267
2.688,100,99.0207,0.979281,-9.96866,77.2696,0.024482,3.11552,3.16448
2.72,100,96.9221,3.07786,-9.87017,65.5804,0.0769464,3.06305,3.21695
2.752,100,97.8837,2.11626,-9.80245,-30.0499,0.0529065,3.08709,3.19291
2.784,100,96.5624,3.43758,-9.69245,41.2913,0.0859395,3.05406,3.22594
2.816,100,96.7581,3.24185,-9.58871,-6.11652,0.0810463,3.05895,3.22105
2.848,100,93.656,6.34404,-9.3857,96.9433,0.158601,2.9814,3.2986
2.88,100,94.2346,5.76543,-9.20121,-18.0813,0.144136,2.99586,3.28414
2.912,100,91.7662,8.2338,-8.93772,77.1365,0.205845,2.93415,3.34585
2.944,100,93.5235,6.47647,-8.73048,-54.9166,0.161912,2.97809,3.30191
2.976,100,93.3163,6.68375,-8.5166,6.47739,0.167094,2.97291,3.30709
3.008,100,91.6822,8.31775,-8.25043,51.0627,0.207944,2.93206,3.34794
3.04,100,89.5757,10.4243,-7.91685,65.8299,0.260608,2.87939,3.40061
3.072,100,92.7658,7.23419,-7.68536,-99.6911,0.180855,2.95915,3.32085
3.104,100,97.5025,2.49747,-7.60544,-148.023,0.0624367,3.07756,3.20244
3.136,100,88.2726,11.7274,-7.23016,288.436,0.293185,2.84681,3.43319
3.168,100,92.4234,7.57658,-6.98771,-129.713,0.189415,2.95059,3.32941
3.2,100,93.894,6.10599,-6.79232,-45.956,0.15265,2.98735,3.29265
3.232,100,89.6705,10.3295,-6.46178,131.984,0.258237,2.88176,3.39824
3.264,100,88.9473,11.0527,-6.10809,22.6011,0.276318,2.86368,3.41632
3.296,100,92.4306,7.56945,-5.86587,-108.852,0.189236,2.95076,3.32924
3.328,100,87.9627,12.0373,-5.48067,139.619,0.300932,2.83907,3.44093
3.36,100,86.854,13.146,-5.06,34.6466,0.328649,2.81135,3.46865
3.392,100,85.3454,14.6546,-4.59106,47.1466,0.366366,2.77363,3.50637
3.424,100,86.5301,13.4699,-4.16002,-37.0225,0.336748,2.80325,3.47675
3.456,100,87.4482,12.5518,-3.75836,-28.6923,0.313794,2.82621,3.45379
3.488,100,87.2517,12.7483,-3.35042,6.14082,0.318707,2.82129,3.45871
3.52,100,85.4969,14.5031,-2.88632,54.837,0.362577,2.77742,3.50258
3.552,100,86.0476,13.9524,-2.43984,-17.2094,0.348809,2.79119,3.48881
3.584,100,84.7718,15.2282,-1.95254,39.8701,0.380705,2.75929,3.52071
3.616,100,86.5919,13.4081,-1.52348,-56.8789,0.335202,2.8048,3.4752
3.648,100,87.4691,12.5309,-1.12249,-27.4134,0.313271,2.82673,3.45327
3.68,100,87.3129,12.6871,-0.716505,4.8829,0.317178,2.82282,3.45718
3.712,100,88.8319,11.1681,-0.359126,-47.469,0.279202,2.8608,3.4192
3.744,100,86.1428,13.8572,0.0843054,84.0357,0.346431,2.79357,3.48643
3.776,100,86.4843,13.5157,0.516807,-10.6744,0.337892,2.80211,3.47789
3.808,100,88.2603,11.7397,0.892476,-55.4997,0.293492,2.84651,3.43349
3.84,100,90.1719,9.82807,1.20697,-59.7375,0.245702,2.8943,3.3857
3.872,100,87.242,12.758,1.61523,91.5603,0.31895,2.82105,3.45895
3.904,100,89.5851,10.4149,1.94851,-73.2228,0.260372,2.87963,3.40037
3.936,100,88.0957,11.9043,2.32945,46.5459,0.297609,2.84239,3.43761
3.968,100,89.5165,10.4835,2.66492,-44.3998,0.262089,2.87791,3.40209
4,100,95.7297,4.2703,2.80157,-194.164,0.106757,3.03324,3.24676
4.032,100,85.7536,14.2464,3.25745,311.752,0.356159,2.78384,3.49616
4.064,100,93.4653,6.53466,3.46656,-240.99,0.163367,2.97663,3.30337
4.096,100,93.8831,6.11688,3.6623,-13.0557,0.152922,2.98708,3.29292
4.128,100,92.6698,7.33017,3.89687,37.9153,0.183254,2.95675,3.32325
4.16,100,93.8726,6.12737,4.09294,-37.5876,0.153184,2.98682,3.29318
4.192,100,99.0805,0.919467,4.12236,-162.747,0.0229867,3.11701,3.16299
4.224,100,101.824,-1.82428,4.06399,-85.7419,-0.0456069,3.18561,3.09439
4.256,100,99.6613,0.33874,4.07483,67.5942,0.00846851,3.13153,3.14847
4.288,100,94.1024,5.89764,4.26355,173.716,0.147441,2.99256,3.28744
4.32,100,95.0088,4.99119,4.42327,-28.3267,0.12478,3.01522,3.26478
4.352,100,96.5769,3.42305,4.53281,-49.0042,0.0855763,3.05442,3.22558
4.384,100,105.058,-5.05771,4.37096,-265.024,-0.126443,3.26644,3.01356
4.416,100,98.602,1.39802,4.4157,201.741,0.0349505,3.10505,3.17495
4.448,100,104.85,-4.8504,4.26048,-195.263,-0.12126,3.26126,3.01874
4.48,100,102.927,-2.9268,4.16683,60.1127,-0.0731699,3.21317,3.06683
4.512,100,106.579,-6.57929,3.95629,-114.14,-0.164482,3.30448,2.97552
4.544,100,105.149,-5.14924,3.79151,44.6892,-0.128731,3.26873,3.01127
4.576,100,102.939,-2.93924,3.69746,69.0624,-0.0734809,3.21348,3.06652
4.608,100,107.281,-7.28097,3.46447,-135.679,-0.182024,3.32202,2.95798
4.64,100,107.619,-7.61861,3.22067,-10.5512,-0.190465,3.33047,2.94953
4.672,100,107.935,-7.935,2.96675,-9.8874,-0.198375,3.33838,2.94162
4.704,100,112.014,-12.0137,2.58231,-127.46,-0.300343,3.44034,2.83966
4.736,100,110.619,-10.6192,2.2425,43.5788,-0.26548,3.40548,2.87452
4.768,100,105.488,-5.48801,2.06688,160.35,-0.1372,3.2772,3.0028
4.8,100,103.94,-3.94026,1.94079,48.3674,-0.0985065,3.23851,3.04149
4.832,100,104.504,-4.50415,1.79666,-17.6215,-0.112604,3.2526,3.0274
4.864,100,105.478,-5.47754,1.62138,-30.4185,-0.136938,3.27694,3.00306
4.896,100,109.314,-9.31381,1.32334,-119.883,-0.232845,3.37285,2.90715
4.928,100,108.936,-8.93623,1.03738,11.7993,-0.223406,3.36341,2.91659
4.96,100,109.734,-9.73389,0.725894,-24.9267,-0.243347,3.38335,2.89665
4.992,100,105.154,-5.15395,0.560967,143.123,-0.128849,3.26885,3.01115
5.024,100,108.42,-8.42018,0.291521,-102.069,-0.210504,3.3505,2.9295
5.056,100,108.201,-8.20101,0.0290892,6.84915,-0.205025,3.34503,2.93497
5.088,100,106.635,-6.63507,-0.183233,48.9354,-0.165877,3.30588,2.97412
5.12,100,104.193,-4.19334,-0.31742,76.3042,-0.104833,3.24483,3.03517
5.152,100,105.952,-5.95207,-0.507886,-54.9603,-0.148802,3.2888,2.9912
5.184,100,107.793,-7.7931,-0.757265,-57.5322,-0.194827,3.33483,2.94517
5.216,100,107.53,-7.53022,-0.998232,8.21494,-0.188256,3.32826,2.95174
5.248,100,108.064,-8.06361,-1.25627,-16.6683,-0.20159,3.34159,2.93841
5.28,100,106.045,-6.04476,-1.4497,63.089,-0.151119,3.29112,2.98888
5.312,100,105.437,-5.43696,-1.62368,18.9936,-0.135924,3.27592,3.00408
5.344,100,105.47,-5.47033,-1.79873,-1.04281,-0.136758,3.27676,3.00324
5.376,100,103.166,-3.16629,-1.90005,72.0013,-0.0791573,3.21916,3.06084
5.408,100,101.851,-1.85131,-1.9593,41.0933,-0.0462826,3.18628,3.09372
5.44,100,104.468,-4.46816,-2.10228,-81.7767,-0.111704,3.2517,3.0283
5.472,100,104.396,-4.39563,-2.24294,2.26644,-0.109891,3.24989,3.03011
5.504,100,101.846,-1.84588,-2.30201,79.6798,-0.046147,3.18615,3.09385
5.536,100,97.2165,2.78349,-2.21293,144.668,0.0695871,3.07041,3.20959
5.568,100,102.071,-2.07071,-2.2792,-151.694,-0.0517677,3.19177,3.08823
5.6,100,99.8757,0.124271,-2.27522,68.5931,0.00310678,3.13689,3.14311
5.632,100,101.562,-1.5624,-2.32522,-52.7086,-0.0390601,3.17906,3.10094
5.664,100,102.995,-2.99506,-2.42106,-44.7704,-0.0748764,3.21488,3.06512
5.696,100,99.0653,0.934738,-2.39115,122.806,0.0233685,3.11663,3.16337
5.728,100,103.479,-3.47875,-2.50247,-137.922,-0.0869688,3.22697,3.05303
5.76,100,100.634,-0.633629,-2.52274,88.91,-0.0158407,3.15584,3.12416
5.792,100,97.2751,2.7249,-2.43555,104.954,0.0681224,3.07188,3.20812
5.824,100,98.9015,1.09846,-2.4004,-50.8263,0.0274614,3.11254,3.16746
5.856,100,96.7156,3.28437,-2.2953,68.3098,0.0821092,3.05789,3.22211
5.888,100,101.116,-1.1161,-2.33101,-137.515,-0.0279025,3.1679,3.1121
5.92,100,99.9657,0.0343486,-2.32991,35.9516,0.000858715,3.13914,3.14086
5.952,100,102.194,-2.19361,-2.40011,-69.6236,-0.0548402,3.19484,3.08516
5.984,100,99.2346,0.765391,-2.37562,92.4687,0.0191348,3.12087,3.15913
6.016,100,98.0751,1.9249,-2.31402,36.2345,0.0481224,3.09188,3.18812
6.048,100,101.234,-1.23355,-2.35349,-98.7013,-0.0308387,3.17084,3.10916
6.08,100,97.7204,2.27964,-2.28054,109.787,0.0569911,3.08301,3.19699
6.112,100,94.1898,5.81017,-2.09462,110.329,0.145254,2.99475,3.28525
6.144,100,94.3338,5.66622,-1.9133,-4.49822,0.141656,2.99834,3.28166
6.176,100,94.7308,5.26916,-1.74469,-12.4081,0.131729,3.00827,3.27173
6.208,100,99.1568,0.843158,-1.71771,-138.313,0.0210789,3.11892,3.16108
6.24,100,96.8881,3.11192,-1.61812,70.8989,0.077798,3.0622,3.2178
6.272,100,98.0499,1.95006,-1.55572,-36.3083,0.0487514,3.09125,3.18875
6.304,100,101.614,-1.61378,-1.60736,-111.37,-0.0403445,3.18034,3.09966
6.336,100,96.1664,3.83362,-1.48469,170.231,0.0958405,3.04416,3.23584
6.368,100,101.065,-1.06539,-1.51878,-153.094,-0.0266348,3.16663,3.11337
6.4,100,95.9723,4.02766,-1.38989,159.158,0.100691,3.03931,3.24069
6.432,100,97.3711,2.6289,-1.30577,-43.7113,0.0657224,3.07428,3.20572
6.464,100,99.6043,0.395668,-1.29311,-69.7884,0.00989169,3.13011,3.14989
6.496,100,100.112,-0.111797,-1.29669,-15.8583,-0.00279492,3.14279,3.13721
6.528,100,102.036,-2.03567,-1.36183,-60.1209,-0.0508917,3.19089,3.08911
6.56,100,95.6845,4.31552,-1.22373,198.475,0.107888,3.03211,3.24789
6.592,100,99.7938,0.206165,-1.21713,-128.417,0.00515413,3.13485,3.14515
6.624,100,98.8776,1.12236,-1.18122,28.6312,0.0280591,3.11194,3.16806
6.656,100,97.7843,2.21569,-1.11032,34.1666,0.0553924,3.08461,3.19539
6.688,100,97.5014,2.49856,-1.03036,8.83966,0.0624641,3.07754,3.20246
6.72,100,101.523,-1.52307,-1.0791,-125.676,-0.0380767,3.17808,3.10192
6.752,100,100.494,-0.494449,-1.09492,32.1444,-0.0123612,3.15236,3.12764
6.784,100,103.191,-3.19132,-1.19704,-84.2771,-0.0797829,3.21978,3.06022
6.816,100,104.182,-4.18182,-1.33086,-30.9531,-0.104545,3.24455,3.03545
6.848,100,100.045,-0.0454127,-1.33232,129.263,-0.00113532,3.14114,3.13886
6.88,100,99.5378,0.462194,-1.31753,15.8627,0.0115549,3.12845,3.15155
6.912,100,99.9857,0.0143379,-1.31707,-13.9955,0.000358448,3.13964,3.14036
6.944,100,95.5063,4.49374,-1.17327,139.981,0.112343,3.02766,3.25234
6.976,100,98.6683,1.33172,-1.13065,-98.8131,0.033293,3.10671,3.17329
7.008,100,100.63,-0.629886,-1.15081,-61.3002,-0.0157471,3.15575,3.12425
7.04,100,95.8121,4.18787,-1.0168,150.555,0.104697,3.0353,3.2447
7.072,100,102.91,-2.90961,-1.1099,-221.796,-0.0727402,3.21274,3.06726
7.104,100,99.8342,0.165847,-1.1046,96.108,0.00414617,3.13585,3.14415
7.136,100,102.296,-2.2961,-1.17807,-76.9358,-0.0574025,3.1974,3.0826
7.168,100,101.843,-1.84345,-1.23706,14.1453,-0.0460862,3.18609,3.09391
7.2,100,99.382,0.618008,-1.21729,76.9206,0.0154502,3.12455,3.15545
7.232,100,102.008,-2.00811,-1.28155,-82.0661,-0.0502027,3.1902,3.0898
7.264,100,99.2348,0.765202,-1.25706,86.6659,0.01913,3.12087,3.15913
7.296,100,100.202,-0.202493,-1.26354,-30.2405,-0.00506232,3.14506,3.13494
7.328,100,99.6327,0.367305,-1.25179,17.8062,0.00918262,3.13082,3.14918
7.36,100,99.1361,0.863863,-1.22414,15.5174,0.0215966,3.1184,3.1616
7.392,100,100.856,-0.855945,-1.25153,-53.744,-0.0213986,3.1614,3.1186
7.424,100,95.4364,4.56362,-1.1055,169.361,0.11409,3.02591,3.25409
7.456,100,98.4416,1.55841,-1.05563,-93.9128,0.0389602,3.10104,3.17896
7.488,100,96.7223,3.2777,-0.950741,53.7278,0.0819424,3.05806,3.22194
7.52,100,99.6035,0.396503,-0.938053,-90.0373,0.00991258,3.13009,3.14991
7.552,100,101.839,-1.83923,-0.996908,-69.8667,-0.0459808,3.18598,3.09402
7.584,100,98.7189,1.28111,-0.955912,97.5107,0.0320278,3.10797,3.17203
7.616,100,99.1318,0.868191,-0.92813,-12.9038,0.0217048,3.1183,3.1617
7.648,100,100.9,-0.900441,-0.956944,-55.2698,-0.022511,3.16251,3.11749
7.68,100,96.3211,3.67892,-0.839219,143.105,0.0919731,3.04803,3.23197
7.712,100,97.4185,2.58148,-0.756611,-34.295,0.064537,3.07546,3.20454
7.744,100,96.6222,3.37783,-0.648521,24.8859,0.0844458,3.05555,3.22445
7.776,100,99.4347,0.565264,-0.630432,-87.8927,0.0141316,3.12587,3.15413
7.808,100,101.406,-1.40563,-0.675413,-61.5905,-0.0351408,3.17514,3.10486
7.84,100,96.5295,3.47045,-0.564358,152.378,0.0867614,3.05324,3.22676
7.872,100,99.972,0.0280015,-0.563462,-107.577,0.000700037,3.1393,3.1407
7.904,100,105.637,-5.6371,-0.743849,-177.034,-0.140927,3.28093,2.99907
7.936,100,103.776,-3.77583,-0.864676,58.1646,-0.0943957,3.2344,3.0456
7.968,100,101.017,-1.01703,-0.897221,86.2124,-0.0254259,3.16543,3.11457
8,100,99.2492,0.750754,-0.873197,55.2434,0.0187689,3.12123,3.15877
8.032,100,102.163,-2.16317,-0.942418,-91.0602,-0.0540793,3.19408,3.08592
8.064,100,102.71,-2.71036,-1.02915,-17.0997,-0.0677591,3.20776,3.07224
8.096,100,98.7305,1.26955,-0.988524,124.372,0.0317387,3.10826,3.17174
8.128,100,97.5499,2.45013,-0.91012,36.8931,0.0612533,3.07875,3.20125
8.16,100,102.146,-2.14561,-0.97878,-143.617,-0.0536403,3.19364,3.08636
8.192,100,105.91,-5.91048,-1.16791,-117.652,-0.147762,3.28776,2.99224
8.224,100,101.048,-1.04832,-1.20146,151.942,-0.0262081,3.16621,3.11379
8.256,100,98.6359,1.3641,-1.15781,75.3881,0.0341024,3.1059,3.1741
8.288,100,100.332,-0.332092,-1.16844,-53.0059,-0.00830231,3.1483,3.1317
8.32,100,97.9417,2.05832,-1.10257,74.7002,0.0514579,3.08854,3.19146
8.352,100,98.915,1.08505,-1.06785,-30.4146,0.0271262,3.11287,3.16713
8.384,100,97.9558,2.04424,-1.00243,29.9747,0.051106,3.08889,3.19111
8.416,100,99.3608,0.63918,-0.98198,-43.9081,0.0159795,3.12402,3.15598
8.448,100,100.334,-0.334034,-0.992669,-30.4129,-0.00835084,3.14835,3.13165
8.48,100,100.209,-0.209347,-0.999368,3.89644,-0.00523369,3.14523,3.13477
8.512,100,100.039,-0.0387941,-1.00061,5.32979,-0.000969852,3.14097,3.13903
8.544,100,99.7634,0.236562,-0.99304,8.60488,0.00591405,3.13409,3.14591
8.576,100,102.562,-2.56203,-1.07502,-87.4559,-0.0640507,3.20405,3.07595
8.608,100,100.797,-0.797246,-1.10054,55.1494,-0.0199311,3.15993,3.12007
8.64,100,98.4146,1.58541,-1.0498,74.4582,0.0396354,3.10036,3.17964
8.672,100,102.979,-2.97914,-1.14514,-142.642,-0.0744785,3.21448,3.06552
8.704,100,102.206,-2.20613,-1.21573,24.1564,-0.0551533,3.19515,3.08485
8.736,100,100.694,-0.693531,-1.23792,47.2688,-0.0173383,3.15734,3.12266
8.768,100,100.138,-0.13816,-1.24235,17.3553,-0.00345401,3.14345,3.13655
8.8,100,99.9551,0.0449115,-1.24091,5.72099,0.00112279,3.13888,3.14112
8.832,100,94.8141,5.18586,-1.07496,160.655,0.129647,3.01035,3.26965
8.864,100,103.254,-3.2538,-1.17908,-263.74,-0.0813451,3.22135,3.05865
8.896,100,100.066,-0.0658702,-1.18119,99.623,-0.00164675,3.14165,3.13835
8.928,100,97.546,2.45396,-1.10266,78.7446,0.0613489,3.07865,3.20135
8.96,100,98.4163,1.5837,-1.05199,-27.1954,0.0395926,3.10041,3.17959
8.992,100,101.846,-1.8462,-1.11106,-107.184,-0.046155,3.18615,3.09385
9.024,100,102.877,-2.87703,-1.20313,-32.2134,-0.0719257,3.21193,3.06807
9.056,100,100.168,-0.168087,-1.20851,84.6544,-0.00420216,3.1442,3.1358
9.088,100,99.5397,0.460284,-1.19378,19.6366,0.0115071,3.12849,3.15151
9.12,100,96.3795,3.62047,-1.07792,98.7559,0.0905118,3.04949,3.23051
9.152,100,98.8736,1.12643,-1.04188,-77.9388,0.0281607,3.11184,3.16816
9.184,100,97.2714,2.72861,-0.954562,50.0681,0.0682152,3.07178,3.20822
9.216,100,100.652,-0.651527,-0.975411,-105.629,-0.0162882,3.15629,3.12371
9.248,100,97.3554,2.6446,-0.890784,103.004,0.0661151,3.07388,3.20612
9.28,100,103.432,-3.43162,-1.0006,-189.882,-0.0857904,3.22579,3.05421
9.312,100,100.288,-0.287539,-1.0098,98.2524,-0.00718847,3.14719,3.13281
9.344,100,95.7392,4.26078,-0.873452,142.135,0.106519,3.03348,3.24652
9.376,100,101.068,-1.06844,-0.907642,-166.538,-0.026711,3.16671,3.11329
9.408,100,106.973,-6.97278,-1.13077,-184.511,-0.174319,3.31432,2.96568
9.44,100,97.7596,2.24039,-1.05908,287.912,0.0560098,3.08399,3.19601
9.472,100,98.7707,1.22928,-1.01974,-31.5971,0.0307321,3.10927,3.17073
9.504,100,102.224,-2.22432,-1.09092,-107.925,-0.055608,3.19561,3.08439
9.536,100,99.1255,0.874488,-1.06294,96.8378,0.0218622,3.11814,3.16186
9.568,100,99.437,0.563006,-1.04492,-9.73381,0.0140752,3.12592,3.15408
9.6,100,100.13,-0.130464,-1.04909,-21.6709,-0.0032616,3.14326,3.13674
9.632,100,101.284,-1.28417,-1.09019,-36.0533,-0.0321043,3.1721,3.1079
9.664,100,98.0348,1.96519,-1.0273,101.542,0.0491297,3.09087,3.18913
9.696,100,104.585,-4.585,-1.17402,-204.693,-0.114625,3.25463,3.02537
9.728,100,100.41,-0.409544,-1.18713,130.483,-0.0102386,3.15024,3.12976
9.76,100,99.951,0.0489907,-1.18556,14.3292,0.00122477,3.13878,3.14122
9.792,100,99.4837,0.5163,-1.16904,14.6034,0.0129075,3.12709,3.15291
9.824,100,100.971,-0.970738,-1.2001,-46.4699,-0.0242685,3.16427,3.11573
9.856,100,99.1286,0.871377,-1.17222,57.5661,0.0217844,3.11822,3.16178
9.888,100,103.295,-3.29548,-1.27767,-130.214,-0.082387,3.22239,3.05761
9.92,100,98.1271,1.87288,-1.21774,161.511,0.046822,3.09318,3.18682
9.952,100,102.275,-2.27531,-1.29055,-129.631,-0.0568829,3.19688,3.08312
9.984,100,97.2297,2.77033,-1.2019,157.677,0.0692583,3.07074,3.20926
10.016,100,101.518,-1.51826,-1.25048,-134.019,-0.0379565,3.17796,3.10204
10.048,100,99.3674,0.632644,-1.23024,67.2157,0.0158161,3.12418,3.15582
10.08,100,99.5306,0.469369,-1.21522,-5.10235,0.0117342,3.12827,3.15173
10.112,100,99.337,0.663042,-1.194,6.05228,0.016576,3.12342,3.15658
10.144,100,101.065,-1.06464,-1.22807,-53.9902,-0.0266161,3.16662,3.11338
10.176,100,98.8122,1.18784,-1.19006,70.3902,0.0296961,3.1103,3.1697
10.208,100,92.9996,7.00036,-0.966049,181.641,0.175009,2.96499,3.31501
10.24,100,101.416,-1.41601,-1.01136,-263.012,-0.0354003,3.1754,3.1046
10.272,100,100.072,-0.0715162,-1.01365,42.0155,-0.0017879,3.14179,3.13821
10.304,100,98.8409,1.15909,-0.976559,38.4566,0.0289773,3.11102,3.16898
10.336,100,100.263,-0.262648,-0.984964,-44.4294,-0.00656619,3.14657,3.13343
10.368,100,100.988,-0.9879,-1.01658,-22.6641,-0.0246975,3.1647,3.1153
10.4,100,99.137,0.863045,-0.988959,57.842,0.0215761,3.11842,3.16158
