time,setpoint,measured,err,sum_err,der,output,l_speed,r_speed
1.696,100,70.6565,29.3435,-1.38057,61.5306,0.586871,2.55313,3.72687
1.728,100,68.1183,31.8817,-0.870459,158.638,0.637635,2.50237,3.77763
1.76,100,63.2238,36.7762,-0.28204,305.904,0.735524,2.40448,3.87552
1.792,100,67.113,32.887,0.244153,-243.072,0.657741,2.48226,3.79774
1.824,100,66.3238,33.6762,0.782973,49.324,0.673524,2.46648,3.81352
1.856,100,66.3178,33.6822,1.32189,0.373427,0.673644,2.46636,3.81364
1.888,100,72.4187,27.5813,1.76319,-381.308,0.551625,2.58837,3.69163
1.92,100,65.9877,34.0123,2.30739,401.941,0.680246,2.45975,3.82025
1.952,100,67.7732,32.2268,2.82301,-111.593,0.644537,2.49546,3.78454
1.984,100,72.2705,27.7295,3.26669,-281.085,0.554589,2.58541,3.69459
2.016,100,62.3661,37.6339,3.86883,619.024,0.752677,2.38732,3.89268
2.048,100,65.3934,34.6066,4.42253,-189.202,0.692133,2.44787,3.83213
2.08,100,68.2157,31.7843,4.93108,-176.394,0.635687,2.50431,3.77569
2.112,100,69.1976,30.8024,5.42392,-61.3697,0.616048,2.52395,3.75605
2.144,100,63.6019,36.3981,6.00629,349.731,0.727962,2.41204,3.86796
2.176,100,64.2439,35.7561,6.57839,-40.1276,0.715121,2.42488,3.85512
2.208,100,67.9558,32.0442,7.0911,-231.993,0.640883,2.49912,3.78088
2.24,100,65.7888,34.2112,7.63847,135.438,0.684224,2.45578,3.82422
2.272,100,70.6775,29.3225,8.10763,-305.541,0.586451,2.55355,3.72645
2.304,100,70.656,29.344,8.57714,1.339,0.586879,2.55312,3.72688
2.336,100,68.6173,31.3827,9.07926,127.424,0.627655,2.51235,3.76765
2.368,100,68.433,31.567,9.58433,11.5191,0.631341,2.50866,3.77134
2.4,100,70.6212,29.3788,10.0544,-136.764,0.587576,2.55242,3.72758
2.432,100,73.3838,26.6162,10.4803,-172.661,0.532325,2.60768,3.67232
2.464,100,72.5884,27.4116,10.9188,49.7128,0.548233,2.59177,3.68823
2.496,100,70.7711,29.2289,11.3865,113.578,0.584578,2.55542,3.72458
2.528,100,79.3622,20.6378,11.7167,-536.939,0.412757,2.72724,3.55276
2.56,100,83.3194,16.6806,11.9836,-247.326,0.333613,2.80639,3.47361
2.592,100,76.7439,23.2561,12.3557,410.967,0.465122,2.67488,3.60512
2.624,100,83.0445,16.9555,12.627,-393.788,0.33911,2.80089,3.47911
2.656,100,89.1115,10.8885,12.8012,-379.186,0.217771,2.92223,3.35777
2.688,100,96.487,3.51296,12.8574,-460.973,0.0702591,3.06974,3.21026
2.72,100,92.7787,7.22125,12.9729,231.769,0.144425,2.99557,3.28443
2.752,100,98.2721,1.72785,13.0006,-343.337,0.0345571,3.10544,3.17456
2.784,100,103.519,-3.51907,12.9443,-327.933,-0.0703813,3.21038,3.06962
2.816,100,104.467,-4.46707,12.8728,-59.2499,-0.0893413,3.22934,3.05066
2.848,100,101.074,-1.07424,12.8556,212.052,-0.0214848,3.16148,3.11852
2.88,100,112.896,-12.8956,12.6493,-738.833,-0.257912,3.39791,2.88209
2.912,100,110.184,-10.1839,12.4864,169.48,-0.203678,3.34368,2.93632
2.944,100,109.37,-9.37,12.3364,50.8687,-0.1874,3.3274,2.9526
2.976,100,118.181,-18.1809,12.0455,-550.68,-0.363618,3.50362,2.77638
3.008,100,116.71,-16.7104,11.7782,91.9033,-0.334209,3.47421,2.80579
3.04,100,108.211,-8.21105,11.6468,531.211,-0.164221,3.30422,2.97578
3.072,100,130.154,-30.1541,11.1643,-1371.44,-0.603082,3.74308,2.53692
3.104,100,134.228,-34.2281,10.6167,-254.627,-0.684563,3.82456,2.45544
3.136,100,125.139,-25.1389,10.2145,568.079,-0.502777,3.64278,2.63722
3.168,100,138.811,-38.8108,9.59349,-854.497,-0.776216,3.91622,2.36378
3.2,100,141.369,-41.3688,8.93159,-159.872,-0.827375,3.96738,2.31262
3.232,100,137.803,-37.803,8.32674,222.86,-0.75606,3.89606,2.38394
3.264,100,140.962,-40.9616,7.67136,-197.414,-0.819232,3.95923,2.32077
3.296,100,162.236,-62.2362,6.67558,-1329.66,-1.24472,4.38472,1.89528
3.328,100,150.973,-50.9733,5.86,703.931,-1.01947,4.15947,2.12053
3.36,100,162.983,-62.9835,4.85227,-750.633,-1.25967,4.39967,1.88033
3.392,100,164.223,-64.2231,3.8247,-77.4789,-1.28446,4.42446,1.85554
3.424,100,167.897,-67.8972,2.73834,-229.633,-1.35794,4.49794,1.78206
3.456,100,174.563,-74.5628,1.54534,-416.597,-1.49126,4.63126,1.64874
3.488,100,180.186,-80.1859,0.262362,-351.444,-1.60372,4.74372,1.53628
3.52,100,176.411,-76.411,-0.960215,235.929,-1.52822,4.66822,1.61178
3.552,100,177.136,-77.136,-2.19439,-45.3086,-1.54272,4.68272,1.59728
3.584,100,172.769,-72.7688,-3.35869,272.949,-1.45538,4.59538,1.68462
3.616,100,180.247,-80.2469,-4.64264,-467.383,-1.60494,4.74494,1.53506
3.648,100,173.14,-73.1403,-5.81289,444.165,-1.46281,4.60281,1.67719
3.68,100,171.9,-71.8996,-6.96328,77.5397,-1.43799,4.57799,1.70201
3.712,100,176.55,-76.5499,-8.18808,-290.641,-1.531,4.671,1.609
3.744,100,166.047,-66.0466,-9.24482,656.456,-1.32093,4.46093,1.81907
3.776,100,156.314,-56.3136,-10.1458,608.315,-1.12627,4.26627,2.01373
3.808,100,152.739,-52.7386,-10.9897,223.432,-1.05477,4.19477,2.08523
3.84,100,156.357,-56.3565,-11.8914,-226.118,-1.12713,4.26713,2.01287
3.872,100,142.101,-42.1005,-12.565,891.001,-0.84201,3.98201,2.29799
3.904,100,143.977,-43.9769,-13.2686,-117.272,-0.879537,4.01954,2.26046
3.936,100,140.991,-40.991,-13.9245,186.616,-0.81982,3.95982,2.32018
3.968,100,132.855,-32.8552,-14.4501,508.487,-0.657104,3.7971,2.4829
4,100,130.857,-30.857,-14.9439,124.887,-0.617141,3.75714,2.52286
4.032,100,116.496,-16.4955,-15.2078,897.594,-0.32991,3.46991,2.81009
4.064,100,122.223,-22.2233,-15.5634,-357.986,-0.444466,3.58447,2.69553
4.096,100,122.232,-22.2322,-15.9191,-0.553534,-0.444643,3.58464,2.69536
4.128,100,116.907,-16.9068,-16.1896,332.835,-0.338136,3.47814,2.80186
4.16,100,110.779,-10.7795,-16.362,382.959,-0.215589,3.35559,2.92441
4.192,100,118.571,-18.571,-16.6592,-486.975,-0.371421,3.51142,2.76858
4.224,100,111.724,-11.7241,-16.8468,427.937,-0.234481,3.37448,2.90552
4.256,100,107.978,-7.97756,-16.9744,234.156,-0.159551,3.29955,2.98045
4.288,100,94.3127,5.68729,-16.8834,854.053,0.113746,3.02625,3.25375
4.32,100,98.6549,1.34513,-16.8619,-271.385,0.0269027,3.1131,3.1669
4.352,100,94.3674,5.63263,-16.7718,267.968,0.112653,3.02735,3.25265
4.384,100,99.4764,0.523563,-16.7634,-319.316,0.0104713,3.12953,3.15047
4.416,100,86.7872,13.2128,-16.552,793.079,0.264256,2.87574,3.40426
4.448,100,93.6803,6.31969,-16.4509,-430.821,0.126394,3.01361,3.26639
4.48,100,85.5426,14.4574,-16.2196,508.61,0.289149,2.85085,3.42915
4.512,100,85.0662,14.9338,-15.9806,29.7744,0.298677,2.84132,3.43868
4.544,100,78.6146,21.3854,-15.6384,403.222,0.427708,2.71229,3.56771
4.576,100,70.7553,29.2447,-15.1705,491.207,0.584894,2.55511,3.72489
4.608,100,73.807,26.193,-14.7514,-190.73,0.52386,2.61614,3.66386
4.64,100,77.5811,22.4189,-14.3927,-235.885,0.448377,2.69162,3.58838
4.672,100,74.8526,25.1474,-13.9904,170.535,0.502948,2.63705,3.64295
4.704,100,71.6631,28.3369,-13.537,199.34,0.566737,2.57326,3.70674
4.736,100,68.1994,31.8006,-13.0282,216.486,0.636013,2.50399,3.77601
4.768,100,65.471,34.529,-12.4757,170.52,0.690579,2.44942,3.83058
4.8,100,68.3264,31.6736,-11.9689,-178.457,0.633473,2.50653,3.77347
4.832,100,67.4717,32.5283,-11.4485,53.4169,0.650566,2.48943,3.79057
4.864,100,65.5882,34.4118,-10.8979,117.72,0.688237,2.45176,3.82824
4.896,100,66.1108,33.8892,-10.3557,-32.6674,0.677783,2.46222,3.81778
4.928,100,66.4227,33.5773,-9.81844,-19.4909,0.671546,2.46845,3.81155
4.96,100,67.189,32.811,-9.29346,-47.8955,0.65622,2.48378,3.79622
4.992,100,61.162,38.838,-8.67205,376.687,0.776759,2.36324,3.91676
5.024,100,66.7821,33.2179,-8.14057,-351.255,0.664358,2.47564,3.80436
5.056,100,68.2646,31.7354,-7.6328,-92.657,0.634707,2.50529,3.77471
5.088,100,68.7804,31.2196,-7.13329,-32.2378,0.624391,2.51561,3.76439
5.12,100,58.6607,41.3393,-6.47186,632.482,0.826785,2.31321,3.96679
5.152,100,61.727,38.273,-5.85949,-191.641,0.76546,2.37454,3.90546
5.184,100,69.8055,30.1945,-5.37638,-504.906,0.60389,2.53611,3.74389
5.216,100,67.9034,32.0966,-4.86283,118.883,0.641933,2.49807,3.78193
5.248,100,67.8776,32.1224,-4.34887,1.61248,0.642449,2.49755,3.78245
5.28,100,73.1436,26.8564,-3.91917,-329.126,0.537129,2.60287,3.67713
5.312,100,71.6225,28.3775,-3.46513,95.0645,0.567549,2.57245,3.70755
5.344,100,64.7889,35.2111,-2.90175,427.104,0.704223,2.43578,3.84422
5.376,100,64.417,35.583,-2.33242,23.2391,0.711659,2.42834,3.85166
5.408,100,65.3462,34.6538,-1.77796,-58.073,0.693076,2.44692,3.83308
5.44,100,71.2306,28.7694,-1.31765,-367.772,0.575389,2.56461,3.71539
5.472,100,72.0038,27.9962,-0.869713,-48.3261,0.559925,2.58008,3.69992
5.504,100,72.0607,27.9393,-0.422685,-3.56118,0.558785,2.58121,3.69879
5.536,100,61.6872,38.3128,0.190319,648.345,0.766255,2.37374,3.90626
5.568,100,67.1076,32.8924,0.716598,-338.772,0.657848,2.48215,3.79785
5.6,100,64.9716,35.0284,1.27705,133.501,0.700569,2.43943,3.84057
5.632,100,62.9807,37.0193,1.86936,124.429,0.740386,2.39961,3.88039
5.664,100,68.8239,31.1761,2.36818,-365.2,0.623522,2.51648,3.76352
5.696,100,68.9309,31.0691,2.86528,-6.68769,0.621382,2.51862,3.76138
5.728,100,71.6445,28.3555,3.31897,-169.601,0.567109,2.57289,3.70711
5.76,100,70.418,29.582,3.79228,76.6599,0.59164,2.54836,3.73164
5.792,100,65.2806,34.7194,4.34779,321.084,0.694387,2.44561,3.83439
5.824,100,72.5784,27.4216,4.78654,-456.114,0.548431,2.59157,3.68843
5.856,100,65.7516,34.2484,5.33451,426.678,0.684968,2.45503,3.82497
5.888,100,67.3587,32.6413,5.85678,-100.441,0.652827,2.48717,3.79283
5.92,100,67.0625,32.9375,6.38378,18.5106,0.65875,2.48125,3.79875
5.952,100,72.7858,27.2142,6.8192,-357.71,0.544283,2.59572,3.68428
5.984,100,73.4241,26.5759,7.24442,-39.893,0.531517,2.60848,3.67152
6.016,100,69.7736,30.2264,7.72804,228.157,0.604528,2.53547,3.74453
6.048,100,79.5991,20.4009,8.05445,-614.09,0.408019,2.73198,3.54802
6.08,100,76.3675,23.6325,8.43257,201.975,0.472651,2.66735,3.61265
6.112,100,76.1494,23.8506,8.81418,13.6277,0.477012,2.66299,3.61701
6.144,100,77.8757,22.1243,9.16817,-107.896,0.442485,2.69751,3.58249
6.176,100,75.6356,24.3644,9.558,140.011,0.487288,2.65271,3.62729
6.208,100,87.8222,12.1778,9.75285,-761.663,0.243556,2.89644,3.38356
6.24,100,86.3174,13.6826,9.97177,94.0486,0.273652,2.86635,3.41365
6.272,100,91.2194,8.78058,10.1123,-306.376,0.175612,2.96439,3.31561
6.304,100,97.1758,2.82421,10.1574,-372.274,0.0564841,3.08352,3.19648
6.336,100,96.6504,3.34956,10.211,32.8346,0.0669912,3.07301,3.20699
6.368,100,111.507,-11.5066,10.0269,-928.511,-0.230132,3.37013,2.90987
6.4,100,101.689,-1.68886,9.99991,613.61,-0.0337771,3.17378,3.10622
6.432,100,105.471,-5.47095,9.91237,-236.381,-0.109419,3.24942,3.03058
6.464,100,112.978,-12.9777,9.70473,-469.174,-0.259555,3.39955,2.88045
6.496,100,113.67,-13.6705,9.486,-43.297,-0.27341,3.41341,2.86659
6.528,100,124.116,-24.1158,9.10015,-652.835,-0.482317,3.62232,2.65768
6.56,100,114.863,-14.8631,8.86234,578.294,-0.297263,3.43726,2.84274
6.592,100,118.682,-18.6818,8.56343,-238.668,-0.373636,3.51364,2.76636
6.624,100,121.592,-21.5916,8.21796,-181.862,-0.431832,3.57183,2.70817
6.656,100,120.297,-20.2968,7.89322,80.9275,-0.405935,3.54594,2.73406
6.688,100,132.441,-32.4412,7.37416,-759.029,-0.648824,3.78882,2.49118
6.72,100,143.452,-43.4516,6.67893,-688.149,-0.869032,4.00903,2.27097
6.752,100,135.213,-35.2133,6.11552,514.892,-0.704267,3.84427,2.43573
6.784,100,150.78,-50.7801,5.30304,-972.923,-1.0156,4.1556,2.1244
6.816,100,155.565,-55.5646,4.414,-299.03,-1.11129,4.25129,2.02871
6.848,100,153.831,-53.8312,3.5527,108.338,-1.07662,4.21662,2.06338
6.88,100,162.47,-62.4703,2.55318,-539.945,-1.24941,4.38941,1.89059
6.912,100,167.592,-67.5923,1.4717,-320.124,-1.35185,4.49185,1.78815
6.944,100,157.813,-57.8133,0.546689,611.187,-1.15627,4.29627,1.98373
6.976,100,173.075,-73.0745,-0.622503,-953.825,-1.46149,4.60149,1.67851
7.008,100,176.777,-76.7766,-1.85093,-231.383,-1.53553,4.67553,1.60447
7.04,100,175.046,-75.0464,-3.05167,108.141,-1.50093,4.64093,1.63907
7.072,100,182.481,-82.4805,-4.37136,-464.635,-1.64961,4.78961,1.49039
7.104,100,177.338,-77.3385,-5.60878,321.378,-1.54677,4.68677,1.59323
7.136,100,180.61,-80.6105,-6.89854,-204.499,-1.61221,4.75221,1.52779
7.168,100,179.588,-79.5877,-8.17195,63.9229,-1.59175,4.73175,1.54825
7.2,100,175.867,-75.8669,-9.38582,232.554,-1.51734,4.65734,1.62266
7.232,100,176.869,-76.8691,-10.6157,-62.6387,-1.53738,4.67738,1.60262
7.264,100,171.047,-71.047,-11.7525,363.882,-1.42094,4.56094,1.71906
7.296,100,167.465,-67.4646,-12.8319,223.895,-1.34929,4.48929,1.79071
7.328,100,163.054,-63.0541,-13.8408,275.661,-1.26108,4.40108,1.87892
7.36,100,151.844,-51.8443,-14.6703,700.611,-1.03689,4.17689,2.10311
7.392,100,154.644,-54.6445,-15.5446,-175.01,-1.09289,4.23289,2.04711
7.424,100,142.216,-42.2159,-16.22,776.786,-0.844317,3.98432,2.29568
7.456,100,142.397,-42.3966,-16.8984,-11.2977,-0.847933,3.98793,2.29207
7.488,100,131.98,-31.9799,-17.4101,651.044,-0.639599,3.7796,2.5004
7.52,100,137.062,-37.0615,-18.0031,-317.599,-0.74123,3.88123,2.39877
7.552,100,131.53,-31.5298,-18.5075,345.733,-0.630596,3.7706,2.5094
7.584,100,118.574,-18.5735,-18.8047,809.768,-0.37147,3.51147,2.76853
7.616,100,119.863,-19.8634,-19.1225,-80.6171,-0.397267,3.53727,2.74273
7.648,100,118.56,-18.5596,-19.4195,81.4845,-0.371192,3.51119,2.76881
7.68,100,111.151,-11.1511,-19.5979,463.035,-0.223021,3.36302,2.91698
7.712,100,109.853,-9.85345,-19.7555,81.1007,-0.197069,3.33707,2.94293
7.744,100,109.566,-9.56566,-19.9086,17.9867,-0.191313,3.33131,2.94869
7.776,100,105.797,-5.79723,-20.0014,235.527,-0.115945,3.25594,3.02406
7.808,100,105.673,-5.6729,-20.0921,7.77092,-0.113458,3.25346,3.02654
7.84,100,98.3399,1.66006,-20.0656,458.31,0.0332011,3.1068,3.1732
7.872,100,104.171,-4.17071,-20.1323,-364.423,-0.0834142,3.22341,3.05659
7.904,100,104.057,-4.05737,-20.1972,7.08345,-0.0811475,3.22115,3.05885
7.936,100,97.7314,2.26859,-20.1609,395.373,0.0453718,3.09463,3.18537
7.968,100,89.5338,10.4662,-19.9935,512.352,0.209325,2.93068,3.34932
8,100,85.111,14.889,-19.7552,276.423,0.29778,2.84222,3.43778
8.032,100,79.406,20.594,-19.4257,356.564,0.41188,2.72812,3.55188
8.064,100,83.8783,16.1217,-19.1678,-279.522,0.322433,2.81757,3.46243
8.096,100,83.1685,16.8315,-18.8985,44.3656,0.33663,2.80337,3.47663
8.128,100,76.2773,23.7227,-18.5189,430.697,0.474453,2.66555,3.61445
8.16,100,74.4876,25.5124,-18.1107,111.858,0.510248,2.62975,3.65025
8.192,100,79.6415,20.3585,-17.785,-322.118,0.40717,2.73283,3.54717
8.224,100,73.0479,26.9521,-17.3537,412.102,0.539043,2.60096,3.67904
8.256,100,65.9673,34.0327,-16.8092,442.537,0.680655,2.45935,3.82065
8.288,100,69.4582,30.5418,-16.3205,-218.182,0.610836,2.52916,3.75084
8.32,100,65.8433,34.1567,-15.774,225.931,0.683134,2.45687,3.82313
8.352,100,65.0688,34.9312,-15.2151,48.4066,0.698624,2.44138,3.83862
8.384,100,64.7497,35.2503,-14.6511,19.94,0.705005,2.43499,3.84501
8.416,100,68.8085,31.1915,-14.1521,-253.67,0.623831,2.51617,3.76383
8.448,100,65.1679,34.8321,-13.5948,227.535,0.696642,2.44336,3.83664
8.48,100,70.0294,29.9706,-13.1152,-303.844,0.599412,2.54059,3.73941
8.512,100,67.663,32.337,-12.5978,147.9,0.64674,2.49326,3.78674
8.544,100,63.8005,36.1995,-12.0186,241.406,0.72399,2.41601,3.86399
8.576,100,69.9843,30.0157,-11.5384,-386.484,0.600315,2.53969,3.74031
8.608,100,68.474,31.526,-11.034,94.3912,0.63052,2.50948,3.77052
8.64,100,63.6095,36.3905,-10.4517,304.034,0.727811,2.41219,3.86781
8.672,100,71.176,28.824,-9.99055,-472.906,0.576481,2.56352,3.71648
8.704,100,64.8482,35.1518,-9.42812,395.487,0.703037,2.43696,3.84304
8.736,100,63.9081,36.0919,-8.85065,58.7528,0.721838,2.41816,3.86184
8.768,100,63.4793,36.5207,-8.26632,26.7998,0.730414,2.40959,3.87041
8.8,100,62.437,37.563,-7.66531,65.1465,0.75126,2.38874,3.89126
8.832,100,60.0994,39.9006,-7.0269,146.099,0.798012,2.34199,3.93801
8.864,100,70.8454,29.1546,-6.56042,-671.626,0.583092,2.55691,3.72309
8.896,100,67.8961,32.1039,-6.04676,184.332,0.642078,2.49792,3.78208
8.928,100,67.4522,32.5478,-5.526,27.7419,0.650955,2.48904,3.79096
8.96,100,65.9532,34.0468,-4.98125,93.6912,0.680937,2.45906,3.82094
8.992,100,65.4757,34.5243,-4.42886,29.8404,0.690485,2.44951,3.83049
9.024,100,70.8738,29.1262,-3.96284,-337.381,0.582523,2.55748,3.72252
9.056,100,63.2018,36.7982,-3.37407,479.504,0.735965,2.40404,3.87596
9.088,100,67.5763,32.4237,-2.85529,-273.408,0.648474,2.49153,3.78847
9.12,100,62.1451,37.8549,-2.24961,339.452,0.757099,2.3829,3.8971
9.152,100,66.0893,33.9107,-1.70704,-246.515,0.678214,2.46179,3.81821
9.184,100,65.8602,34.1398,-1.1608,14.3173,0.682796,2.4572,3.8228
9.216,100,65.7588,34.2412,-0.612945,6.33824,0.684824,2.45518,3.82482
9.248,100,66.6077,33.3923,-0.0786691,-53.0585,0.667845,2.47215,3.80785
9.28,100,70.4917,29.5083,0.393464,-242.746,0.590166,2.54983,3.73017
9.312,100,65.2766,34.7234,0.949038,325.939,0.694467,2.44553,3.83447
9.344,100,66.4465,33.5535,1.48589,-73.1169,0.67107,2.46893,3.81107
9.376,100,71.3547,28.6453,1.94422,-306.763,0.572905,2.56709,3.71291
9.408,100,73.4299,26.5701,2.36934,-129.699,0.531402,2.6086,3.6714
9.44,100,68.1356,31.8644,2.87917,330.896,0.637289,2.50271,3.77729
9.472,100,64.6019,35.3981,3.44554,220.853,0.707962,2.43204,3.84796
9.504,100,74.9538,25.0462,3.84628,-646.991,0.500925,2.63908,3.64092
9.536,100,67.454,32.546,4.36702,468.738,0.650921,2.48908,3.79092
9.568,100,73.0624,26.9376,4.79802,-350.53,0.538751,2.60125,3.67875
9.6,100,73.0057,26.9943,5.22993,3.54759,0.539886,2.60011,3.67989
9.632,100,81.1869,18.8131,5.53094,-511.327,0.376262,2.76374,3.51626
9.664,100,74.8702,25.1298,5.93301,394.792,0.502595,2.6374,3.6426
9.696,100,86.4397,13.5603,6.14998,-723.093,0.271206,2.86879,3.41121
9.728,100,87.8967,12.1033,6.34363,-91.0587,0.242067,2.89793,3.38207
9.76,100,91.0949,8.90505,6.48611,-199.893,0.178101,2.9619,3.3181
9.792,100,87.7083,12.2917,6.68278,211.666,0.245834,2.89417,3.38583
9.824,100,93.3467,6.6533,6.78923,-352.4,0.133066,3.00693,3.27307
9.856,100,94.9881,5.0119,6.86942,-102.588,0.100238,3.03976,3.24024
9.888,100,105.581,-5.58147,6.78012,-662.086,-0.111629,3.25163,3.02837
9.92,100,106.489,-6.48869,6.6763,-56.701,-0.129774,3.26977,3.01023
9.952,100,108.708,-8.70791,6.53697,-138.701,-0.174158,3.31416,2.96584
9.984,100,102.237,-2.23679,6.50118,404.445,-0.0447358,3.18474,3.09526
10.016,100,112.822,-12.8223,6.29603,-661.593,-0.256446,3.39645,2.88355
10.048,100,110.501,-10.5006,6.12802,145.107,-0.210012,3.35001,2.92999
10.08,100,111.127,-11.1273,5.94998,-39.1695,-0.222546,3.36255,2.91745
10.112,100,116.514,-16.514,5.68576,-336.668,-0.33028,3.47028,2.80972
10.144,100,116.618,-16.6175,5.41988,-6.47315,-0.332351,3.47235,2.80765
10.176,100,122.118,-22.1178,5.06599,-343.763,-0.442355,3.58236,2.69764
10.208,100,113.236,-13.2358,4.85422,555.121,-0.264716,3.40472,2.87528
10.24,100,124.483,-24.4831,4.46249,-702.953,-0.489661,3.62966,2.65034
10.272,100,135.016,-35.0161,3.90223,-658.316,-0.700323,3.84032,2.43968
10.304,100,137.724,-37.7242,3.29864,-169.254,-0.754484,3.89448,2.38552
10.336,100,144.455,-44.4549,2.58737,-420.671,-0.889099,4.0291,2.2509
10.368,100,151.474,-51.4739,1.76378,-438.685,-1.02948,4.16948,2.11052
10.4,100,144.925,-44.9249,1.04498,409.31,-0.898499,4.0385,2.2415
10.432,100,156.444,-56.4436,0.141886,-719.917,-1.12887,4.26887,2.01113
10.464,100,159.492,-59.4921,-0.809988,-190.532,-1.18984,4.32984,1.95016
10.496,100,166.816,-66.8164,-1.87905,-457.767,-1.33633,4.47633,1.80367
10.528,100,169.504,-69.504,-2.99111,-167.973,-1.39008,4.53008,1.74992
10.56,100,173.224,-73.2242,-4.1627,-232.512,-1.46448,4.60448,1.67552
10.592,100,181.466,-81.4657,-5.46615,-515.098,-1.62931,4.76931,1.51069
10.624,100,182.093,-82.0929,-6.77964,-39.1983,-1.64186,4.78186,1.49814
10.656,100,187.065,-87.0651,-8.17268,-310.761,-1.7413,4.8813,1.3987
10.688,100,191.358,-91.3577,-9.6344,-268.286,-1.82715,4.96715,1.31285
10.72,100,180.193,-80.1929,-10.9175,697.795,-1.60386,4.74386,1.53614
