time,setpoint,measured,err,sum_err,der,output,l_speed,r_speed,rolling_mean
3.904,80,67.4827,12.5173,-22.6248,-183.019,-1.24783,4.38783,1.89217,-7.72704
3.936,80,68.7917,11.2083,-22.3558,-54.543,-0.349228,3.48923,2.79077,-7.57309
3.968,80,66.8551,13.1449,-22.0403,80.6946,0.626587,2.51341,3.76659,-7.40601
4,80,68.1461,11.8539,-21.7558,-53.7953,-0.336408,3.47641,2.80359,-7.25193
4.032,80,62.0688,17.9312,-21.3254,253.224,1.89321,1.24679,5.03321,-7.05207
4.064,80,68.7542,11.2458,-21.0555,-278.559,-1.93121,5.07121,1.20879,-6.90799
4.096,80,70.7457,9.25431,-20.8334,-82.9791,-0.563787,3.70379,2.57621,-6.78172
4.128,80,68.6467,11.3533,-20.561,87.4581,0.662579,2.47742,3.80258,-6.64114
4.16,80,65.7415,14.2585,-20.2188,121.049,0.927529,2.21247,4.06753,-6.48037
4.192,80,73.4832,6.51678,-20.0624,-322.571,-2.28253,5.42253,0.857471,-6.38116
4.224,80,69.6984,10.3016,-19.8151,157.7,1.15256,1.98744,4.29256,-6.25477
4.256,80,68.2385,11.7615,-19.5328,60.8296,0.480663,2.65934,3.62066,-6.11931
4.288,80,56.7732,23.2268,-18.9754,477.722,3.53704,-0.39704,6.28,-5.90031
4.32,80,62.3415,17.6585,-18.5516,-232.012,-1.53678,4.67678,1.60322,-5.7258
4.352,80,63.2415,16.7585,-18.1494,-37.4991,-0.166574,3.30657,2.97343,-5.56048
4.384,80,72.4146,7.58539,-17.9673,-382.215,-2.6892,5.8292,0.450802,-5.46452
4.416,80,65.6895,14.3105,-17.6239,280.213,2.06229,1.07771,5.20229,-5.32122
4.448,80,74.9564,5.04356,-17.5028,-386.122,-2.73841,5.87841,0.40159,-5.24666
4.48,80,71.043,8.95697,-17.2879,163.059,1.18563,1.95437,4.32563,-5.1452
4.512,80,72.8162,7.18379,-17.1155,-73.8827,-0.507386,3.64739,2.63261,-5.05776
4.544,80,70.2315,9.76855,-16.881,107.698,0.802141,2.33786,3.94214,-4.95335
4.576,80,65.0248,14.9752,-16.5216,216.942,1.62348,1.51652,4.76348,-4.81399
4.608,80,70.2366,9.76335,-16.2873,-217.159,-1.4962,4.6362,1.6438,-4.71276
4.64,80,75.6291,4.37092,-16.1824,-224.685,-1.59771,4.73771,1.54229,-4.65011
4.672,80,74.8555,5.1445,-16.0589,32.2323,0.228577,2.91142,3.36858,-4.58303
4.704,80,72.7727,7.22732,-15.8855,86.7844,0.634047,2.50595,3.77405,-4.50269
4.736,80,70.6619,9.33815,-15.6614,87.951,0.661945,2.47806,3.80194,-4.40917
4.768,80,69.0397,10.9603,-15.3983,67.5878,0.533125,2.60688,3.67312,-4.30602
4.8,80,72.6383,7.36171,-15.2216,-149.94,-1.03885,4.17885,2.10115,-4.22823
4.832,80,72.2719,7.72808,-15.0362,15.2655,0.134629,3.00537,3.27463,-4.14905
4.864,80,70.9414,9.05861,-14.8188,55.4387,0.431652,2.70835,3.57165,-4.06216
4.896,80,71.1021,8.89791,-14.6052,-6.69575,-0.0090956,3.1491,3.1309,-3.97745
4.928,80,72.9857,7.01432,-14.4369,-78.4831,-0.533821,3.67382,2.60618,-3.90608
4.96,80,74.5079,5.49207,-14.305,-63.4268,-0.440546,3.58055,2.69945,-3.84544
4.992,80,66.2578,13.7422,-13.9752,343.755,2.51749,0.622507,5.65749,-3.7327
5.024,80,73.557,6.44302,-13.8206,-304.132,-2.13479,5.27479,1.00521,-3.66789
5.056,80,74.5448,5.45517,-13.6897,-41.1607,-0.281473,3.42147,2.85853,-3.61015
5.088,80,75.6756,4.32443,-13.5859,-47.1142,-0.333504,3.4735,2.8065,-3.56024
5.12,80,65.3048,14.6952,-13.2332,432.115,3.15379,-0.0137852,6.28,-3.44615
5.152,80,67.5197,12.4803,-12.9337,-92.2856,-0.578049,3.71805,2.56195,-3.34723
5.184,80,76.8199,3.18015,-12.8574,-387.508,-2.75171,5.89171,0.388293,-3.30693
5.216,80,76.4114,3.58857,-12.7712,17.0176,0.116256,3.02374,3.25626,-3.26463
5.248,80,75.841,4.159,-12.6714,23.7679,0.169467,2.97053,3.30947,-3.21936
5.28,80,81.1639,-1.16395,-12.6993,-221.789,-1.61706,4.75706,1.52294,-3.20691
5.312,80,79.6638,0.336244,-12.6913,62.508,0.409286,2.73071,3.54929,-3.18556
5.344,80,72.3318,7.66819,-12.5072,305.498,2.19617,0.943833,5.33617,-3.12057
5.376,80,71.2941,8.70592,-12.2983,43.2388,0.349311,2.79069,3.48931,-3.05017
5.408,80,72.782,7.21797,-12.1251,-61.9979,-0.408661,3.54866,2.73134,-2.98942
5.44,80,79.2316,0.768427,-12.1066,-268.731,-1.93032,5.07032,1.20968,-2.96731
5.472,80,79.7988,0.201151,-12.1018,-23.6365,-0.200147,3.34015,2.93985,-2.94878
5.504,80,79.5367,0.46335,-12.0907,10.9249,0.0469393,3.09306,3.18694,-2.92894
5.536,80,68.5934,11.4066,-11.8169,455.967,3.29711,-0.157107,6.28,-2.84608
5.568,80,73.581,6.41897,-11.6629,-207.816,-1.44692,4.58692,1.69308,-2.79283
5.6,80,72.2672,7.73279,-11.4773,54.7428,0.424349,2.71565,3.56435,-2.73269
5.632,80,70.2866,9.71337,-11.2442,82.524,0.639532,2.50047,3.77953,-2.66197
5.664,80,77.1905,2.80948,-11.1767,-287.662,-2.04333,5.18333,1.09667,-2.63106
5.696,80,77.9488,2.05119,-11.1275,-31.5957,-0.237062,3.37706,2.90294,-2.60475
5.728,80,80.5944,-0.594375,-11.1418,-110.232,-0.817655,3.95766,2.32234,-2.59352
5.76,80,78.9532,1.04678,-11.1166,68.3814,0.461768,2.67823,3.60177,-2.5733
5.792,80,73.4148,6.58517,-10.9586,230.766,1.66175,1.47825,4.80175,-2.5227
5.824,80,80.7282,-0.728193,-10.9761,-304.723,-2.19539,5.33539,0.944613,-2.51284
5.856,80,75.8337,4.16635,-10.8761,203.939,1.45028,1.68972,4.59028,-2.47634
5.888,80,82.6126,-2.61258,-10.9388,-282.455,-2.05458,5.19458,1.08542,-2.47708
5.92,80,73.4053,6.59471,-10.7805,383.637,2.74467,0.39533,5.88467,-2.42804
5.952,80,80.3706,-0.370574,-10.7894,-290.22,-2.08895,5.22895,1.05105,-2.41698
5.984,80,78.9383,1.06172,-10.7639,59.6789,0.401297,2.7387,3.5413,-2.39838
6.016,80,73.3695,6.63048,-10.6048,232.032,1.67213,1.46787,4.81213,-2.35035
6.048,80,81.6227,-1.62274,-10.6437,-343.884,-2.47975,5.61975,0.660254,-2.3465
6.08,80,73.8563,6.14369,-10.4963,323.602,2.31637,0.823627,5.45637,-2.30182
6.112,80,71.5724,8.42764,-10.294,95.1643,0.720171,2.41983,3.86017,-2.24564
6.144,80,71.2038,8.79615,-10.0829,15.3547,0.159039,2.98096,3.29904,-2.18813
6.176,80,66.6329,13.3671,-9.76211,190.456,1.44081,1.69919,4.58081,-2.10754
6.208,80,76.2285,3.77149,-9.67159,-399.817,-2.82442,5.96442,0.315582,-2.07723
6.24,80,73.611,6.38899,-9.51826,109.062,0.802439,2.33756,3.94244,-2.03382
6.272,80,75.3789,4.62109,-9.40735,-73.6624,-0.506845,3.64684,2.63316,-1.99986
6.304,80,78.1632,1.83676,-9.36327,-116.014,-0.831624,3.97162,2.30838,-1.98039
6.336,80,73.7169,6.2831,-9.21248,185.264,1.34187,1.79813,4.48187,-1.93865
6.368,80,83.8531,-3.85314,-9.30495,-422.343,-3.05148,6,0.0885198,-1.94827
6.4,80,69.5691,10.4309,-9.05461,595.167,4.28176,-1.14176,6.28,-1.88638
6.432,80,72.9953,7.0047,-8.8865,-142.757,-0.97309,4.11309,2.16691,-1.84214
6.464,80,79.4624,0.537603,-8.8736,-269.462,-1.92833,5.06833,1.21167,-1.83036
6.496,80,78.5128,1.48717,-8.8379,39.5653,0.268231,2.87177,3.40823,-1.81402
6.528,80,84.0308,-4.0308,-8.93464,-229.916,-1.68963,4.82963,1.45037,-1.82489
6.56,80,74.7575,5.24245,-8.80882,386.386,2.7576,0.3824,5.8976,-1.79041
6.592,80,75.8215,4.17854,-8.70854,-44.3297,-0.301154,3.44115,2.83885,-1.76144
6.624,80,76.6278,3.3722,-8.62761,-33.5975,-0.232195,3.3722,2.9078,-1.73664
6.656,80,72.9111,7.08894,-8.45747,154.864,1.13605,2.00395,4.27605,-1.69421
6.688,80,77.8997,2.10027,-8.40707,-207.862,-1.4768,4.6168,1.6632,-1.67605
6.72,80,81.9165,-1.91647,-8.45306,-167.364,-1.22636,4.36636,1.91364,-1.67719
6.752,80,71.1779,8.8221,-8.24133,447.441,3.22371,-0.0837084,6.28,-1.62743
6.784,80,79.1227,0.877266,-8.22028,-331.035,-2.35934,5.49934,0.780659,-1.61562
6.816,80,79.057,0.942964,-8.19764,2.7374,0.00442222,3.13558,3.14442,-1.60361
6.848,80,73.7848,6.21524,-8.04848,219.678,1.58824,1.55176,4.72824,-1.56707
6.88,80,77.578,2.42199,-7.99035,-158.052,-1.12006,4.26006,2.01994,-1.54852
6.912,80,75.2942,4.70585,-7.87741,95.1606,0.69356,2.44644,3.83356,-1.51956
6.944,80,65.5569,14.4431,-7.53078,405.721,2.98095,0.159048,6.12095,-1.446
6.976,80,72.0996,7.90038,-7.34117,-272.615,-1.88001,5.02001,1.25999,-1.40313
7.008,80,74.1846,5.81536,-7.2016,-86.8759,-0.58334,3.72334,2.55666,-1.37017
7.04,80,71.5002,8.49977,-6.9976,111.85,0.848386,2.29161,3.98839,-1.3253
7.072,80,74.9717,5.02826,-6.87693,-144.646,-0.99851,4.13851,2.14149,-1.29655
7.104,80,72.1603,7.83971,-6.68877,117.144,0.880807,2.25919,4.02081,-1.2554
7.136,80,76.241,3.75904,-6.59855,-170.028,-1.18884,4.32884,1.95116,-1.23291
7.168,80,76.0364,3.9636,-6.50343,8.52332,0.0774177,3.06258,3.21742,-1.20972
7.2,80,74.6825,5.31748,-6.37581,56.4115,0.429016,2.71098,3.56902,-1.18071
7.232,80,76.66,3.33995,-6.29565,-82.3968,-0.571315,3.71132,2.56868,-1.1607
7.264,80,75.1355,4.86451,-6.1789,63.5232,0.475853,2.66415,3.61585,-1.13416
7.296,80,74.9788,5.02117,-6.05839,6.52728,0.0740766,3.06592,3.21408,-1.10716
7.328,80,78.0412,1.95884,-6.01138,-127.597,-0.902948,4.04295,2.23705,-1.09377
7.36,80,72.4962,7.50385,-5.83129,231.042,1.68663,1.45337,4.82663,-1.05639
7.392,80,77.6753,2.32467,-5.7755,-215.799,-1.52345,4.66345,1.61655,-1.04176
7.424,80,73.0724,6.92757,-5.60924,191.787,1.40416,1.73584,4.54416,-1.00741
7.456,80,76.5112,3.48882,-5.5255,-143.281,-0.998835,4.13884,2.14116,-0.988109
7.488,80,71.6425,8.35745,-5.32493,202.86,1.49624,1.64376,4.63624,-0.94817
7.52,80,77.5863,2.4137,-5.267,-247.656,-1.74675,4.88675,1.39325,-0.933865
7.552,80,78.3011,1.69891,-5.22622,-29.7829,-0.21052,3.35052,2.92948,-0.922709
7.584,80,70.9868,9.01318,-5.00991,304.761,2.2245,0.915499,5.3645,-0.880785
7.616,80,75.8131,4.18687,-4.90942,-201.096,-1.40012,4.54012,1.73988,-0.859492
7.648,80,75.8085,4.19152,-4.80882,0.193638,0.0253414,3.11466,3.16534,-0.838359
7.68,80,73.7032,6.29677,-4.6577,87.7188,0.664399,2.4756,3.8044,-0.808629
7.712,80,73.7036,6.29636,-4.50659,-0.0170748,0.0436575,3.09634,3.18366,-0.779148
7.744,80,74.7941,5.2059,-4.38165,-45.4361,-0.287366,3.42737,2.85263,-0.754416
7.776,80,73.3732,6.6268,-4.2226,59.2043,0.466731,2.67327,3.60673,-0.724041
7.808,80,76.4263,3.57375,-4.13683,-127.21,-0.880317,4.02032,2.25968,-0.706427
7.84,80,72.6482,7.3518,-3.96039,157.419,1.16936,1.97064,4.30936,-0.673536
7.872,80,80.0512,-0.0511527,-3.96162,-308.456,-2.19566,5.33566,0.944339,-0.671006
7.904,80,80.8525,-0.852543,-3.98208,-33.3913,-0.255472,3.39547,2.88453,-0.671741
7.936,80,78.8592,1.14077,-3.9547,83.0546,0.586983,2.55302,3.72698,-0.664432
7.968,80,75.4991,4.50093,-3.84668,140.007,1.02076,2.11924,4.16076,-0.643688
8,80,74.6141,5.38588,-3.71742,36.873,0.298902,2.8411,3.4389,-0.61957
8.032,80,72.7372,7.26283,-3.54311,78.206,0.60893,2.53107,3.74893,-0.588166
8.064,80,80.1815,-0.181544,-3.54747,-310.182,-2.20787,5.34787,0.932131,-0.586552
8.096,80,82.2221,-2.22215,-3.6008,-85.0253,-0.632276,3.77228,2.50772,-0.593017
8.128,80,77.5658,2.4342,-3.54238,194.014,1.3854,1.7546,4.5254,-0.581099
8.16,80,78.0762,1.92381,-3.49621,-21.266,-0.143248,3.28325,2.99675,-0.571276
8.192,80,84.2413,-4.2413,-3.598,-256.88,-1.86717,5.00717,1.27283,-0.585612
8.224,80,78.4587,1.54127,-3.56101,240.94,1.70955,1.43045,4.84955,-0.577336
8.256,80,72.8052,7.19475,-3.38833,235.562,1.72284,1.41716,4.86284,-0.547211
8.288,80,77.6906,2.30936,-3.33291,-203.558,-1.42994,4.56994,1.71006,-0.536182
8.32,80,74.9568,5.04315,-3.21187,113.908,0.84267,2.29733,3.98267,-0.514723
8.352,80,73.6028,6.3972,-3.05834,56.4187,0.448272,2.69173,3.58827,-0.488241
8.384,80,73.3925,6.60752,-2.89976,8.76305,0.113217,3.02678,3.25322,-0.461158
8.416,80,78.7757,1.22428,-2.87038,-224.301,-1.58524,4.72524,1.55476,-0.454749
8.448,80,76.0813,3.91866,-2.77633,112.266,0.822168,2.31783,3.96217,-0.438183
8.48,80,81.0174,-1.01738,-2.80075,-205.668,-1.4733,4.6133,1.6667,-0.440369
8.512,80,78.2508,1.74921,-2.75877,115.275,0.823999,2.316,3.964,-0.432137
8.544,80,74.1236,5.87641,-2.61773,171.966,1.26292,1.87708,4.40292,-0.40851
8.576,80,80.3338,-0.333849,-2.62574,-258.761,-1.84254,4.98254,1.29746,-0.408231
8.608,80,78.0062,1.99385,-2.57789,96.9873,0.697242,2.44276,3.83724,-0.399302
8.64,80,72.8803,7.11965,-2.40702,213.575,1.5693,1.5707,4.7093,-0.371454
8.672,80,80.403,-0.402968,-2.41669,-313.442,-2.22971,5.36971,0.910289,-0.37157
8.704,80,73.7097,6.29034,-2.26572,278.888,2.02466,1.11534,5.16466,-0.347078
8.736,80,73.2817,6.7183,-2.10448,17.8319,0.180696,2.9593,3.3207,-0.321197
