time,setpoint,measured,err,sum_err,der,output,l_speed,r_speed,rolling_mean
10.016,80,86.7902,-6.79015,0,-420.105,-4.05148,6,-0.911476,-11.5557
10.048,80,80.444,-0.444002,0,264.423,2.49347,0.646532,5.63347,-11.5203
10.08,80,80.3434,-0.343379,0,4.19261,0.0354996,3.1045,3.1755,-11.4848
10.112,80,82.1223,-2.12233,0,-74.1231,-0.725931,3.86593,2.41407,-11.4552
10.144,80,80.7763,-0.776255,0,56.0866,0.520703,2.6193,3.6607,-11.4215
10.176,80,83.1943,-3.19434,0,-100.754,-0.990453,4.13045,2.14955,-11.3956
10.208,80,73.2754,6.7246,0,413.289,3.98628,-0.84628,6.28,-11.3388
10.24,80,77.1988,2.8012,0,-163.475,-1.51122,4.65122,1.62878,-11.2947
10.272,80,82.4864,-2.48642,0,-220.318,-2.11184,5.25184,1.02816,-11.2672
10.304,80,83.3347,-3.33475,0,-35.3469,-0.374045,3.51405,2.76595,-11.2426
10.336,80,83.3658,-3.36576,0,-1.29192,-0.0525977,3.1926,3.0874,-11.2182
10.368,80,87.7531,-7.75314,0,-182.808,-1.82057,4.96057,1.31943,-11.2075
10.4,80,80.5942,-0.594242,0,298.287,2.81168,0.328316,5.95168,-11.1748
10.432,80,86.3876,-6.38756,0,-241.388,-2.35777,5.49777,0.782231,-11.1602
10.464,80,80.3371,-0.337089,0,252.103,2.37833,0.761672,5.51833,-11.1271
10.496,80,80.8638,-0.86382,0,-21.9471,-0.217766,3.35777,2.92223,-11.0958
10.528,80,81.8119,-1.81192,0,-39.504,-0.395056,3.53506,2.74494,-11.0676
10.56,80,77.2063,2.79371,0,191.901,1.84699,1.29301,4.98699,-11.0255
10.592,80,80.6735,-0.67354,0,-144.469,-1.37331,4.51331,1.76669,-10.9943
10.624,80,81.4307,-1.43065,0,-31.5464,-0.315281,3.45528,2.82472,-10.9655
10.656,80,83.1261,-3.12612,0,-70.6444,-0.705103,3.8451,2.4349,-10.9419
10.688,80,87.1576,-7.15761,0,-167.979,-1.67329,4.81329,1.46671,-10.9306
10.72,80,81.3054,-1.30539,0,243.842,2.28864,0.851356,5.42864,-10.9019
10.752,80,77.9361,2.06393,0,140.389,1.35144,1.78856,4.49144,-10.8633
10.784,80,80.9783,-0.978336,0,-126.761,-1.20963,4.34963,1.93037,-10.8339
10.816,80,79.5314,0.468575,0,60.288,0.575344,2.56466,3.71534,-10.8005
10.848,80,83.7568,-3.75684,0,-176.059,-1.70884,4.84884,1.43116,-10.7797
10.88,80,82.7861,-2.78609,0,40.448,0.3488,2.7912,3.4888,-10.7562
10.912,80,83.2462,-3.2462,0,-19.1715,-0.220125,3.36013,2.91987,-10.7342
10.944,80,75.333,4.66697,0,329.715,3.17181,-0.031814,6.28,-10.6892
10.976,80,87.1955,-7.19548,0,-494.269,-4.75718,6,-1.61718,-10.679
11.008,80,82.1817,-2.18168,0,208.908,1.948,1.192,5.088,-10.6543
11.04,80,81.1032,-1.10319,0,44.9372,0.411418,2.72858,3.55142,-10.6266
11.072,80,88.6357,-8.63575,0,-313.856,-3.06957,6,0.0704281,-10.6208
11.104,80,77.2276,2.77241,0,475.34,4.52523,-1.38523,6.28,-10.5822
11.136,80,82.7444,-2.7444,0,-229.867,-2.20518,5.34518,0.934822,-10.5597
11.168,80,81.1256,-1.12563,0,67.4486,0.623881,2.51612,3.76388,-10.5327
11.2,80,77.2693,2.73074,0,160.682,1.55122,1.58878,4.69122,-10.4948
11.232,80,78.2229,1.77706,0,-39.7364,-0.354184,3.49418,2.78582,-10.4598
11.264,80,79.3997,0.600333,0,-49.0304,-0.456133,3.59613,2.68387,-10.4284
11.296,80,84.5136,-4.51357,0,-213.079,-2.06776,5.20776,1.07224,-10.4116
11.328,80,88.4894,-8.48936,0,-165.658,-1.66734,4.80734,1.47266,-10.4062
11.36,80,85.7698,-5.7698,0,113.315,1.00159,2.13841,4.14159,-10.3932
11.392,80,80.0316,-0.0315514,0,239.094,2.25906,0.880944,5.39906,-10.3641
11.424,80,86.2149,-6.21493,0,-257.641,-2.50928,5.64928,0.630717,-10.3524
11.456,80,85.0173,-5.01731,0,49.9007,0.411354,2.72865,3.55135,-10.3375
11.488,80,80.8941,-0.894104,0,171.8,1.61278,1.52722,4.75278,-10.3112
11.52,80,83.5252,-3.52521,0,-109.629,-1.0783,4.2183,2.0617,-10.2924
11.552,80,81.7779,-1.77785,0,72.8064,0.666686,2.47331,3.80669,-10.2688
11.584,80,78.9339,1.06614,0,118.5,1.13261,2.00739,4.27261,-10.2375
11.616,80,83.2367,-3.23673,0,-179.286,-1.73309,4.87309,1.40691,-10.2182
11.648,80,77.1274,2.87261,0,254.556,2.44002,0.699978,5.58002,-10.1822
11.68,80,82.3125,-2.31255,0,-216.048,-2.06941,5.20941,1.07059,-10.1607
11.712,80,83.2628,-3.26277,0,-39.5925,-0.413302,3.5533,2.7267,-10.1418
11.744,80,82.3895,-2.38947,0,36.3874,0.315187,2.82481,3.45519,-10.1207
11.776,80,77.7631,2.23691,0,192.766,1.84848,1.29152,4.98848,-10.0871
11.808,80,80.5477,-0.547736,0,-116.027,-1.10303,4.24303,2.03697,-10.0613
11.84,80,82.0628,-2.0628,0,-63.1275,-0.621309,3.76131,2.51869,-10.0396
11.872,80,79.1465,0.853547,0,121.514,1.15855,1.98145,4.29855,-10.0103
11.904,80,80.2616,-0.261563,0,-46.4629,-0.442214,3.58221,2.69779,-9.98408
11.936,80,76.1958,3.80425,0,169.409,1.64656,1.49344,4.78656,-9.94711
11.968,80,80.3174,-0.317357,0,-171.733,-1.62669,4.76669,1.51331,-9.92136
12,80,77.7793,2.22068,0,105.751,1.026,2.114,4.166,-9.88898
12.032,80,83.1585,-3.15847,0,-224.131,-2.15594,5.29594,0.98406,-9.87108
12.064,80,82.9894,-2.98945,0,7.04246,0.0306779,3.10932,3.17068,-9.85283
12.096,80,80.9014,-0.9014,0,87.0019,0.811351,2.32865,3.95135,-9.82915
12.128,80,73.7771,6.22294,0,296.847,2.87988,0.260116,6.01988,-9.78679
12.16,80,87.2166,-7.21657,0,-559.98,-5.37841,6,-2.23841,-9.78003
12.192,80,78.6256,1.37444,0,357.959,3.3992,-0.259203,6.28,-9.75075
12.224,80,83.0911,-3.09109,0,-186.064,-1.79539,4.93539,1.34461,-9.73332
12.256,80,79.8671,0.132913,0,134.334,1.27105,1.86895,4.41105,-9.70756
12.288,80,85.1549,-5.15487,0,-220.324,-2.14392,5.28392,0.996075,-9.6957
12.32,80,76.6816,3.31839,0,353.053,3.37617,-0.236167,6.28,-9.6619
12.352,80,80.7363,-0.736329,0,-168.946,-1.60538,4.74538,1.53462,-9.63878
12.384,80,84.1031,-4.10309,0,-140.282,-1.3749,4.5149,1.7651,-9.62447
12.416,80,87.9052,-7.90521,0,-158.422,-1.59195,4.73195,1.54805,-9.62004
12.448,80,80.8081,-0.808082,0,295.714,2.7848,0.355203,5.9248,-9.59739
12.48,80,79.3839,0.616148,0,59.3429,0.568184,2.57182,3.70818,-9.5712
12.512,80,81.7946,-1.79458,0,-100.447,-0.970759,4.11076,2.16924,-9.55131
12.544,80,81.7604,-1.76035,0,1.4261,-0.0076476,3.14765,3.13235,-9.53144
12.576,80,83.3097,-3.30975,0,-64.5581,-0.649791,3.78979,2.49021,-9.51561
12.608,80,80.9328,-0.93281,0,99.039,0.924725,2.21527,4.06473,-9.49382
12.64,80,89.4728,-9.47279,0,-355.832,-3.47629,6,-0.33629,-9.49377
12.672,80,82.0919,-2.09191,0,307.537,2.88112,0.258883,6.02112,-9.47508
12.704,80,77.2369,2.76307,0,202.291,1.94481,1.19519,5.08481,-9.44425
12.736,80,78.1214,1.87864,0,-36.8515,-0.325703,3.4657,2.8143,-9.4158
12.768,80,85.4628,-5.46283,0,-305.894,-2.95626,6,0.183743,-9.40589
12.8,80,86.9263,-6.92625,0,-60.9761,-0.659339,3.79934,2.48066,-9.39969
12.832,80,84.6245,-4.62449,0,95.9069,0.850827,2.28917,3.99083,-9.38779
12.864,80,76.862,3.13798,0,323.436,3.09413,0.0458721,6.23413,-9.35663
12.896,80,82.0551,-2.05509,0,-216.378,-2.06943,5.20943,1.07057,-9.33851
12.928,80,79.1136,0.886423,0,122.563,1.16886,1.97114,4.30886,-9.3132
12.96,80,76.8869,3.11315,0,92.7801,0.91413,2.22587,4.05413,-9.28252
12.992,80,85.9005,-5.9005,0,-375.569,-3.61993,6,-0.479931,-9.27419
13.024,80,79.2592,0.740808,0,276.721,2.62391,0.516094,5.76391,-9.24958
13.056,80,82.7788,-2.77883,0,-146.652,-1.4192,4.5592,1.7208,-9.23372
13.088,80,87.1272,-7.12716,0,-181.18,-1.79768,4.93768,1.34232,-9.22857
13.12,80,77.4758,2.52415,0,402.138,3.83049,-0.690494,6.28,-9.19991
13.152,80,75.3815,4.61851,0,87.2649,0.880075,2.25992,4.02008,-9.16628
13.184,80,81.9355,-1.93553,0,-273.085,-2.60388,5.74388,0.536122,-9.14873
13.216,80,80.1522,-0.152153,0,74.3073,0.700378,2.43962,3.84038,-9.12695
13.248,80,88.7086,-8.70859,0,-356.518,-3.4736,6,-0.333602,-9.12594
13.28,80,85.1855,-5.18552,0,146.795,1.32499,1.81501,4.46499,-9.11644
13.312,80,80.9415,-0.941464,0,176.836,1.6598,1.4802,4.7998,-9.09679
13.344,80,81.4383,-1.43832,0,-20.7024,-0.212898,3.3529,2.9271,-9.07843
13.376,80,84.5579,-4.5579,0,-129.983,-1.28303,4.42303,1.85697,-9.06761
13.408,80,89.2139,-9.21393,0,-194.001,-1.94388,5.08388,1.19612,-9.06796
13.44,80,85.5533,-5.55325,0,152.528,1.37475,1.76525,4.51475,-9.05959
13.472,80,74.8343,5.16566,0,446.621,4.28256,-1.14256,6.28,-9.0258
13.504,80,82.2259,-2.22589,0,-307.981,-2.93713,6,0.202868,-9.00969
13.536,80,81.1391,-1.13907,0,45.2844,0.414269,2.72573,3.55427,-8.99108
13.568,80,82.1372,-2.13716,0,-41.5872,-0.418645,3.55864,2.72136,-8.97492
13.6,80,85.043,-5.04303,0,-121.078,-1.2047,4.3447,1.9353,-8.96567
13.632,80,83.3547,-3.3547,0,70.347,0.624523,2.51548,3.76452,-8.9525
13.664,80,80.4454,-0.445406,0,121.221,1.14019,1.99981,4.28019,-8.93257
13.696,80,82.2521,-2.25207,0,-75.2776,-0.738399,3.8784,2.4016,-8.91697
13.728,80,87.8137,-7.81372,0,-231.736,-2.28367,5.42367,0.856335,-8.91439
13.76,80,82.0586,-2.05864,0,239.795,2.24136,0.898639,5.38136,-8.89845
13.792,80,78.5853,1.41466,0,144.721,1.38459,1.75541,4.52459,-8.87452
13.824,80,79.6355,0.364511,0,-43.7563,-0.409123,3.54912,2.73088,-8.85313
13.856,80,79.9086,0.091385,0,-11.3803,-0.106447,3.24645,3.03355,-8.83248
13.888,80,80.6477,-0.647731,0,-30.7965,-0.2988,3.4388,2.8412,-8.81362
13.92,80,76.0344,3.96559,0,192.222,1.86408,1.27592,5.00408,-8.78424
13.952,80,82.0779,-2.07793,0,-251.813,-2.40457,5.54457,0.735429,-8.76886
13.984,80,74.3335,5.66653,0,322.686,3.11738,0.0226228,6.25738,-8.73583
14.016,80,77.424,2.57596,0,-128.773,-1.186,4.326,1.954,-8.71
14.048,80,80.7097,-0.709669,0,-136.901,-1.30223,4.44223,1.83777,-8.69178
14.08,80,84.6502,-4.65019,0,-164.188,-1.60738,4.74738,1.53262,-8.68259
14.112,80,80.8308,-0.830802,0,159.141,1.49391,1.64609,4.63391,-8.66479
14.144,80,75.4258,4.57419,0,225.208,2.18311,0.956893,5.32311,-8.63483
14.176,80,80.1725,-0.17251,0,-197.779,-1.87108,5.01108,1.26892,-8.61573
14.208,80,82.7952,-2.79519,0,-109.278,-1.06622,4.20622,2.07378,-8.60262
14.24,80,82.6611,-2.66112,0,5.5863,0.0208571,3.11914,3.16086,-8.58927
14.272,80,76.7817,3.21829,0,244.976,2.35364,0.786362,5.49364,-8.5628
14.304,80,81.4028,-1.4028,0,-192.546,-1.83639,4.97639,1.30361,-8.54678
14.336,80,82.0217,-2.0217,0,-25.7872,-0.267949,3.40795,2.87205,-8.53221
14.368,80,76.4332,3.56682,0,232.855,2.24328,0.896721,5.38328,-8.50527
14.4,80,79.012,0.988016,0,-107.45,-1.00355,4.14355,2.13645,-8.48417
14.432,80,74.1729,5.82712,0,201.629,1.97532,1.16468,5.11532,-8.45244
14.464,80,80.6109,-0.610884,0,-268.25,-2.54229,5.68229,0.597706,-8.43509
14.496,80,81.705,-1.70501,0,-45.5884,-0.451271,3.59127,2.68873,-8.42023
14.528,80,85.8886,-5.88858,0,-174.315,-1.71794,4.85794,1.42206,-8.41466
14.56,80,75.0291,4.97091,0,452.479,4.33558,-1.19558,6.28,-8.38524
14.592,80,79.9393,0.0607447,0,-204.59,-1.93265,5.07265,1.20735,-8.36672
14.624,80,82.1761,-2.17613,0,-93.2033,-0.906884,4.04688,2.23312,-8.35317
14.656,80,78.8364,1.16361,0,139.156,1.32899,1.81101,4.46899,-8.33239
14.688,80,79.5715,0.428468,0,-30.6308,-0.28432,3.42432,2.85568,-8.3133
14.72,80,80.6547,-0.654696,0,-45.1318,-0.434352,3.57435,2.70565,-8.29666
14.752,80,85.4802,-5.48024,0,-201.064,-1.96582,5.10582,1.17418,-8.29055
14.784,80,76.5065,3.49349,0,373.905,3.57533,-0.435326,6.28,-8.26504
14.816,80,82.7969,-2.79693,0,-262.101,-2.51042,5.65042,0.629585,-8.25323
14.848,80,84.9826,-4.98256,0,-91.0679,-0.920383,4.06038,2.21962,-8.24618
14.88,80,86.6134,-6.61344,0,-67.9532,-0.721519,3.86152,2.41848,-8.24267
14.912,80,82.536,-2.53597,0,169.895,1.57507,1.56493,4.71507,-8.23042
14.944,80,80.4487,-0.448672,0,86.9705,0.816488,2.32351,3.95649,-8.21376
14.976,80,81.0542,-1.0542,0,-25.2304,-0.251077,3.39108,2.88892,-8.19846
15.008,80,71.8498,8.15023,0,383.518,3.72205,-0.582049,6.28,-8.1636
15.04,80,81.6275,-1.62752,0,-407.407,-3.86952,6,-0.729522,-8.1497
15.072,80,73.5929,6.40706,0,334.774,3.2405,-0.100503,6.28,-8.11879
15.104,80,79.9339,0.0660586,0,-264.209,-2.49598,5.63598,0.644022,-8.10145
15.136,80,76.5172,3.48285,0,142.366,1.38716,1.75284,4.52716,-8.07696
15.168,80,78.5384,1.46164,0,-84.217,-0.778311,3.91831,2.36169,-8.05684
15.2,80,75.5337,4.46632,0,125.195,1.23669,1.90331,4.37669,-8.03047
15.232,80,82.2467,-2.24674,0,-279.711,-2.67023,5.81023,0.469772,-8.01832
15.264,80,79.8749,0.125093,0,98.8264,0.935411,2.20459,4.07541,-8.00125
15.296,80,76.6405,3.35947,0,134.766,1.31385,1.82615,4.45385,-7.97748
15.328,80,75.1413,4.85865,0,62.4658,0.648606,2.49139,3.78861,-7.95068
15.36,80,79.8262,0.173794,0,-195.202,-1.84258,4.98258,1.29742,-7.93376
15.392,80,75.4581,4.5419,0,182.005,1.77445,1.36555,4.91445,-7.90782
15.424,80,80.0654,-0.0653665,0,-191.97,-1.8149,4.9549,1.3251,-7.89155
15.456,80,77.2813,2.7187,0,116.003,1.12885,2.01115,4.26885,-7.86958
15.488,80,73.3709,6.62909,0,162.933,1.61927,1.52073,4.75927,-7.83963
15.52,80,77.0876,2.91236,0,-154.864,-1.42851,4.56851,1.71149,-7.81746
15.552,80,76,4.00002,0,45.319,0.476265,2.66374,3.61626,-7.79314
15.584,80,73.0982,6.90183,0,120.909,1.22541,1.91459,4.36541,-7.76297
15.616,80,77.8655,2.13454,0,-198.637,-1.85151,4.99151,1.28849,-7.74268
15.648,80,79.5258,0.474184,0,-69.1813,-0.648073,3.78807,2.49193,-7.72588
15.68,80,85.7942,-5.79418,0,-261.182,-2.5377,5.6777,0.6023,-7.72194
15.712,80,81.7654,-1.76541,0,167.866,1.56514,1.57486,4.70514,-7.70981
15.744,80,78.6221,1.37794,0,130.973,1.25423,1.88577,4.39423,-7.69134
15.776,80,74.3974,5.6026,0,176.027,1.73069,1.40931,4.87069,-7.66437
15.808,80,76.3819,3.6181,0,-82.6875,-0.737979,3.87798,2.40202,-7.64153
15.84,80,78.3221,1.67789,0,-80.8422,-0.743824,3.88382,2.39618,-7.62271
15.872,80,76.1821,3.81785,0,89.165,0.888423,2.25158,4.02842,-7.59964
15.904,80,75.3579,4.64208,0,34.3428,0.380245,2.75976,3.52024,-7.57501
15.936,80,82.3936,-2.39357,0,-293.152,-2.79901,5.93901,0.340991,-7.5646
15.968,80,78.2169,1.78308,0,174.027,1.66595,1.47405,4.80595,-7.54587
16,80,87.9989,-7.99891,0,-407.583,-3.94765,6,-0.807646,-7.54678
16.032,80,80.2674,-0.267429,0,322.145,3.04106,0.0989388,6.18106,-7.53225
16.064,80,79.5717,0.428324,0,28.9897,0.279093,2.86091,3.41909,-7.51639
16.096,80,78.5612,1.43877,0,42.102,0.415129,2.72487,3.55513,-7.49859
16.128,80,78.8547,1.14529,0,-12.2283,-0.101814,3.24181,3.03819,-7.48144
16.16,80,75.0861,4.9139,0,157.025,1.54286,1.59714,4.68286,-7.45689
16.192,80,81.7238,-1.72384,0,-276.573,-2.6343,5.7743,0.505702,-7.44556
16.224,80,79.7674,0.232642,0,81.5203,0.773158,2.36684,3.91316,-7.43042
16.256,80,79.9747,0.0252734,0,-8.64037,-0.0813482,3.22135,3.05865,-7.41574
16.288,80,86.9627,-6.96274,0,-291.167,-2.83508,5.97508,0.304916,-7.41485
16.32,80,82.661,-2.66103,0,179.238,1.66187,1.47813,4.80187,-7.40553
16.352,80,81.9396,-1.93964,0,30.058,0.260773,2.87923,3.40077,-7.39483
16.384,80,83.8385,-3.83849,0,-79.1187,-0.793734,3.93373,2.34627,-7.38789
16.416,80,80.0031,-0.00308228,0,159.809,1.51015,1.62985,4.65015,-7.37349
16.448,80,78.9281,1.07186,0,44.7894,0.436122,2.70388,3.57612,-7.35706
16.48,80,75.4258,4.5742,0,145.931,1.43393,1.70607,4.57393,-7.33389
16.512,80,77.378,2.62205,0,-81.3396,-0.737195,3.87719,2.40281,-7.3146
16.544,80,87.4021,-7.40214,0,-417.674,-4.03585,6,-0.89585,-7.31477
16.576,80,83.3144,-3.31439,0,170.323,1.56978,1.57022,4.70978,-7.30704
16.608,80,82.8555,-2.85548,0,19.1211,0.146428,2.99357,3.28643,-7.29847
16.64,80,82.9807,-2.98068,0,-5.21645,-0.0850636,3.22506,3.05494,-7.29016
16.672,80,83.5021,-3.5021,0,-21.7258,-0.247334,3.38733,2.89267,-7.28289
16.704,80,85.0241,-5.02407,0,-63.4155,-0.659565,3.79956,2.48044,-7.27857
16.736,80,75.1457,4.85426,0,411.597,3.94784,-0.807843,6.28,-7.25537
16.768,80,78.1086,1.89138,0,-123.453,-1.14394,4.28394,1.99606,-7.23791
16.8,80,81.402,-1.40205,0,-137.226,-1.31361,4.45361,1.82639,-7.2268
16.832,80,81.2798,-1.27979,0,5.09405,0.0327812,3.10722,3.17278,-7.21549
16.864,80,75.2606,4.73943,0,250.801,2.42694,0.71306,5.56694,-7.1928
16.896,80,80.8288,-0.828796,0,-232.009,-2.20243,5.34243,0.937567,-7.18075
16.928,80,78.3204,1.67965,0,104.518,1.00785,2.13215,4.14785,-7.164
16.96,80,80.7887,-0.788676,0,-102.847,-0.981366,4.12137,2.15863,-7.15197
16.992,80,75.273,4.72702,0,229.821,2.22853,0.911471,5.36853,-7.1296
17.024,80,85.0902,-5.09022,0,-409.052,-3.92662,6,-0.786622,-7.12577
17.056,80,76.3569,3.64312,0,363.889,3.48247,-0.342471,6.28,-7.10556
17.088,80,83.5644,-3.56436,0,-300.312,-2.88072,6,0.259283,-7.09893
17.12,80,81.6084,-1.60844,0,81.4968,0.750844,2.38916,3.89084,-7.08867
17.152,80,79.9144,0.0855616,0,70.5833,0.668039,2.47196,3.80804,-7.07529
17.184,80,83.0399,-3.03994,0,-130.229,-1.26715,4.40715,1.87285,-7.06777
17.216,80,83.1298,-3.12976,0,-3.7422,-0.0729209,3.21292,3.06708,-7.06045
17.248,80,89.9761,-9.97607,0,-285.263,-2.81545,5.95545,0.324551,-7.06586
17.28,80,83.3462,-3.34621,0,276.244,2.57035,0.569647,5.71035,-7.05897
17.312,80,83.3876,-3.38764,0,-1.7262,-0.0569643,3.19696,3.08304,-7.05219
17.344,80,82.8699,-2.86992,0,21.5717,0.169413,2.97059,3.30941,-7.04447
17.376,80,79.9537,0.0463175,0,121.51,1.14882,1.99118,4.28882,-7.03141
17.408,80,80.3734,-0.373373,0,-17.4871,-0.169733,3.30973,2.97027,-7.01917
17.44,80,86.9291,-6.92915,0,-273.157,-2.66449,5.80449,0.475515,-7.01901
17.472,80,83.6578,-3.65779,0,136.306,1.2442,1.8958,4.3842,-7.01285
17.504,80,78.0014,1.99855,0,235.681,2.25117,0.888834,5.39117,-6.99638
17.536,80,81.4076,-1.4076,0,-141.923,-1.35806,4.49806,1.78194,-6.98618
17.568,80,81.2995,-1.29949,0,4.5048,0.0269765,3.11302,3.16698,-6.97582
17.6,80,78.2572,1.74284,0,126.764,1.21883,1.92117,4.35883,-6.95997
17.632,80,81.7371,-1.73708,0,-144.997,-1.39107,4.53107,1.74893,-6.95049
17.664,80,84.5721,-4.57215,0,-118.128,-1.17117,4.31117,1.96883,-6.94618
17.696,80,81.8045,-1.80447,0,115.32,1.06812,2.07188,4.20812,-6.93688
17.728,80,78.7108,1.28923,0,128.904,1.23361,1.90639,4.37361,-6.92203
17.76,80,76.5792,3.42084,0,88.8175,0.880375,2.25962,4.02038,-6.9034
17.792,80,76.7166,3.28342,0,-5.72589,-0.0147085,3.15471,3.12529,-6.88508
17.824,80,70.0258,9.97417,0,278.781,2.75417,0.38583,5.89417,-6.85481
17.856,80,77.2221,2.7779,0,-299.845,-2.8002,5.9402,0.339803,-6.83755
17.888,80,77.1049,2.89507,0,4.88217,0.0808773,3.05912,3.22088,-6.82014
17.92,80,79.5391,0.460865,0,-101.425,-0.952937,4.09294,2.18706,-6.80713
17.952,80,79.1078,0.892177,0,17.9713,0.180535,2.95946,3.32054,-6.79341
17.984,80,88.6249,-8.62491,0,-396.545,-3.85085,6,-0.710852,-6.79667
18.016,80,83.4224,-3.42241,0,216.771,2.00741,1.13259,5.14741,-6.79067
18.048,80,83.5865,-3.58647,0,-6.83577,-0.107636,3.24764,3.03236,-6.78499
18.08,80,87.7056,-7.70564,0,-171.632,-1.71439,4.85439,1.42561,-6.78662
18.112,80,86.1369,-6.13693,0,65.3627,0.544034,2.59597,3.68403,-6.78547
18.144,80,85.1357,-5.13566,0,41.7196,0.332622,2.80738,3.47262,-6.78257
18.176,80,86.5225,-6.52254,0,-57.7866,-0.624354,3.76435,2.51565,-6.78211
18.208,80,82.2402,-2.24021,0,178.431,1.65929,1.48071,4.79929,-6.77413
18.24,80,81.324,-1.32405,0,38.1733,0.344849,2.79515,3.48485,-6.76456
18.272,80,81.3271,-1.32713,0,-0.128494,-0.0171398,3.15714,3.12286,-6.75504
18.304,80,75.1623,4.83773,0,256.869,2.48547,0.654533,5.62547,-6.73477
18.336,80,86.0919,-6.09187,0,-455.4,-4.37663,6,-1.23663,-6.73365
18.368,80,82.9743,-2.97427,0,129.9,1.19186,1.94814,4.33186,-6.7271
18.4,80,80.7703,-0.770333,0,91.8305,0.858554,2.28145,3.99855,-6.71674
18.432,80,81.6728,-1.67281,0,-37.6032,-0.375424,3.51542,2.76458,-6.70799
18.464,80,86.408,-6.40797,0,-197.298,-1.94136,5.08136,1.19864,-6.70747
18.496,80,77.3545,2.64548,0,377.227,3.59654,-0.456539,6.28,-6.69128
18.528,80,83.1158,-3.11584,0,-240.055,-2.30591,5.44591,0.834092,-6.68511
18.56,80,85.0294,-5.02942,0,-79.7327,-0.813827,3.95383,2.32617,-6.68225
18.592,80,78.6874,1.31255,0,264.249,2.5129,0.627096,5.6529,-6.66849
18.624,80,80.9919,-0.991877,0,-96.018,-0.919272,4.05927,2.22073,-6.65874
18.656,80,79.9414,0.0585882,0,43.7694,0.414324,2.72568,3.55432,-6.64722
18.688,80,83.8994,-3.89942,0,-164.917,-1.60526,4.74526,1.53474,-6.64251
18.72,80,78.0828,1.91716,0,242.358,2.31329,0.826715,5.45329,-6.62788
18.752,80,78.4869,1.51313,0,-16.8344,-0.140928,3.28093,2.99907,-6.61399
18.784,80,81.6907,-1.69066,0,-133.491,-1.28178,4.42178,1.85822,-6.6056
18.816,80,85.1705,-5.17052,0,-144.994,-1.43224,4.57224,1.70776,-6.60316
18.848,80,82.231,-2.23098,0,122.481,1.13067,2.00933,4.27067,-6.59574
18.88,80,75.9685,4.03149,0,260.936,2.51422,0.625776,5.65422,-6.57773
18.912,80,81.8554,-1.85545,0,-245.289,-2.34025,5.48025,0.799753,-6.56974
18.944,80,78.7064,1.29355,0,131.208,1.25544,1.88456,4.39544,-6.55645
18.976,80,81.3879,-1.3879,0,-111.727,-1.07248,4.21248,2.06752,-6.54774
19.008,80,79.6818,0.318175,0,71.0864,0.675584,2.46442,3.81558,-6.53618
19.04,80,79.3025,0.69745,0,15.8031,0.157709,2.98229,3.29771,-6.52402
19.072,80,82.5436,-2.54364,0,-135.045,-1.3067,4.4467,1.8333,-6.51734
19.104,80,81.6081,-1.6081,0,38.9805,0.349069,2.79093,3.48907,-6.50912
19.136,80,83.9588,-3.95881,0,-97.9462,-0.973097,4.1131,2.1669,-6.50485
19.168,80,82.6552,-2.65521,0,54.3166,0.48143,2.65857,3.62143,-6.49843
19.2,80,85.0447,-5.04471,0,-99.5621,-1.0014,4.1414,2.1386,-6.496
19.232,80,78.9722,1.02775,0,253.019,2.40336,0.736638,5.54336,-6.48349
19.264,80,79.6719,0.328075,0,-29.1531,-0.27156,3.41156,2.86844,-6.47217
19.296,80,80.1112,-0.111204,0,-18.3033,-0.174301,3.3143,2.9657,-6.46162
19.328,80,77.5265,2.47348,0,107.695,1.0474,2.0926,4.1874,-6.44683
19.36,80,78.8994,1.1006,0,-57.2031,-0.527362,3.66736,2.61264,-6.43435
19.392,80,89.5987,-9.59875,0,-445.806,-4.32805,6,-1.18805,-6.43958
19.424,80,81.274,-1.274,0,346.865,3.26258,-0.122583,6.28,-6.43107
19.456,80,82.6516,-2.6516,0,-57.4002,-0.574251,3.71425,2.56575,-6.42485
19.488,80,80.7034,-0.703409,0,81.1746,0.758659,2.38134,3.89866,-6.41545
19.52,80,80.2892,-0.289161,0,17.2604,0.15964,2.98036,3.29964,-6.40541
19.552,80,80.7665,-0.766483,0,-19.8884,-0.197144,3.33714,2.94286,-6.39618
19.584,80,88.7097,-8.70973,0,-330.969,-3.23217,6,-0.0921693,-6.39996
19.616,80,86.2855,-6.28549,0,101.01,0.879119,2.26088,4.01912,-6.39978
19.648,80,80.6738,-0.673779,0,233.821,2.20153,0.938475,5.34153,-6.39045
19.68,80,82.6632,-2.66317,0,-82.8911,-0.815279,3.95528,2.32472,-6.38439
19.712,80,88.1312,-8.13125,0,-227.837,-2.25063,5.39063,0.889368,-6.38723
19.744,80,77.8061,2.19391,0,430.215,4.09186,-0.951859,6.28,-6.37332
19.776,80,81.0629,-1.06294,0,-135.702,-1.29514,4.43514,1.84486,-6.36472
19.808,80,71.2145,8.78547,0,410.35,3.98324,-0.843235,6.28,-6.34025
19.84,80,80.4081,-0.408119,0,-383.066,-3.62487,6,-0.484873,-6.33068
19.872,80,75.6689,4.33111,0,197.468,1.91805,1.22195,5.05805,-6.31351
19.904,80,86.2077,-6.20768,0,-439.116,-4.22414,6,-1.08414,-6.31334
19.936,80,87.8269,-7.82686,0,-67.466,-0.731476,3.87148,2.40852,-6.31577
